	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334515.1_1	MZ334515	MZ334515.1	1	357	896	-1	D			YP_010357598.1	YP_010357598.1 HalOD1 domain-containing protein [Haloarcula virus HJTV-2]	True	1.0	383.0	4.3360000000000005e-121								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334515.1_2	MZ334515	MZ334515.1	2	1254	2021	1	E			YP_010357599.1	YP_010357599.1 terminase small subunit [Haloarcula virus HJTV-2]	True	0.926	504.0	1.42e-161									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334515.1_3	MZ334515	MZ334515.1	3	2014	2277	1	E			YP_010357600.1	YP_010357600.1 hypothetical protein M1M33_gp003 [Haloarcula virus HJTV-2]	False	0.972	181.0	8.393e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334515.1_4	MZ334515	MZ334515.1	4	2388	2495	1	E			YP_010357601.1	YP_010357601.1 hypothetical protein M1M33_gp004 [Haloarcula virus HJTV-2]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334515.1_5	MZ334515	MZ334515.1	5	2729	2935	1	E			YP_010357603.1	YP_010357603.1 hypothetical protein M1M33_gp006 [Haloarcula virus HJTV-2]	False	1.0	150.0	1.7e-42									VOG23914	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334515.1_6	MZ334515	MZ334515.1	6	3027	4718	1	E			YP_010357604.1	YP_010357604.1 terminase large subunit [Haloarcula virus HJTV-2]	True	0.946	1120.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334515.1_7	MZ334515	MZ334515.1	7	4733	6172	1	E			YP_010357605.1	YP_010357605.1 portal protein [Haloarcula virus HJTV-2]	True	0.957	966.0	3.85e-317									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334515.1_8	MZ334515	MZ334515.1	8	6175	6465	1	E			YP_010357606.1	YP_010357606.1 hypothetical protein M1M33_gp138 [Haloarcula virus HJTV-2]	False	0.886	179.0	3.375e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334515.1_9	MZ334515	MZ334515.1	9	6462	7223	1	E			YP_010357607.1	YP_010357607.1 head maturation protease [Haloarcula virus HJTV-2]	True	0.971	519.0	5.907e-167									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334515.1_10	MZ334515	MZ334515.1	10	7230	7658	1	E			YP_010357608.1	YP_010357608.1 hypothetical protein M1M33_gp136 [Haloarcula virus HJTV-2]	False	0.878	261.0	8.904999999999999e-80												0	False	
