	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001053.1_1	QGNH01001053.1	QGNH01001053.1	1	1	123	-1	E											0	False	F
QGNH01001053.1_2	QGNH01001053.1	QGNH01001053.1	2	267	1067	-1	E											0	False	F
QGNH01001053.1_3	QGNH01001053.1	QGNH01001053.1	3	1069	1332	-1	E											0	False	F
QGNH01001053.1_4	QGNH01001053.1	QGNH01001053.1	4	1310	2089	-1	E											0	False	F
QGNH01001053.1_5	QGNH01001053.1	QGNH01001053.1	5	2157	2372	-1	E											0	False	F
QGNH01001053.1_6	QGNH01001053.1	QGNH01001053.1	6	2489	2710	-1	E											0	False	F
QGNH01001053.1_7	QGNH01001053.1	QGNH01001053.1	7	2846	2998	1	D							Ribbon-helix-helix domain [PF12651.10]				0	False	F
QGNH01001053.1_8	QGNH01001053.1	QGNH01001053.1	8	3000	3599	1	E	YP_010652022.1	YP_010652022.1 endonuclease VII [Streptomyces phage TunaTartare]	False	0.326	62.0	7.935e-10		VOG00073	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01001053.1_9	QGNH01001053.1	QGNH01001053.1	9	3596	5248	1	D	YP_007517630.1	YP_007517630.1 terminase large subunit [Bacillus phage Finn]	False	0.218	136.0	8.745000000000001e-32	Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001053.1_10	QGNH01001053.1	QGNH01001053.1	10	5300	5812	1	E											0	False	
QGNH01001053.1_11	QGNH01001053.1	QGNH01001053.1	11	5911	6261	1	E											0	False	F
QGNH01001053.1_12	QGNH01001053.1	QGNH01001053.1	12	6289	9300	1	E											0	False	F
QGNH01001053.1_13	QGNH01001053.1	QGNH01001053.1	13	9301	9516	1	E											0	False	F
QGNH01001053.1_14	QGNH01001053.1	QGNH01001053.1	14	9528	10934	1	E											0	False	F
