locus_tag	ftype	length_bp	gene	EC_number	COG	product
KLOEEMEJ_00001	CDS	1095	TDO2	1.13.11.11		Tryptophan 2,3-dioxygenase
KLOEEMEJ_00002	CDS	255	rpoK	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit K
KLOEEMEJ_00003	CDS	891				hypothetical protein
KLOEEMEJ_00004	CDS	1068	ctaA	1.3.-.-		Heme A synthase
KLOEEMEJ_00005	CDS	1014	cyoE	2.5.1.141		Protoheme IX farnesyltransferase
KLOEEMEJ_00006	tRNA	87				tRNA-Ser(gct)
KLOEEMEJ_00007	CDS	2952				hypothetical protein
KLOEEMEJ_00008	CDS	1077				hypothetical protein
KLOEEMEJ_00009	CDS	819				hypothetical protein
KLOEEMEJ_00010	CDS	606				hypothetical protein
KLOEEMEJ_00011	CDS	804				hypothetical protein
KLOEEMEJ_00012	CDS	750	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KLOEEMEJ_00013	CDS	312				hypothetical protein
KLOEEMEJ_00014	CDS	2349				hypothetical protein
KLOEEMEJ_00015	CDS	312				hypothetical protein
KLOEEMEJ_00016	CDS	564	atpE_1			V-type proton ATPase subunit E
KLOEEMEJ_00017	CDS	1041	atpC_1			V-type ATP synthase subunit C
KLOEEMEJ_00018	CDS	300	atpF_1		COG1436	V-type ATP synthase subunit F
KLOEEMEJ_00019	CDS	1740	atpA_1	7.1.2.2	COG1155	V-type ATP synthase alpha chain
KLOEEMEJ_00020	CDS	1380	atpB_1		COG1156	V-type ATP synthase beta chain
KLOEEMEJ_00021	CDS	618	atpD_1		COG1394	V-type ATP synthase subunit D
KLOEEMEJ_00022	CDS	2553				hypothetical protein
KLOEEMEJ_00023	CDS	936		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
KLOEEMEJ_00024	CDS	1605	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
KLOEEMEJ_00025	CDS	780				hypothetical protein
KLOEEMEJ_00026	CDS	3903	smc_1		COG1196	Chromosome partition protein Smc
KLOEEMEJ_00027	CDS	1215				hypothetical protein
KLOEEMEJ_00028	CDS	612	scpB			Segregation and condensation protein B
KLOEEMEJ_00029	CDS	1299				hypothetical protein
KLOEEMEJ_00030	CDS	1839				hypothetical protein
KLOEEMEJ_00031	CDS	1053				hypothetical protein
KLOEEMEJ_00032	CDS	300				hypothetical protein
KLOEEMEJ_00033	CDS	414				hypothetical protein
KLOEEMEJ_00034	CDS	1239	eif2g		COG5257	Translation initiation factor 2 subunit gamma
KLOEEMEJ_00035	CDS	492	rps6e		COG2125	30S ribosomal protein S6e
KLOEEMEJ_00036	CDS	1233	cdc6-1		COG1474	ORC1-type DNA replication protein 1
