	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000878.1_1	QGNH01000878.1	QGNH01000878.1	1	2	763	1	D	YP_009795363.1	YP_009795363.1 tail protein [Ralstonia phage DU_RP_I]	False	0.234	66.0	8.121e-11	Tail tubular protein [PF17212.6]				0	False	F
QGNH01000878.1_2	QGNH01000878.1	QGNH01000878.1	2	763	3597	1	E	YP_009799751.1	YP_009799751.1 tail protein [Ralstonia phage RsoP1EGY]	False	0.206	206.0	2.762e-52		VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xr;Xs;Xp	0	False	VF
QGNH01000878.1_3	QGNH01000878.1	QGNH01000878.1	3	3653	4153	1	E											0	False	F
QGNH01000878.1_4	QGNH01000878.1	QGNH01000878.1	4	4153	4308	1	E											0	False	F
QGNH01000878.1_5	QGNH01000878.1	QGNH01000878.1	5	4292	4801	1	D	YP_009811026.1	YP_009811026.1 internal virion protein [uncultured phage_Deep1-GF2-KM23-C739]	False	0.304	65.0	2.358e-11	Bacteriophage T7, probable scaffold protein Gp13 [PF11090.11]	VOG01323	sp|P03723|GP13_BPT7 Probable scaffold protein gp13; Xu	Xu	0	False	F
QGNH01000878.1_6	QGNH01000878.1	QGNH01000878.1	6	4801	5400	1	E											0	False	F
QGNH01000878.1_7	QGNH01000878.1	QGNH01000878.1	7	5400	7073	1	E											0	False	
QGNH01000878.1_8	QGNH01000878.1	QGNH01000878.1	8	7073	11749	1	E	YP_214212.1	YP_214212.1 internal virion protein [Prochlorococcus phage P-SSP7]	False	0.204	70.0	1.719e-10		VOG01703	REFSEQ internal virion protein; Xu	Xu	0	False	F
QGNH01000878.1_9	QGNH01000878.1	QGNH01000878.1	9	11749	12186	1	E											0	False	F
QGNH01000878.1_10	QGNH01000878.1	QGNH01000878.1	10	12187	12459	1	E											0	False	F
QGNH01000878.1_11	QGNH01000878.1	QGNH01000878.1	11	12459	14270	1	E	YP_009783953.1	YP_009783953.1 terminase large subunit [Rhizobium phage RHEph01]	True	0.477	471.0	5.112e-144		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01000878.1_12	QGNH01000878.1	QGNH01000878.1	12	14257	15861	1	E											0	False	F
