	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000190.1_1	QGNH01000190.1	QGNH01000190.1	1	1	117	-1	E																				0	False	F
QGNH01000190.1_2	QGNH01000190.1	QGNH01000190.1	2	119	991	-1	E																	VOG17905	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000190.1_3	QGNH01000190.1	QGNH01000190.1	3	1007	1468	-1	E			YP_007007135.1	YP_007007135.1 hypothetical protein F395_gp56 [Bdellovibrio phage phi1422]	False	0.412	112.0	1.254e-27												0	False	F
QGNH01000190.1_4	QGNH01000190.1	QGNH01000190.1	4	1504	2658	-1	D			YP_007007134.1	YP_007007134.1 hypothetical protein F395_gp55 [Bdellovibrio phage phi1422]	False	0.456	163.0	8.808e-42								Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01000190.1_5	QGNH01000190.1	QGNH01000190.1	5	2666	3196	-1	E																				0	False	F
QGNH01000190.1_6	QGNH01000190.1	QGNH01000190.1	6	3186	3602	-1	E			YP_007007132.1	YP_007007132.1 head protein [Bdellovibrio phage phi1422]	False	0.348	66.0	4.798e-12												0	False	F
QGNH01000190.1_7	QGNH01000190.1	QGNH01000190.1	7	3599	4144	-1	E																	VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01000190.1_8	QGNH01000190.1	QGNH01000190.1	8	4141	4602	-1	E			YP_007007130.1	YP_007007130.1 virion structural protein [Bdellovibrio phage phi1422]	False	0.444	117.0	2.095e-29												0	False	F
QGNH01000190.1_9	QGNH01000190.1	QGNH01000190.1	9	4606	5016	-1	E																				0	False	F
QGNH01000190.1_10	QGNH01000190.1	QGNH01000190.1	10	5129	6196	-1	D			YP_007007129.1	YP_007007129.1 major head protein [Bdellovibrio phage phi1422]	False	0.348	178.0	2.392e-47								Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	V
