locus_tag	ftype	length_bp	gene	EC_number	COG	product
KLGBMKMC_00001	CDS	390				hypothetical protein
KLGBMKMC_00002	CDS	339	pth	3.1.1.29	COG1990	Peptidyl-tRNA hydrolase
KLGBMKMC_00003	CDS	573				hypothetical protein
KLGBMKMC_00004	CDS	1305	glnA	6.3.1.2	COG0174	Glutamine synthetase
KLGBMKMC_00005	CDS	600	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
KLGBMKMC_00006	CDS	750	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KLGBMKMC_00007	CDS	162				hypothetical protein
KLGBMKMC_00008	tRNA	85				tRNA-Leu(gag)
KLGBMKMC_00009	CDS	165				50S ribosomal protein L37e
KLGBMKMC_00010	CDS	1272	dnaG	2.7.7.-	COG0358	DNA primase DnaG
KLGBMKMC_00011	CDS	288				hypothetical protein
KLGBMKMC_00012	CDS	843				hypothetical protein
KLGBMKMC_00013	CDS	1482	herA	3.6.4.12	COG0433	DNA double-strand break repair helicase HerA
KLGBMKMC_00014	CDS	774				hypothetical protein
KLGBMKMC_00015	CDS	603		2.7.4.3	COG1936	Putative adenylate kinase
KLGBMKMC_00016	CDS	579	pgsA	2.7.8.39	COG0558	Archaetidylinositol phosphate synthase
KLGBMKMC_00017	CDS	738	purQ	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
KLGBMKMC_00018	CDS	1386	purF	2.4.2.14		Amidophosphoribosyltransferase
KLGBMKMC_00019	CDS	612				hypothetical protein
KLGBMKMC_00020	CDS	1212	rfcL		COG0470	Replication factor C large subunit
KLGBMKMC_00021	CDS	1041	rihA	3.2.-.-		Pyrimidine-specific ribonucleoside hydrolase RihA
KLGBMKMC_00022	CDS	1275	cca	2.7.7.72	COG1746	CCA-adding enzyme
KLGBMKMC_00023	CDS	516		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
KLGBMKMC_00024	CDS	567				hypothetical protein
KLGBMKMC_00025	CDS	2115				hypothetical protein
KLGBMKMC_00026	CDS	258				hypothetical protein
KLGBMKMC_00027	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
KLGBMKMC_00028	CDS	621				hypothetical protein
KLGBMKMC_00029	CDS	879				hypothetical protein
KLGBMKMC_00030	CDS	1317				hypothetical protein
KLGBMKMC_00031	CDS	1272				hypothetical protein
KLGBMKMC_00032	CDS	1410				hypothetical protein
KLGBMKMC_00033	CDS	519				hypothetical protein
KLGBMKMC_00034	CDS	819				hypothetical protein
KLGBMKMC_00035	CDS	732				hypothetical protein
KLGBMKMC_00036	CDS	762	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
KLGBMKMC_00037	CDS	672	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
KLGBMKMC_00038	CDS	672				hypothetical protein
KLGBMKMC_00039	CDS	297	ilvE	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
KLGBMKMC_00040	CDS	357	gyrB	5.6.2.2		DNA gyrase subunit B
KLGBMKMC_00041	CDS	2391	gyrA	5.6.2.2		DNA gyrase subunit A
KLGBMKMC_00042	CDS	1209				hypothetical protein
KLGBMKMC_00043	CDS	951	thiL_1	2.7.4.16		Thiamine-monophosphate kinase
KLGBMKMC_00044	CDS	525		2.7.7.1	COG1056	Nicotinamide-nucleotide adenylyltransferase
KLGBMKMC_00045	CDS	210				hypothetical protein
KLGBMKMC_00046	CDS	1086				hypothetical protein
KLGBMKMC_00047	CDS	267				hypothetical protein
KLGBMKMC_00048	tRNA	74				tRNA-Leu(taa)
KLGBMKMC_00049	CDS	327				hypothetical protein
KLGBMKMC_00050	CDS	975	gyaR_1	1.1.1.26		Glyoxylate reductase
KLGBMKMC_00051	CDS	1512	glpK_1	2.7.1.30	COG0554	Glycerol kinase
KLGBMKMC_00052	CDS	633	fucA_1	4.1.2.17	COG0235	L-fuculose phosphate aldolase
KLGBMKMC_00053	CDS	810	aroA'_1	2.2.1.10	COG1830	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
KLGBMKMC_00054	CDS	198				hypothetical protein
KLGBMKMC_00055	CDS	426				hypothetical protein
KLGBMKMC_00056	CDS	1197				hypothetical protein
