	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001713.1_1	QGNH01001713.1	QGNH01001713.1	1	315	578	-1	E													0	False	F
QGNH01001713.1_2	QGNH01001713.1	QGNH01001713.1	2	568	873	-1	D									Phage derived protein Gp49-like (DUF891) [PF05973.17]				0	False	F
QGNH01001713.1_3	QGNH01001713.1	QGNH01001713.1	3	1254	1499	-1	E													0	False	F
QGNH01001713.1_4	QGNH01001713.1	QGNH01001713.1	4	1552	2208	-1	D			YP_010664061.1	YP_010664061.1 ParA-like partition protein [Burkholderia phage FLC10]	False	0.432	163.0	2.963e-44	ATPase MipZ [PF09140.14]; VirC1 protein [PF07015.14]; AAA domain [PF13614.9]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; Cellulose biosynthesis protein BcsQ [PF06564.15]; NUBPL iron-transfer P-loop NTPase [PF10609.12]	VOG01428	sp|P07620|PARA_ECOLX Plasmid partition protein A; Xh	Xh	0	False	F
QGNH01001713.1_5	QGNH01001713.1	QGNH01001713.1	5	2388	3470	-1	D			YP_003257400.1	YP_003257400.1 integrase/recombinase [Streptomyces phage ZL12]	False	0.233	95.0	1.286e-19	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001713.1_6	QGNH01001713.1	QGNH01001713.1	6	3745	4155	1	E													0	False	F
QGNH01001713.1_7	QGNH01001713.1	QGNH01001713.1	7	4967	6565	1	C	K17677	ATP-dependent helicase IRC3 [EC:5.6.2.-]	YP_009200169.1	YP_009200169.1 helicase [Streptomyces phage TP1604]	False	0.274	228.0	6.968e-62	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]	VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	F
QGNH01001713.1_8	QGNH01001713.1	QGNH01001713.1	8	6591	8618	1	D			YP_001595849.1	YP_001595849.1 DNA primase [Pseudomonas virus Yua]	False	0.337	237.0	8.881e-64	Family of unknown function (DUF5906) [PF19263.2]	VOG01537	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01001713.1_9	QGNH01001713.1	QGNH01001713.1	9	8994	9566	1	E													0	False	F
QGNH01001713.1_10	QGNH01001713.1	QGNH01001713.1	10	9690	10091	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_010668252.1	YP_010668252.1 RusA-like Holliday junction resolvase [Burkholderia phage BgManors32]	False	0.324	66.0	5.52e-12	Endodeoxyribonuclease RusA [PF05866.14]				0	False	F
QGNH01001713.1_11	QGNH01001713.1	QGNH01001713.1	11	10144	10530	1	E													0	False	F
QGNH01001713.1_12	QGNH01001713.1	QGNH01001713.1	12	10517	10957	1	E													0	False	F
QGNH01001713.1_13	QGNH01001713.1	QGNH01001713.1	13	10947	12482	1	E			YP_009823952.1	YP_009823952.1 terminase [Erwinia phage vB_EhrS_49]	True	0.493	430.0	2.064e-131		VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
