	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001645.1_1	QGNH01001645.1	QGNH01001645.1	1	419	1048	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_009949234.1	YP_009949234.1 DNA invertase [Escherichia phage 500465-1]	False	0.495	164.0	1.522e-44	Resolvase, N terminal domain [PF00239.24]; Helix-turn-helix domain of resolvase [PF02796.18]								0	False	F
QGNH01001645.1_2	QGNH01001645.1	QGNH01001645.1	2	1045	1188	-1	E																	0	False	F
QGNH01001645.1_3	QGNH01001645.1	QGNH01001645.1	3	1415	1699	1	E																	0	False	F
QGNH01001645.1_4	QGNH01001645.1	QGNH01001645.1	4	1892	2071	1	E																	0	False	F
QGNH01001645.1_5	QGNH01001645.1	QGNH01001645.1	5	2081	2332	1	E																	0	False	F
QGNH01001645.1_6	QGNH01001645.1	QGNH01001645.1	6	2332	2757	1	E																	0	False	F
QGNH01001645.1_7	QGNH01001645.1	QGNH01001645.1	7	2880	3203	1	E																	0	False	F
QGNH01001645.1_8	QGNH01001645.1	QGNH01001645.1	8	3203	3400	1	E																	0	False	F
QGNH01001645.1_9	QGNH01001645.1	QGNH01001645.1	9	3400	4080	1	E			YP_224111.1	YP_224111.1 terminase large subunit [Bacillus phage GIL16c]	False	0.27	68.0	1.498e-11						VOG01157	sp|P27381|PKG9_BPPRD DNA packaging ATPase P9; XhXrXs	Xs;Xr;Xh	0	False	VF
QGNH01001645.1_10	QGNH01001645.1	QGNH01001645.1	10	4293	5426	1	E																	0	False	F
QGNH01001645.1_11	QGNH01001645.1	QGNH01001645.1	11	5434	5829	1	E																	0	False	
QGNH01001645.1_12	QGNH01001645.1	QGNH01001645.1	12	5920	6225	1	E																	0	False	
QGNH01001645.1_13	QGNH01001645.1	QGNH01001645.1	13	6226	6375	1	E																	0	False	
QGNH01001645.1_14	QGNH01001645.1	QGNH01001645.1	14	6376	6528	1	E																	0	False	
QGNH01001645.1_15	QGNH01001645.1	QGNH01001645.1	15	6689	7009	1	E																	0	False	
QGNH01001645.1_16	QGNH01001645.1	QGNH01001645.1	16	7016	7909	1	E																	0	False	
QGNH01001645.1_17	QGNH01001645.1	QGNH01001645.1	17	7909	8784	1	E																	0	False	
QGNH01001645.1_18	QGNH01001645.1	QGNH01001645.1	18	8784	9536	1	D			YP_009223750.1	YP_009223750.1 tail length tape measure protein [Geobacillus virus E3]	False	0.533	121.0	3.976e-29	Transglycosylase SLT domain [PF01464.23]; Lysozyme-like [PF13702.9]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm	VOG37093	sp|P27380|EXLYS_BPPRD Transglycosylase; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	VF
QGNH01001645.1_19	QGNH01001645.1	QGNH01001645.1	19	9536	9751	1	E																	0	False	F
QGNH01001645.1_20	QGNH01001645.1	QGNH01001645.1	20	9751	10512	1	E																	0	False	F
QGNH01001645.1_21	QGNH01001645.1	QGNH01001645.1	21	10512	10955	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009611806.1	YP_009611806.1 endolysin [Agrobacterium phage Atu_ph07]	False	0.494	132.0	7.506e-35	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001645.1_22	QGNH01001645.1	QGNH01001645.1	22	10956	12095	1	E																	0	False	F
QGNH01001645.1_23	QGNH01001645.1	QGNH01001645.1	23	12092	12397	1	E																	0	False	F
QGNH01001645.1_24	QGNH01001645.1	QGNH01001645.1	24	13144	14046	1	E																	0	False	F
QGNH01001645.1_25	QGNH01001645.1	QGNH01001645.1	25	14043	14297	1	E																	0	False	F
QGNH01001645.1_26	QGNH01001645.1	QGNH01001645.1	26	14294	14374	1	E																	0	False	F
