locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000635.1_1_1						VOG04555	VOG:VOG04555	58	1.5e-11	36.1		REFSEQ hypothetical protein
QGNH01000635.1_1_2												Hypothetical
QGNH01000635.1_1_3												Hypothetical
QGNH01000635.1_1_4												Hypothetical
QGNH01000635.1_1_5												Hypothetical
QGNH01000635.1_1_6												Hypothetical
QGNH01000635.1_1_7												Hypothetical
QGNH01000635.1_1_8												Hypothetical
QGNH01000635.1_1_9												Hypothetical
QGNH01000635.1_1_10												Hypothetical
QGNH01000635.1_1_11												Hypothetical
QGNH01000635.1_1_12												Hypothetical
QGNH01000635.1_1_13												Hypothetical
QGNH01000635.1_1_14												Hypothetical
QGNH01000635.1_1_15					phrog_1033	VOG02129	VOG:VOG02129	276	1.2e-40	131.1		REFSEQ ParB-like partition protein
QGNH01000635.1_1_16			COG4725		phrog_4715		COG:COG4725	304	7.3e-19	59.7		IME4; 
QGNH01000635.1_1_17												Hypothetical
QGNH01000635.1_1_18												Hypothetical
QGNH01000635.1_1_19					phrog_3		PHROG:phrog_3	78	1.6e-10	33.0		transcriptional repressor
QGNH01000635.1_1_20												Hypothetical
QGNH01000635.1_1_21												Hypothetical
QGNH01000635.1_1_22		K22300	COG2932		phrog_8	VOG00002	PHROG:phrog_8	135	2.7e-20	65.0		transcriptional regulator
QGNH01000635.1_1_23		K19449	COG2932		phrog_8	VOG00002	PHROG:phrog_8	108	1.7e-19	62.4		transcriptional regulator
QGNH01000635.1_1_24			COG2856		phrog_87	VOG00538	COG:COG2856	174	1.6e-20	65.6		ImmA; 
QGNH01000635.1_1_25		K14059	COG4974		phrog_1	VOG00056	PHROG:phrog_1	354	9.2e-46	148.6		integrase
QGNH01000635.1_1_26												Hypothetical
QGNH01000635.1_1_27												Hypothetical
QGNH01000635.1_1_28												Hypothetical
QGNH01000635.1_1_29												Hypothetical
QGNH01000635.1_2_1												Hypothetical
QGNH01000635.1_2_2												Hypothetical
QGNH01000635.1_2_3												Hypothetical
QGNH01000635.1_2_4												Hypothetical
QGNH01000635.1_2_5					phrog_13480	VOG00997	PHROG:phrog_13480	449	1.4e-39	127.4		endolysin
QGNH01000635.1_2_6					phrog_6918		PHROG:phrog_6918	188	6.2e-11	33.6		holin
QGNH01000635.1_3_1												Hypothetical
QGNH01000635.1_3_2												Hypothetical
QGNH01000635.1_3_3												Hypothetical
QGNH01000635.1_3_4			COG2755				COG:COG2755	602	2e-11	32.9		TesA; 
QGNH01000635.1_3_5												Hypothetical
QGNH01000635.1_3_6		K13925	COG3420	GH55	phrog_18522, phrog_7458	VOG02206	VOG:VOG02206	469	1.6e-19	61.7		REFSEQ tail spike protein
QGNH01000635.1_3_7												Hypothetical
QGNH01000635.1_3_8												Hypothetical
QGNH01000635.1_4_1												Hypothetical
QGNH01000635.1_4_2					phrog_587	VOG00207	PHROG:phrog_587	194	1.1e-40	126.7		structural protein
QGNH01000635.1_4_3			COG3299		phrog_6	VOG00521	VOG:VOG00521	393	6.5e-65	211.9		sp|P51767|BPJ_BPP2 Baseplate protein J
QGNH01000635.1_4_4					phrog_120	VOG01248	PHROG:phrog_120	114	6.6e-24	76.2		baseplate wedge subunit
QGNH01000635.1_4_5	K01185	K01185	COG3772	GH24	phrog_7	VOG00595	FOAM:K01185	335	7.4e-28	90.0	3.2.1.17	E3.2.1.17; lysozyme
QGNH01000635.1_4_6					phrog_196	VOG01442	PHROG:phrog_196	360	1.8e-55	180.1		baseplate hub
QGNH01000635.1_4_7					phrog_349	VOG00258	PHROG:phrog_349	106	7.1e-18	57.0		virion structural protein
QGNH01000635.1_4_8					phrog_817	VOG01485	PHROG:phrog_817	190	3e-26	83.9		tail fiber protein
QGNH01000635.1_4_9												Hypothetical
QGNH01000635.1_4_10												Hypothetical
QGNH01000635.1_4_11					phrog_280	VOG03723	PHROG:phrog_280	143	1.8e-14	45.7		virion structural protein
QGNH01000635.1_4_12					phrog_205	VOG03778	PHROG:phrog_205	260	1e-57	187.8		tail sheath
QGNH01000635.1_4_13												Hypothetical
QGNH01000635.1_4_14					phrog_939		PHROG:phrog_939	129	3.6e-13	41.4		head protein
QGNH01000635.1_4_15					phrog_222	VOG02678	PHROG:phrog_222	218	3.2e-28	87.9		tail completion or Neck1 protein
QGNH01000635.1_4_16					phrog_302	VOG00732	PHROG:phrog_302	112	4e-18	57.4		virion structural protein
QGNH01000635.1_4_17												Hypothetical
QGNH01000635.1_5_1												Hypothetical
QGNH01000635.1_5_2					phrog_3377	VOG01554	PHROG:phrog_3377	131	3.9e-52	168.6		HNH endonuclease
QGNH01000635.1_6_1			COG4834		phrog_264	VOG02112	PHROG:phrog_264	363	2.1e-60	196.1		major head protein
QGNH01000635.1_6_2					phrog_563		PHROG:phrog_563	255	2.3e-17	43.5		virion structural protein
QGNH01000635.1_6_3												Hypothetical
QGNH01000635.1_6_4												Hypothetical
QGNH01000635.1_6_5												Hypothetical
