	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_071059_1	NC_071059	NC_071059	1	108	554	1	C	K07474	phage terminase small subunit	YP_010682223.1	YP_010682223.1 TerS [Streptococcus phage P0095]	False	0.895	278.0	1.5070000000000002e-85	Terminase small subunit [PF03592.19]				0	False	F
NC_071059_2	NC_071059	NC_071059	2	541	1845	1	C	K06909	phage terminase large subunit	YP_010682224.1	YP_010682224.1 terminase large subunit [Streptococcus phage P0095]	True	0.979	897.0	2.201e-294	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_071059_3	NC_071059	NC_071059	3	1857	3365	1	D			YP_010682225.1	YP_010682225.1 portal protein [Streptococcus phage P0095]	True	0.948	1001.0	0.0	Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xr;Xp;Xs	0	False	VF
NC_071059_4	NC_071059	NC_071059	4	3372	4595	1	D			YP_010682136.1	YP_010682136.1 head morphogenesis [Streptococcus phage CHPC1151]	True	0.951	815.0	2.464e-266	Phage minor capsid protein 2 [PF06152.14]				0	False	F
NC_071059_5	NC_071059	NC_071059	5	4685	5302	1	D			YP_010682227.1	YP_010682227.1 head scaffolding protein [Streptococcus phage P0095]	True	0.895	385.0	3.078e-121	Phage minor structural protein GP20 [PF06810.14]	VOG31831	REFSEQ head scaffolding protein; Xu	Xu	0	False	F
NC_071059_6	NC_071059	NC_071059	6	5309	6154	1	E			YP_010682228.1	YP_010682228.1 major capsid protein [Streptococcus phage P0095]	True	0.933	552.0	1.308e-177		VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
NC_071059_7	NC_071059	NC_071059	7	6166	6339	1	D			YP_010682088.1	YP_010682088.1 Rho termination factor [Streptococcus phage P0092]	False	0.903	110.0	7.683e-29	Rho termination factor, N-terminal domain [PF07498.15]				0	False	
NC_071059_8	NC_071059	NC_071059	8	6357	6746	1	E			YP_010682089.1	YP_010682089.1 head-tail adaptor [Streptococcus phage P0092]	False	0.962	263.0	9.834999999999999e-81		VOG01300	sp|Q04768|YG34_BPLLH Uncharacterized protein ORF4; Xu	Xu	0	False	
NC_071059_9	NC_071059	NC_071059	9	6736	7071	1	D			YP_010682090.1	YP_010682090.1 head-tail adaptor [Streptococcus phage P0092]	False	1.0	237.0	4.647e-72	Minor capsid protein [PF10665.12]	VOG04367	sp|Q04769|YG35_BPLLH Uncharacterized protein ORF5; Xu	Xu	0	False	
NC_071059_10	NC_071059	NC_071059	10	7071	7430	1	D			YP_010682091.1	YP_010682091.1 minor head protein [Streptococcus phage P0092]	False	0.988	250.0	2.036e-76	Minor capsid protein [PF11114.11]	VOG00940	REFSEQ minor head protein; Xu	Xu	0	False	
