locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGOELFDF_00001	CDS	1440				hypothetical protein
HGOELFDF_00002	CDS	1047				hypothetical protein
HGOELFDF_00003	CDS	738				hypothetical protein
HGOELFDF_00004	CDS	600				hypothetical protein
HGOELFDF_00005	CDS	1140				hypothetical protein
HGOELFDF_00006	CDS	1254				hypothetical protein
HGOELFDF_00007	CDS	2829				hypothetical protein
HGOELFDF_00008	CDS	921				hypothetical protein
HGOELFDF_00009	CDS	693				hypothetical protein
HGOELFDF_00010	CDS	396				hypothetical protein
HGOELFDF_00011	CDS	2838				hypothetical protein
HGOELFDF_00012	CDS	1173				hypothetical protein
HGOELFDF_00013	CDS	588				hypothetical protein
HGOELFDF_00014	CDS	1497				hypothetical protein
HGOELFDF_00015	CDS	651				hypothetical protein
HGOELFDF_00016	CDS	1875				hypothetical protein
HGOELFDF_00017	tRNA	76				tRNA-Pro(ggg)
HGOELFDF_00018	CDS	630				hypothetical protein
HGOELFDF_00019	CDS	303				hypothetical protein
HGOELFDF_00020	CDS	828				hypothetical protein
HGOELFDF_00021	CDS	636				hypothetical protein
HGOELFDF_00022	tRNA	74				tRNA-Thr(tgt)
HGOELFDF_00023	tRNA	86				tRNA-Tyr(gta)
HGOELFDF_00024	tRNA	74				tRNA-Thr(ggt)
HGOELFDF_00025	CDS	165				hypothetical protein
HGOELFDF_00026	tRNA	74				tRNA-Trp(cca)
HGOELFDF_00027	CDS	1947				hypothetical protein
HGOELFDF_00028	CDS	135				hypothetical protein
HGOELFDF_00029	CDS	1590				hypothetical protein
HGOELFDF_00030	CDS	2610				hypothetical protein
HGOELFDF_00031	CDS	4854				hypothetical protein
HGOELFDF_00032	CDS	162				hypothetical protein
HGOELFDF_00033	CDS	1095				hypothetical protein
HGOELFDF_00034	CDS	1377				hypothetical protein
HGOELFDF_00035	CDS	204				hypothetical protein
HGOELFDF_00036	CDS	681				hypothetical protein
HGOELFDF_00037	CDS	513				hypothetical protein
HGOELFDF_00038	CDS	330				hypothetical protein
HGOELFDF_00039	CDS	453				hypothetical protein
HGOELFDF_00040	CDS	1746				hypothetical protein
HGOELFDF_00041	CDS	1068				hypothetical protein
HGOELFDF_00042	CDS	546				hypothetical protein
HGOELFDF_00043	CDS	513				hypothetical protein
HGOELFDF_00044	tRNA	75				tRNA-Val(cac)
HGOELFDF_00045	CDS	768				hypothetical protein
HGOELFDF_00046	CDS	375				hypothetical protein
HGOELFDF_00047	CDS	198				hypothetical protein
HGOELFDF_00048	CDS	441				hypothetical protein
HGOELFDF_00049	CDS	96				hypothetical protein
HGOELFDF_00050	CDS	726				hypothetical protein
HGOELFDF_00051	CDS	417				hypothetical protein
HGOELFDF_00052	CDS	2793				hypothetical protein
HGOELFDF_00053	CDS	2097				hypothetical protein
HGOELFDF_00054	CDS	267				hypothetical protein
HGOELFDF_00055	CDS	1185				hypothetical protein
HGOELFDF_00056	CDS	435				hypothetical protein
HGOELFDF_00057	CDS	546				hypothetical protein
HGOELFDF_00058	CDS	339				hypothetical protein
HGOELFDF_00059	CDS	555				hypothetical protein
HGOELFDF_00060	CDS	1488				hypothetical protein
HGOELFDF_00061	CDS	1056				hypothetical protein
HGOELFDF_00062	CDS	243				hypothetical protein
HGOELFDF_00063	tRNA	73				tRNA-Val(tac)
HGOELFDF_00064	tRNA	82				tRNA-Leu(taa)
HGOELFDF_00065	CDS	972				hypothetical protein
HGOELFDF_00066	CDS	462				hypothetical protein
HGOELFDF_00067	CDS	1077				hypothetical protein
HGOELFDF_00068	CDS	513				hypothetical protein
HGOELFDF_00069	CDS	360				hypothetical protein
HGOELFDF_00070	tRNA	84				tRNA-Leu(tag)
HGOELFDF_00071	CDS	453				hypothetical protein
HGOELFDF_00072	CDS	2016				hypothetical protein
HGOELFDF_00073	CDS	180				hypothetical protein
HGOELFDF_00074	CDS	1056				hypothetical protein
HGOELFDF_00075	CDS	1011				hypothetical protein
HGOELFDF_00076	CDS	414				hypothetical protein
HGOELFDF_00077	CDS	255				hypothetical protein
HGOELFDF_00078	CDS	615				hypothetical protein
HGOELFDF_00079	CDS	285				hypothetical protein
HGOELFDF_00080	CDS	825				hypothetical protein
HGOELFDF_00081	CDS	276				hypothetical protein
HGOELFDF_00082	CDS	276				hypothetical protein
HGOELFDF_00083	CDS	1071				hypothetical protein
HGOELFDF_00084	CDS	306				hypothetical protein
HGOELFDF_00085	CDS	336				hypothetical protein
HGOELFDF_00086	CDS	357				hypothetical protein
HGOELFDF_00087	CDS	2250				hypothetical protein
HGOELFDF_00088	CDS	360				hypothetical protein
