	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000268.1_1	QGNH01000268.1	QGNH01000268.1	1	287	613	-1	E											0	False	F
QGNH01000268.1_2	QGNH01000268.1	QGNH01000268.1	2	775	1299	-1	E											0	False	F
QGNH01000268.1_3	QGNH01000268.1	QGNH01000268.1	3	1306	1548	-1	E											0	False	F
QGNH01000268.1_4	QGNH01000268.1	QGNH01000268.1	4	1744	2259	1	E											0	False	F
QGNH01000268.1_5	QGNH01000268.1	QGNH01000268.1	5	2325	2837	-1	E											0	False	F
QGNH01000268.1_6	QGNH01000268.1	QGNH01000268.1	6	2838	3491	-1	E											0	False	F
QGNH01000268.1_7	QGNH01000268.1	QGNH01000268.1	7	3493	4614	-1	E											0	False	F
QGNH01000268.1_8	QGNH01000268.1	QGNH01000268.1	8	4624	4923	-1	E											0	False	F
QGNH01000268.1_9	QGNH01000268.1	QGNH01000268.1	9	4943	5155	-1	D	YP_338001.1	YP_338001.1 membrane DNA delivery [Enterobacteria phage PR4]	False	0.55	62.0	9.912e-12	PRD1 phage membrane DNA delivery [PF11087.11]	VOG03248	sp|P27390|VP34_BPPRD Protein P34; Xs	Xs	0	False	VF
QGNH01000268.1_10	QGNH01000268.1	QGNH01000268.1	10	5169	5390	-1	D							PRD1 phage membrane DNA delivery [PF11087.11]	VOG03248	sp|P27390|VP34_BPPRD Protein P34; Xs	Xs	0	False	V
QGNH01000268.1_11	QGNH01000268.1	QGNH01000268.1	11	5392	5781	-1	E	YP_337999.1	YP_337999.1 DNA delivery [Enterobacteria phage PR4]	False	0.39	62.0	1.105e-10		VOG36854	sp|P27389|VP18_BPPRD Protein P18; XpXrXs	Xs;Xr;Xp	0	False	V
QGNH01000268.1_12	QGNH01000268.1	QGNH01000268.1	12	5794	6015	-1	E											0	False	
QGNH01000268.1_13	QGNH01000268.1	QGNH01000268.1	13	6140	6307	-1	E											0	False	
QGNH01000268.1_14	QGNH01000268.1	QGNH01000268.1	14	6422	7585	-1	D	YP_009639968.1	YP_009639968.1 minor head protein [Enterobacteria phage PRD1]	False	0.406	262.0	1.747e-75	P3 major capsid protein [PF09018.14]	VOG06972	sp|P22535|CAPSD_BPPRD Major capsid protein P3; Xs	Xs	0	False	V
QGNH01000268.1_15	QGNH01000268.1	QGNH01000268.1	15	7770	7904	-1	E											0	False	
QGNH01000268.1_16	QGNH01000268.1	QGNH01000268.1	16	7974	8654	-1	E	YP_009620053.1	YP_009620053.1 terminase large subunit [Gluconobacter phage GC1]	False	0.488	204.0	2.668e-58		VOG01157	sp|P27381|PKG9_BPPRD DNA packaging ATPase P9; XhXrXs	Xs;Xr;Xh	0	False	V
QGNH01000268.1_17	QGNH01000268.1	QGNH01000268.1	17	8656	9312	-1	E	YP_009639964.1	YP_009639964.1 assembly [Enterobacteria phage PRD1]	False	0.454	92.0	7.19e-20		VOG37084	sp|P28732|VP10_BPPRD Protein P10; Xs	Xs	0	False	V
QGNH01000268.1_18	QGNH01000268.1	QGNH01000268.1	18	9490	9723	-1	E											0	False	
QGNH01000268.1_19	QGNH01000268.1	QGNH01000268.1	19	9725	9964	-1	E											0	False	
QGNH01000268.1_20	QGNH01000268.1	QGNH01000268.1	20	9991	10431	-1	D	YP_009639959.1	YP_009639959.1 major spike protein [Enterobacteria phage PRD1]	False	0.302	61.0	4.934e-10	Bacteriophage PRD1, P5, spike N-terminal [PF08948.13]				0	False	
QGNH01000268.1_21	QGNH01000268.1	QGNH01000268.1	21	10439	11689	-1	E											0	False	F
QGNH01000268.1_22	QGNH01000268.1	QGNH01000268.1	22	11777	12637	1	E											0	False	F
QGNH01000268.1_23	QGNH01000268.1	QGNH01000268.1	23	12597	14297	1	D	YP_337983.1	YP_337983.1 DNA polymerase [Enterobacteria phage PR4]	True	0.468	480.0	1.307e-147	DNA polymerase type B, organellar and viral [PF03175.16]	VOG00710	sp|P48311|DPOL_ADE40 DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01000268.1_24	QGNH01000268.1	QGNH01000268.1	24	14362	14499	1	E											0	False	F
QGNH01000268.1_25	QGNH01000268.1	QGNH01000268.1	25	14499	14765	1	E											0	False	F
QGNH01000268.1_26	QGNH01000268.1	QGNH01000268.1	26	15169	15324	1	E											0	False	F
