locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCGJKMEJ_00001	CDS	1272	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
BCGJKMEJ_00002	CDS	699		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
BCGJKMEJ_00003	CDS	222				hypothetical protein
BCGJKMEJ_00004	CDS	2994	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
BCGJKMEJ_00005	CDS	1449	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BCGJKMEJ_00006	CDS	1218	argG	6.3.4.5	COG0137	Argininosuccinate synthase
BCGJKMEJ_00007	CDS	498	argR		COG1438	Arginine repressor
BCGJKMEJ_00008	CDS	924	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
BCGJKMEJ_00009	CDS	1203	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
BCGJKMEJ_00010	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
BCGJKMEJ_00011	CDS	1260	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BCGJKMEJ_00012	CDS	1032	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
BCGJKMEJ_00013	CDS	2499	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
BCGJKMEJ_00014	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BCGJKMEJ_00015	CDS	807	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
BCGJKMEJ_00016	CDS	381	rplT		COG0292	50S ribosomal protein L20
BCGJKMEJ_00017	CDS	195	rpmI		COG0291	50S ribosomal protein L35
BCGJKMEJ_00018	CDS	654	infC		COG0290	Translation initiation factor IF-3
BCGJKMEJ_00019	CDS	384				hypothetical protein
BCGJKMEJ_00020	CDS	2994	uvrA_1		COG0178	UvrABC system protein A
BCGJKMEJ_00021	CDS	684	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BCGJKMEJ_00022	CDS	1176				hypothetical protein
BCGJKMEJ_00023	CDS	2310				hypothetical protein
BCGJKMEJ_00024	CDS	453			COG0589	Universal stress protein
BCGJKMEJ_00025	CDS	2154	uvrB		COG0556	UvrABC system protein B
BCGJKMEJ_00026	CDS	579				hypothetical protein
BCGJKMEJ_00027	CDS	1179	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
BCGJKMEJ_00028	CDS	1248				hypothetical protein
BCGJKMEJ_00029	CDS	1482	rpsA		COG0539	30S ribosomal protein S1
BCGJKMEJ_00030	CDS	804	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BCGJKMEJ_00031	CDS	795				hypothetical protein
BCGJKMEJ_00032	CDS	384				hypothetical protein
BCGJKMEJ_00033	CDS	762	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
BCGJKMEJ_00034	CDS	933				hypothetical protein
BCGJKMEJ_00035	CDS	903	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
BCGJKMEJ_00036	CDS	504				hypothetical protein
BCGJKMEJ_00037	CDS	357				hypothetical protein
BCGJKMEJ_00038	CDS	2784	polA	2.7.7.7	COG0258	DNA polymerase I
BCGJKMEJ_00039	CDS	1278				hypothetical protein
BCGJKMEJ_00040	CDS	993				hypothetical protein
BCGJKMEJ_00041	CDS	1077	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BCGJKMEJ_00042	CDS	828	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BCGJKMEJ_00043	CDS	1371				hypothetical protein
BCGJKMEJ_00044	CDS	654	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
BCGJKMEJ_00045	tRNA	76				tRNA-Leu(caa)
BCGJKMEJ_00046	CDS	297	zwf	1.1.1.49		Glucose-6-phosphate 1-dehydrogenase
BCGJKMEJ_00047	CDS	582				hypothetical protein
BCGJKMEJ_00048	CDS	672	cbbY	3.1.3.-	COG0637	Protein CbbY
BCGJKMEJ_00049	CDS	1212		4.2.3.154	COG0337	Demethyl-4-deoxygadusol synthase
BCGJKMEJ_00050	CDS	786	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
BCGJKMEJ_00051	CDS	1323				hypothetical protein
BCGJKMEJ_00052	CDS	1074	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
BCGJKMEJ_00053	CDS	765	rdpA	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
BCGJKMEJ_00054	CDS	771	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
BCGJKMEJ_00055	CDS	195				hypothetical protein
BCGJKMEJ_00056	CDS	1032				hypothetical protein
BCGJKMEJ_00057	CDS	447				hypothetical protein
BCGJKMEJ_00058	CDS	1503	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
BCGJKMEJ_00059	CDS	870	sigF		COG1191	RNA polymerase sigma factor SigF
BCGJKMEJ_00060	CDS	912	ydbD_1	1.11.1.6	COG3546	putative manganese catalase
BCGJKMEJ_00061	CDS	867	tesB_1	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
BCGJKMEJ_00062	CDS	1335	pyk	2.7.1.40	COG0469	Pyruvate kinase
BCGJKMEJ_00063	CDS	1518	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BCGJKMEJ_00064	CDS	4587	gltB_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
BCGJKMEJ_00065	CDS	1137	lgt_1	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BCGJKMEJ_00066	CDS	798	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BCGJKMEJ_00067	CDS	1380	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
BCGJKMEJ_00068	CDS	819	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
BCGJKMEJ_00069	CDS	837				hypothetical protein
BCGJKMEJ_00070	CDS	1635	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BCGJKMEJ_00071	CDS	183	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
BCGJKMEJ_00072	CDS	354	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
BCGJKMEJ_00073	CDS	774	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BCGJKMEJ_00074	CDS	840	impA	3.1.3.25	COG0483	Inositol-1-monophosphatase ImpA
BCGJKMEJ_00075	CDS	744	priA_1	5.3.1.16	COG0106	Phosphoribosyl isomerase A
BCGJKMEJ_00076	CDS	306				hypothetical protein
BCGJKMEJ_00077	CDS	636	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
BCGJKMEJ_00078	CDS	642	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
BCGJKMEJ_00079	CDS	1149	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
BCGJKMEJ_00080	CDS	1359	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BCGJKMEJ_00081	CDS	1110	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
BCGJKMEJ_00082	CDS	885	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
BCGJKMEJ_00083	CDS	1014	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BCGJKMEJ_00084	CDS	696				hypothetical protein
BCGJKMEJ_00085	CDS	657				hypothetical protein
BCGJKMEJ_00086	CDS	261				hypothetical protein
BCGJKMEJ_00087	CDS	1068	bioB	2.8.1.6	COG0502	Biotin synthase
BCGJKMEJ_00088	CDS	690	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
BCGJKMEJ_00089	CDS	1191	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
BCGJKMEJ_00090	CDS	1341	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BCGJKMEJ_00091	CDS	2241				hypothetical protein
BCGJKMEJ_00092	CDS	2433	glgX	3.2.1.196		Glycogen debranching enzyme
BCGJKMEJ_00093	CDS	2370	treY	5.4.99.15	COG3280	Putative maltooligosyl trehalose synthase
BCGJKMEJ_00094	CDS	1395	xylB_1	2.7.1.17	COG1070	Xylulose kinase
