locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_016571_1_903_-					phrog_3185	VOG03851	VOG:VOG03851	300	7.6e-113	370.8		REFSEQ virion structural protein
NC_016571_916_3117_-					phrog_3242	VOG07945	VOG:VOG07945	733	6e-257	848.4		REFSEQ tail sheath
NC_016571_3224_4099_+					phrog_3227	VOG07951	VOG:VOG07951	291	6e-111	364.6		REFSEQ hypothetical protein
NC_016571_4124_6934_+					phrog_3184	VOG07946	VOG:VOG07946	936	0	1091.7		REFSEQ putative virion structural protein
NC_016571_6927_8666_+					phrog_3430	VOG04662	VOG:VOG04662	579	7.1e-199	657.0		REFSEQ virion structural protein
NC_016571_8723_11065_-					phrog_32359	VOG07294	VOG:VOG07294	780	2.2e-49	162.9		sp|Q05219|VG13_BPML5 Gene 13 protein
NC_016571_11221_11508_+					phrog_8232	VOG02513	VOG:VOG02513	95	7.4e-36	117.6		REFSEQ hypothetical protein
NC_016571_11601_12215_-	K00943	K00943	COG0125		phrog_761	VOG00557	PHROG:phrog_761	204	8.2e-36	117.9		thymidylate kinase
NC_016571_12216_13697_-					phrog_2921	VOG04511	VOG:VOG04511	482	2e-178	587.5		REFSEQ hypothetical protein
NC_016571_13697_14545_-					phrog_3179	VOG07950	VOG:VOG07950	282	5.3e-107	351.3		REFSEQ hypothetical protein
NC_016571_15301_15501_-												Hypothetical
NC_016571_15585_15995_-												Hypothetical
NC_016571_16205_16471_-		K03674			phrog_22	VOG00033	KEGG:K03674	88	3.7e-22	72.5		grxA; glutaredoxin 1
NC_016571_16642_16785_+												Hypothetical
NC_016571_17242_17466_-												Hypothetical
NC_016571_17694_18017_-					phrog_1048	VOG00154	VOG:VOG00154	107	7.1e-20	65.8		REFSEQ hypothetical protein
NC_016571_18204_18533_+												Hypothetical
NC_016571_18573_18704_+												Hypothetical
NC_016571_19040_19645_+						VOG10727	VOG:VOG10727	201	9.2e-85	277.4		REFSEQ hypothetical protein
NC_016571_19783_20142_+						VOG10729	VOG:VOG10729	119	1.1e-57	187.4		REFSEQ hypothetical protein
NC_016571_20207_21073_+												Hypothetical
NC_016571_21070_21486_+						VOG10728	VOG:VOG10728	138	5.6e-73	237.6		REFSEQ hypothetical protein
NC_016571_21489_21830_+												Hypothetical
NC_016571_22039_22407_+						VOG25258	VOG:VOG25258	122	6e-70	227.2		REFSEQ hypothetical protein
NC_016571_22498_23166_+						VOG04441	VOG:VOG04441	222	1.8e-86	283.4		REFSEQ hypothetical protein
NC_016571_23242_23613_+												Hypothetical
NC_016571_23665_24069_+						VOG10731	VOG:VOG10731	134	2.4e-73	238.4		REFSEQ hypothetical protein
NC_016571_24389_25090_+						VOG02665	VOG:VOG02665	233	2.6e-27	89.8		REFSEQ virion structural protein
NC_016571_25131_25580_+												Hypothetical
NC_016571_25564_25977_+					phrog_2547	VOG07271	VOG:VOG07271	137	2.1e-58	190.0		sp|P39258|Y05C_BPT4 Uncharacterized 15.3 kDa protein in nrdC-mobD intergenic region
NC_016571_25974_26972_+												Hypothetical
NC_016571_26969_27511_+												Hypothetical
NC_016571_27566_27889_+						VOG25259	VOG:VOG25259	107	6.7e-58	187.9		REFSEQ hypothetical protein
NC_016571_27891_28706_+					phrog_1381	VOG04837	VOG:VOG04837	271	4.1e-77	250.9		REFSEQ hypothetical protein
NC_016571_28703_29392_+												Hypothetical
NC_016571_29385_29855_+												Hypothetical
NC_016571_29845_30318_+						VOG04644	VOG:VOG04644	157	4.8e-65	212.2		REFSEQ hypothetical protein
NC_016571_30412_31095_+						VOG01591	VOG:VOG01591	227	1.1e-74	244.6		REFSEQ hypothetical protein
NC_016571_31375_32061_+						VOG10732	VOG:VOG10732	228	4.9e-119	389.8		REFSEQ hypothetical protein
NC_016571_32097_32423_+						VOG10734	VOG:VOG10734	108	3.6e-47	152.9		REFSEQ hypothetical protein
NC_016571_32487_32762_+					phrog_4499	VOG10733	VOG:VOG10733	91	3e-30	98.6		REFSEQ hypothetical protein
NC_016571_32768_33223_+						VOG04590	VOG:VOG04590	151	3.9e-57	186.7		REFSEQ hypothetical protein
NC_016571_33234_33740_+						VOG04590	VOG:VOG04590	168	7.3e-53	172.9		REFSEQ hypothetical protein
NC_016571_33740_34126_+						VOG10735	VOG:VOG10735	128	8.2e-53	170.9		REFSEQ hypothetical protein
NC_016571_34127_36280_+						VOG33983	VOG:VOG33983	717	9.5e-18	36.1		REFSEQ hypothetical protein
NC_016571_36408_36854_+						VOG02414	VOG:VOG02414	148	7.7e-68	221.0		REFSEQ hypothetical protein
NC_016571_36829_37215_+						VOG10737	VOG:VOG10737	128	3.7e-58	188.5		REFSEQ hypothetical protein
NC_016571_37190_37585_+						VOG10736	VOG:VOG10736	131	1.9e-60	196.7		REFSEQ hypothetical protein
NC_016571_37728_38684_+			COG0206		phrog_4733	VOG02516	VOG:VOG02516	318	1.3e-115	380.0		sp|F8SJR0|PHUZ_BPPA3 Phage tubulin-like protein
NC_016571_38728_39015_+						VOG10738	VOG:VOG10738	95	6.4e-48	155.1		REFSEQ hypothetical protein
NC_016571_39019_39486_+					phrog_13883	VOG02244	VOG:VOG02244	155	4.5e-57	186.6		REFSEQ hypothetical protein
NC_016571_39548_40060_+						VOG10739	VOG:VOG10739	170	1e-64	211.8		REFSEQ hypothetical protein
NC_016571_40069_40392_+						VOG01662	VOG:VOG01662	107	4.8e-48	155.7		REFSEQ hypothetical protein
NC_016571_40358_40681_+						VOG04302	VOG:VOG04302	107	4.6e-40	129.8		REFSEQ hypothetical protein
NC_016571_40690_41316_+						VOG10740	VOG:VOG10740	208	6.9e-82	269.1		REFSEQ hypothetical protein
NC_016571_41326_41748_+					phrog_3235	VOG07961	VOG:VOG07961	140	5e-46	149.7		REFSEQ hypothetical protein
NC_016571_41842_43920_+	K02319	K02319	COG0417		phrog_2927	VOG07958	VOG:VOG07958	692	4e-291	961.5		REFSEQ DNA polymerase
NC_016571_43988_45085_-					phrog_14481	VOG07959	PHROG:phrog_14481	365	8.6e-149	489.3		virion structural protein
NC_016571_45162_45317_+												Hypothetical
NC_016571_45349_47256_+					phrog_4795	VOG02300	VOG:VOG02300	635	3.6e-196	647.5		sp|F8SJT5|CHMA_BPPA3 Chimallin
NC_016571_47348_48940_+					phrog_2987	VOG02544	VOG:VOG02544	530	5e-198	652.5		sp|A5UH19|RPOC_HAEIG DNA-directed RNA polymerase subunit beta'
NC_016571_48940_49611_+					phrog_3254	VOG07963	VOG:VOG07963	223	2.5e-74	243.5		REFSEQ hypothetical protein
NC_016571_49689_50114_+					phrog_2428	VOG10743	VOG:VOG10743	141	6.4e-40	131.5		REFSEQ hypothetical protein
NC_016571_50124_50585_+					phrog_755	VOG00761	PHROG:phrog_755	153	1.3e-29	96.9		RNA ligase
NC_016571_50743_50904_+						VOG10742	VOG:VOG10742	53	4.8e-32	103.5		REFSEQ hypothetical protein
NC_016571_50978_51415_+					phrog_3294	VOG07962	VOG:VOG07962	145	8.2e-47	152.8		REFSEQ hypothetical protein
NC_016571_51415_52215_+					phrog_14597	VOG10741	VOG:VOG10741	266	4.7e-110	360.9		REFSEQ hypothetical protein
NC_016571_52242_53375_+		K03547	COG0420		phrog_100	VOG00413	VOG:VOG00413	377	1.9e-75	248.9		sp|P04521|EXO1_BPT4 Exonuclease subunit 1
NC_016571_53372_54172_+					phrog_3229	VOG07964	VOG:VOG07964	266	1.9e-97	319.9		REFSEQ hypothetical protein
NC_016571_54185_54973_+					phrog_3284	VOG03621	VOG:VOG03621	262	2.6e-89	293.3		REFSEQ hypothetical protein
NC_016571_55092_56723_+					phrog_3209	VOG07965	VOG:VOG07965	543	1.3e-170	562.3		REFSEQ hypothetical protein
NC_016571_56729_58273_+					phrog_3141	VOG02115	VOG:VOG02115	514	2.1e-157	519.1		REFSEQ hypothetical protein
NC_016571_58290_59801_+					phrog_3520	VOG07966	VOG:VOG07966	503	1.8e-145	478.2		REFSEQ hypothetical protein
NC_016571_59875_60210_-					phrog_3455	VOG00391	VOG:VOG00391	111	3.5e-30	98.5		REFSEQ hypothetical protein
NC_016571_60288_62408_+					phrog_3295	VOG01558	PHROG:phrog_3295	706	3.8e-225	743.2		RNA polymerase beta subunit
NC_016571_62377_64401_+					phrog_3015	VOG07969	VOG:VOG07969	674	2.8e-248	819.4		REFSEQ RNA polymerase beta subunit
NC_016571_64437_64769_+												Hypothetical
NC_016571_64770_64973_+												Hypothetical
NC_016571_64984_65301_+						VOG10744	VOG:VOG10744	105	2.2e-57	185.7		REFSEQ hypothetical protein
NC_016571_65311_65811_+												Hypothetical
NC_016571_65890_66120_+												Hypothetical
NC_016571_66130_66315_+												Hypothetical
NC_016571_66325_66570_+												Hypothetical
NC_016571_66618_66899_+						VOG25260	VOG:VOG25260	93	2.9e-56	181.8		REFSEQ hypothetical protein
NC_016571_66896_67366_+						VOG10746	VOG:VOG10746	156	1.2e-53	174.4		REFSEQ hypothetical protein
NC_016571_67504_69048_+			COG1061		phrog_16	VOG04421	VOG:VOG04421	514	1.2e-63	160.8		REFSEQ DarB-like antirestriction
NC_016571_69103_69543_+						VOG10745	VOG:VOG10745	146	6e-61	198.2		REFSEQ hypothetical protein
NC_016571_69476_69880_+						VOG04666	VOG:VOG04666	134	8.1e-54	175.0		REFSEQ hypothetical protein
NC_016571_69801_70505_+						VOG10747	VOG:VOG10747	234	1.4e-78	256.7		REFSEQ hypothetical protein
NC_016571_70593_71048_+					phrog_17657	VOG00874	PHROG:phrog_17657	151	1.9e-61	200.4		HNH endonuclease
NC_016571_71122_71838_+						VOG01586, VOG04813	VOG:VOG01586	238	4.6e-62	177.1		REFSEQ hypothetical protein
NC_016571_71884_73194_-					phrog_2962	VOG07970	VOG:VOG07970	428	4e-170	560.2		REFSEQ RNA polymerase beta subunit
NC_016571_73187_74074_-					phrog_5038	VOG02436	VOG:VOG02436	295	2e-97	319.9		REFSEQ hypothetical protein
NC_016571_74108_74866_+						VOG00944	VOG:VOG00944	252	3.7e-75	246.7		REFSEQ hypothetical protein
NC_016571_74908_76527_+					phrog_4585	VOG07967	VOG:VOG07967	539	2.8e-160	528.6		REFSEQ hypothetical protein
NC_016571_76569_76979_+												Hypothetical
NC_016571_76972_77499_+												Hypothetical
NC_016571_77622_78089_+						VOG00941	VOG:VOG00941	155	1.3e-54	178.2		REFSEQ hypothetical protein
NC_016571_78101_78568_+						VOG00941	VOG:VOG00941	155	9.3e-51	165.6		REFSEQ hypothetical protein
NC_016571_78578_78832_+					phrog_8232	VOG02513	VOG:VOG02513	84	5.7e-33	108.3		REFSEQ hypothetical protein
NC_016571_78880_80628_-					phrog_3011	VOG00345	PHROG:phrog_3011	582	2.7e-205	677.3		DNA polymerase
