	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001022.1_1	QGNH01001022.1	QGNH01001022.1	1	286	2496	-1	E											0	False	F
QGNH01001022.1_2	QGNH01001022.1	QGNH01001022.1	2	2507	3553	-1	E											0	False	F
QGNH01001022.1_3	QGNH01001022.1	QGNH01001022.1	3	3550	3990	-1	E											0	False	F
QGNH01001022.1_4	QGNH01001022.1	QGNH01001022.1	4	4017	4439	-1	E											0	False	F
QGNH01001022.1_5	QGNH01001022.1	QGNH01001022.1	5	4450	5310	-1	D	YP_009600714.1	YP_009600714.1 tail protein [Escherichia phage vB_EcoM_ECOO78]	False	0.463	116.0	3.313e-27	Phage Tail Collar Domain [PF07484.15]				0	False	F
QGNH01001022.1_6	QGNH01001022.1	QGNH01001022.1	6	5319	5831	-1	E											0	False	
QGNH01001022.1_7	QGNH01001022.1	QGNH01001022.1	7	5821	6597	-1	D	YP_009196095.1	YP_009196095.1 baseplate protein [Mannheimia phage vB_MhM_3927AP2]	False	0.21	63.0	6.982e-10	Baseplate J-like protein [PF04865.17]				0	False	F
QGNH01001022.1_8	QGNH01001022.1	QGNH01001022.1	8	6598	6960	-1	E											0	False	F
QGNH01001022.1_9	QGNH01001022.1	QGNH01001022.1	9	6963	7310	-1	E											0	False	F
QGNH01001022.1_10	QGNH01001022.1	QGNH01001022.1	10	7310	7762	-1	E											0	False	F
QGNH01001022.1_11	QGNH01001022.1	QGNH01001022.1	11	7759	8877	-1	E								VOG02312	sp|P08558|BP44_BPMU Baseplate hub protein gp44; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VF
QGNH01001022.1_12	QGNH01001022.1	QGNH01001022.1	12	8874	10136	-1	D	YP_009196091.1	YP_009196091.1 baseplate hub [Mannheimia phage vB_MhM_3927AP2]	False	0.485	74.0	1.808e-12	DNA circularisation protein N-terminus [PF07157.15]	VOG01640	sp|P71389|VPN_HAEIN Mu-like prophage FluMu DNA circularization protein; Xr	Xr	0	False	VF
QGNH01001022.1_13	QGNH01001022.1	QGNH01001022.1	13	10138	11169	-1	E											0	False	F
QGNH01001022.1_14	QGNH01001022.1	QGNH01001022.1	14	11220	11438	-1	E											0	False	F
