locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKFFAFOL_00001	CDS	780				hypothetical protein
LKFFAFOL_00002	CDS	423				hypothetical protein
LKFFAFOL_00003	CDS	429				hypothetical protein
LKFFAFOL_00004	CDS	429				hypothetical protein
LKFFAFOL_00005	CDS	459				hypothetical protein
LKFFAFOL_00006	CDS	663				hypothetical protein
LKFFAFOL_00007	CDS	2055				hypothetical protein
LKFFAFOL_00008	CDS	717				hypothetical protein
LKFFAFOL_00009	CDS	1455				hypothetical protein
LKFFAFOL_00010	CDS	663				hypothetical protein
LKFFAFOL_00011	CDS	1950				hypothetical protein
LKFFAFOL_00012	CDS	2211				hypothetical protein
LKFFAFOL_00013	CDS	2034				hypothetical protein
LKFFAFOL_00014	CDS	516				hypothetical protein
LKFFAFOL_00015	CDS	987				hypothetical protein
LKFFAFOL_00016	CDS	1056				hypothetical protein
LKFFAFOL_00017	CDS	1662				hypothetical protein
LKFFAFOL_00018	CDS	702				hypothetical protein
LKFFAFOL_00019	CDS	1929				hypothetical protein
LKFFAFOL_00020	CDS	510				hypothetical protein
LKFFAFOL_00021	CDS	2475				hypothetical protein
LKFFAFOL_00022	CDS	870				hypothetical protein
LKFFAFOL_00023	CDS	201				hypothetical protein
LKFFAFOL_00024	CDS	234				hypothetical protein
LKFFAFOL_00025	CDS	936				hypothetical protein
LKFFAFOL_00026	CDS	933				hypothetical protein
LKFFAFOL_00027	CDS	831				hypothetical protein
LKFFAFOL_00028	CDS	738				hypothetical protein
LKFFAFOL_00029	CDS	90				hypothetical protein
LKFFAFOL_00030	CDS	705				hypothetical protein
LKFFAFOL_00031	CDS	978				hypothetical protein
LKFFAFOL_00032	CDS	147				hypothetical protein
LKFFAFOL_00033	CDS	1362				hypothetical protein
LKFFAFOL_00034	CDS	438				hypothetical protein
LKFFAFOL_00035	CDS	192				hypothetical protein
LKFFAFOL_00036	CDS	1284				hypothetical protein
LKFFAFOL_00037	CDS	177				hypothetical protein
LKFFAFOL_00038	CDS	813				hypothetical protein
LKFFAFOL_00039	CDS	264				hypothetical protein
LKFFAFOL_00040	CDS	267				hypothetical protein
LKFFAFOL_00041	CDS	426				hypothetical protein
LKFFAFOL_00042	CDS	336				hypothetical protein
LKFFAFOL_00043	CDS	1728				hypothetical protein
LKFFAFOL_00044	CDS	741				hypothetical protein
LKFFAFOL_00045	CDS	363				hypothetical protein
LKFFAFOL_00046	CDS	801				hypothetical protein
LKFFAFOL_00047	CDS	1323				hypothetical protein
LKFFAFOL_00048	CDS	447				hypothetical protein
LKFFAFOL_00049	CDS	1482				hypothetical protein
LKFFAFOL_00050	tRNA	86				tRNA-Leu(caa)
LKFFAFOL_00051	CDS	1347				hypothetical protein
LKFFAFOL_00052	CDS	354				hypothetical protein
LKFFAFOL_00053	CDS	660				hypothetical protein
LKFFAFOL_00054	CDS	426				hypothetical protein
LKFFAFOL_00055	CDS	762				hypothetical protein
LKFFAFOL_00056	CDS	1035				hypothetical protein
LKFFAFOL_00057	CDS	288				hypothetical protein
LKFFAFOL_00058	CDS	387				hypothetical protein
LKFFAFOL_00059	CDS	1593				hypothetical protein
LKFFAFOL_00060	CDS	300				hypothetical protein
LKFFAFOL_00061	CDS	342				hypothetical protein
LKFFAFOL_00062	CDS	1404				hypothetical protein
LKFFAFOL_00063	CDS	714				hypothetical protein
LKFFAFOL_00064	CDS	1206				hypothetical protein
LKFFAFOL_00065	CDS	936				hypothetical protein
LKFFAFOL_00066	CDS	390				hypothetical protein
LKFFAFOL_00067	CDS	309				hypothetical protein
LKFFAFOL_00068	CDS	390				hypothetical protein
LKFFAFOL_00069	CDS	699				hypothetical protein
LKFFAFOL_00070	CDS	1185				hypothetical protein
LKFFAFOL_00071	CDS	1251				hypothetical protein
LKFFAFOL_00072	CDS	720				hypothetical protein
LKFFAFOL_00073	CDS	546				hypothetical protein
LKFFAFOL_00074	CDS	300				hypothetical protein
LKFFAFOL_00075	CDS	198				hypothetical protein
LKFFAFOL_00076	CDS	342				hypothetical protein
LKFFAFOL_00077	CDS	1011				hypothetical protein
LKFFAFOL_00078	CDS	798				hypothetical protein
LKFFAFOL_00079	CDS	213				hypothetical protein
LKFFAFOL_00080	CDS	123				hypothetical protein
LKFFAFOL_00081	CDS	522				hypothetical protein
LKFFAFOL_00082	CDS	726				hypothetical protein
LKFFAFOL_00083	CDS	237				hypothetical protein
LKFFAFOL_00084	CDS	963				hypothetical protein
LKFFAFOL_00085	CDS	930				hypothetical protein
LKFFAFOL_00086	CDS	1095				hypothetical protein
LKFFAFOL_00087	CDS	1512				hypothetical protein
LKFFAFOL_00088	CDS	765				hypothetical protein
LKFFAFOL_00089	CDS	1149				hypothetical protein
LKFFAFOL_00090	CDS	1476				hypothetical protein
LKFFAFOL_00091	CDS	1266				hypothetical protein
LKFFAFOL_00092	CDS	1599				hypothetical protein
LKFFAFOL_00093	CDS	1692				hypothetical protein
LKFFAFOL_00094	CDS	1059				hypothetical protein
LKFFAFOL_00095	CDS	1125				hypothetical protein
LKFFAFOL_00096	CDS	729				hypothetical protein
LKFFAFOL_00097	CDS	1449				hypothetical protein
LKFFAFOL_00098	CDS	90				hypothetical protein
LKFFAFOL_00099	CDS	657				hypothetical protein
LKFFAFOL_00100	CDS	909				hypothetical protein
LKFFAFOL_00101	CDS	660				hypothetical protein
LKFFAFOL_00102	CDS	1032				hypothetical protein
