	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000482.1_1	QGNH01000482.1	QGNH01000482.1	1	1	159	1	E													0	False	F
QGNH01000482.1_2	QGNH01000482.1	QGNH01000482.1	2	327	560	1	E													0	False	F
QGNH01000482.1_3	QGNH01000482.1	QGNH01000482.1	3	652	2832	1	E													0	False	F
QGNH01000482.1_4	QGNH01000482.1	QGNH01000482.1	4	2829	3242	1	E													0	False	F
QGNH01000482.1_5	QGNH01000482.1	QGNH01000482.1	5	3253	4221	1	E													0	False	F
QGNH01000482.1_6	QGNH01000482.1	QGNH01000482.1	6	4265	5263	1	E													0	False	F
QGNH01000482.1_7	QGNH01000482.1	QGNH01000482.1	7	5321	5950	1	E													0	False	
QGNH01000482.1_8	QGNH01000482.1	QGNH01000482.1	8	6025	6681	1	D									Histidine phosphatase superfamily (branch 1) [PF00300.25]				0	False	
QGNH01000482.1_9	QGNH01000482.1	QGNH01000482.1	9	6682	7236	1	E													0	False	
QGNH01000482.1_10	QGNH01000482.1	QGNH01000482.1	10	7306	7776	1	E													0	False	
QGNH01000482.1_11	QGNH01000482.1	QGNH01000482.1	11	7788	10265	1	E			YP_004251191.1	YP_004251191.1 hypothetical protein ViPhICP2p20 [Vibrio phage ICP2]	False	0.229	62.0	2.515e-08					0	False	
QGNH01000482.1_12	QGNH01000482.1	QGNH01000482.1	12	10237	11031	1	D			YP_004894341.1	YP_004894341.1 putative glycosyltransferase [Megavirus chiliensis]	False	0.263	60.0	7.984e-09	Glycosyltransferase like family 2 [PF13641.9]				0	False	
QGNH01000482.1_13	QGNH01000482.1	QGNH01000482.1	13	11080	11607	1	E													0	False	
QGNH01000482.1_14	QGNH01000482.1	QGNH01000482.1	14	11712	13076	1	E													0	False	
QGNH01000482.1_15	QGNH01000482.1	QGNH01000482.1	15	13159	16890	1	E													0	False	
QGNH01000482.1_16	QGNH01000482.1	QGNH01000482.1	16	16890	17408	1	E													0	False	
QGNH01000482.1_17	QGNH01000482.1	QGNH01000482.1	17	17444	17932	1	E													0	False	
QGNH01000482.1_18	QGNH01000482.1	QGNH01000482.1	18	17920	18591	1	E													0	False	
QGNH01000482.1_19	QGNH01000482.1	QGNH01000482.1	19	18601	20475	1	E													0	False	
QGNH01000482.1_20	QGNH01000482.1	QGNH01000482.1	20	20475	22649	1	E													0	False	
QGNH01000482.1_21	QGNH01000482.1	QGNH01000482.1	21	22649	23302	1	E													0	False	
QGNH01000482.1_22	QGNH01000482.1	QGNH01000482.1	22	23340	23747	1	E										VOG04189	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000482.1_23	QGNH01000482.1	QGNH01000482.1	23	23761	25200	1	E													0	False	
QGNH01000482.1_24	QGNH01000482.1	QGNH01000482.1	24	25197	25505	1	E													0	False	
QGNH01000482.1_25	QGNH01000482.1	QGNH01000482.1	25	25462	25749	-1	D									DNA methylase [PF01555.21]				0	False	
QGNH01000482.1_26	QGNH01000482.1	QGNH01000482.1	26	25691	26707	-1	D			YP_009636483.1	YP_009636483.1 DNA methyltransferase [Mycobacterium phage DLane]	False	0.364	185.0	5.343000000000001e-50	DNA methylase [PF01555.21]				0	False	
QGNH01000482.1_27	QGNH01000482.1	QGNH01000482.1	27	26708	27049	-1	D									MarR family [PF12802.10]				0	False	
QGNH01000482.1_28	QGNH01000482.1	QGNH01000482.1	28	27092	27547	-1	D			YP_009835468.1	YP_009835468.1 hypothetical protein HWB33_gp76 [Leptospira phage LE3]	False	0.518	144.0	6.936999999999998e-39	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	
QGNH01000482.1_29	QGNH01000482.1	QGNH01000482.1	29	27668	27964	-1	E													0	False	
QGNH01000482.1_30	QGNH01000482.1	QGNH01000482.1	30	28315	28608	1	E													0	False	
QGNH01000482.1_31	QGNH01000482.1	QGNH01000482.1	31	28601	29365	1	E													0	False	
QGNH01000482.1_32	QGNH01000482.1	QGNH01000482.1	32	29368	29610	1	E													0	False	
QGNH01000482.1_33	QGNH01000482.1	QGNH01000482.1	33	29612	29812	1	E													0	False	
QGNH01000482.1_34	QGNH01000482.1	QGNH01000482.1	34	29863	30306	1	E													0	False	
QGNH01000482.1_35	QGNH01000482.1	QGNH01000482.1	35	30303	30509	1	E													0	False	
QGNH01000482.1_36	QGNH01000482.1	QGNH01000482.1	36	30529	30762	-1	E													0	False	
QGNH01000482.1_37	QGNH01000482.1	QGNH01000482.1	37	30762	31304	-1	E													0	False	
QGNH01000482.1_38	QGNH01000482.1	QGNH01000482.1	38	32330	32530	1	E													0	False	
QGNH01000482.1_39	QGNH01000482.1	QGNH01000482.1	39	32517	32735	1	E													0	False	
QGNH01000482.1_40	QGNH01000482.1	QGNH01000482.1	40	32732	32944	1	E													0	False	
QGNH01000482.1_41	QGNH01000482.1	QGNH01000482.1	41	32941	33054	1	E													0	False	
QGNH01000482.1_42	QGNH01000482.1	QGNH01000482.1	42	33054	33254	1	E													0	False	
QGNH01000482.1_43	QGNH01000482.1	QGNH01000482.1	43	33251	33454	1	E													0	False	
QGNH01000482.1_44	QGNH01000482.1	QGNH01000482.1	44	33702	33956	1	E													0	False	
QGNH01000482.1_45	QGNH01000482.1	QGNH01000482.1	45	33958	34254	1	E													0	False	
