locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELLEPOMF_00001	CDS	552				hypothetical protein
ELLEPOMF_00002	CDS	777				hypothetical protein
ELLEPOMF_00003	CDS	264				hypothetical protein
ELLEPOMF_00004	CDS	108				hypothetical protein
ELLEPOMF_00005	CDS	195				hypothetical protein
ELLEPOMF_00006	CDS	207				hypothetical protein
ELLEPOMF_00007	tRNA	72				tRNA-Pro(tgg)
ELLEPOMF_00008	CDS	1698				hypothetical protein
ELLEPOMF_00009	CDS	1440				hypothetical protein
ELLEPOMF_00010	CDS	291				hypothetical protein
ELLEPOMF_00011	CDS	762				hypothetical protein
ELLEPOMF_00012	CDS	432				hypothetical protein
ELLEPOMF_00013	CDS	516				hypothetical protein
ELLEPOMF_00014	CDS	957				hypothetical protein
ELLEPOMF_00015	CDS	441				hypothetical protein
ELLEPOMF_00016	CDS	345				hypothetical protein
ELLEPOMF_00017	CDS	3114				hypothetical protein
ELLEPOMF_00018	CDS	222				hypothetical protein
ELLEPOMF_00019	CDS	510				hypothetical protein
ELLEPOMF_00020	CDS	1293				hypothetical protein
ELLEPOMF_00021	CDS	546				hypothetical protein
ELLEPOMF_00022	CDS	471				hypothetical protein
ELLEPOMF_00023	CDS	237				hypothetical protein
ELLEPOMF_00024	CDS	1821				hypothetical protein
ELLEPOMF_00025	CDS	564				hypothetical protein
ELLEPOMF_00026	CDS	1434				hypothetical protein
ELLEPOMF_00027	CDS	441				hypothetical protein
ELLEPOMF_00028	CDS	363				hypothetical protein
ELLEPOMF_00029	CDS	327				hypothetical protein
ELLEPOMF_00030	CDS	1236				hypothetical protein
ELLEPOMF_00031	CDS	654				hypothetical protein
ELLEPOMF_00032	CDS	1410				hypothetical protein
ELLEPOMF_00033	CDS	1206				hypothetical protein
ELLEPOMF_00034	CDS	384				hypothetical protein
ELLEPOMF_00035	CDS	492				hypothetical protein
ELLEPOMF_00036	CDS	837				hypothetical protein
ELLEPOMF_00037	CDS	126				hypothetical protein
ELLEPOMF_00038	CDS	2421				hypothetical protein
ELLEPOMF_00039	CDS	2928				hypothetical protein
ELLEPOMF_00040	CDS	189				hypothetical protein
ELLEPOMF_00041	CDS	1197				hypothetical protein
ELLEPOMF_00042	CDS	468				hypothetical protein
ELLEPOMF_00043	CDS	174				hypothetical protein
ELLEPOMF_00044	CDS	1365				hypothetical protein
ELLEPOMF_00045	CDS	213				hypothetical protein
ELLEPOMF_00046	CDS	189				hypothetical protein
ELLEPOMF_00047	CDS	213				hypothetical protein
ELLEPOMF_00048	CDS	432				hypothetical protein
ELLEPOMF_00049	CDS	549				hypothetical protein
ELLEPOMF_00050	CDS	705				hypothetical protein
ELLEPOMF_00051	CDS	189				hypothetical protein
ELLEPOMF_00052	CDS	165				hypothetical protein
ELLEPOMF_00053	CDS	381				hypothetical protein
ELLEPOMF_00054	CDS	99				hypothetical protein
ELLEPOMF_00055	CDS	177				hypothetical protein
ELLEPOMF_00056	CDS	2565				hypothetical protein
ELLEPOMF_00057	CDS	474				hypothetical protein
ELLEPOMF_00058	CDS	915				hypothetical protein
ELLEPOMF_00059	CDS	174				hypothetical protein
ELLEPOMF_00060	CDS	129				hypothetical protein
ELLEPOMF_00061	CDS	201				hypothetical protein
ELLEPOMF_00062	CDS	213				hypothetical protein
ELLEPOMF_00063	CDS	180				hypothetical protein
ELLEPOMF_00064	CDS	129				hypothetical protein
ELLEPOMF_00065	CDS	1017				hypothetical protein
ELLEPOMF_00066	CDS	171				hypothetical protein
ELLEPOMF_00067	CDS	162				hypothetical protein
ELLEPOMF_00068	CDS	282				hypothetical protein
ELLEPOMF_00069	CDS	387				hypothetical protein
