METD01000001.1_orf17428	56a8e9a90938c7f6f3fbed3d8dde8dcd	1214	ProSiteProfiles	PS50035	Phospholipase D phosphodiesterase active site profile.	472	500	9.983199	T	24-06-2023	IPR001736	Phospholipase D/Transphosphatidylase
METD01000001.1_orf16326	8f0d72d0dacc7f9c9f52312f7876f17a	1496	SUPERFAMILY	SSF117281	Kelch motif	106	272	1.96E-14	T	24-06-2023	IPR015915	Kelch-type beta propeller
METD01000001.1_orf16326	8f0d72d0dacc7f9c9f52312f7876f17a	1496	Gene3D	G3DSA:2.120.10.80	-	98	291	2.7E-16	T	24-06-2023	IPR015915	Kelch-type beta propeller
METD01000001.1_orf16326	8f0d72d0dacc7f9c9f52312f7876f17a	1496	SUPERFAMILY	SSF117281	Kelch motif	563	838	3.66E-6	T	24-06-2023	IPR015915	Kelch-type beta propeller
METD01000001.1_orf16276	8a0e4b808f3aebca6c3c8c06bd5e49be	1805	SUPERFAMILY	SSF49373	Invasin/intimin cell-adhesion fragments	1047	1136	5.76E-6	T	24-06-2023	IPR008964	Invasin/intimin cell-adhesion fragments
METD01000001.1_orf16276	8a0e4b808f3aebca6c3c8c06bd5e49be	1805	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	1045	1137	2.1E-8	T	24-06-2023	IPR013783	Immunoglobulin-like fold
METD01000001.1_orf16276	8a0e4b808f3aebca6c3c8c06bd5e49be	1805	SUPERFAMILY	SSF49373	Invasin/intimin cell-adhesion fragments	1166	1228	3.14E-5	T	24-06-2023	IPR008964	Invasin/intimin cell-adhesion fragments
METD01000001.1_orf16276	8a0e4b808f3aebca6c3c8c06bd5e49be	1805	SUPERFAMILY	SSF117281	Kelch motif	80	237	3.66E-6	T	24-06-2023	IPR015915	Kelch-type beta propeller
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SUPERFAMILY	SSF55073	Nucleotide cyclase	352	489	1.88E-8	T	24-06-2023	IPR029787	Nucleotide cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SMART	SM00028	tpr_5	1127	1160	430.0	T	24-06-2023	IPR019734	Tetratricopeptide repeat
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SMART	SM00028	tpr_5	1075	1108	110.0	T	24-06-2023	IPR019734	Tetratricopeptide repeat
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SMART	SM00028	tpr_5	1204	1237	28.0	T	24-06-2023	IPR019734	Tetratricopeptide repeat
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SMART	SM00028	tpr_5	1164	1197	33.0	T	24-06-2023	IPR019734	Tetratricopeptide repeat
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	CDD	cd07302	CHD	100	283	4.43586E-17	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Gene3D	G3DSA:3.30.70.1230	Nucleotide cyclase	343	494	1.0E-7	T	24-06-2023	IPR029787	Nucleotide cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	102	236	11.917041	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SUPERFAMILY	SSF55073	Nucleotide cyclase	98	276	5.02E-20	T	24-06-2023	IPR029787	Nucleotide cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	97	272	5.5E-7	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	PANTHER	PTHR16305	TESTICULAR SOLUBLE ADENYLYL CYCLASE	832	1303	6.7E-44	T	24-06-2023	-	-
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Gene3D	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	1013	1197	6.7E-6	T	24-06-2023	IPR011990	Tetratricopeptide-like helical domain superfamily
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Pfam	PF13191	AAA ATPase domain	503	683	4.2E-10	T	24-06-2023	IPR041664	Orc1-like, AAA ATPase domain
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Gene3D	G3DSA:3.30.70.1230	Nucleotide cyclase	95	295	1.1E-21	T	24-06-2023	IPR029787	Nucleotide cyclase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SUPERFAMILY	SSF48452	TPR-like	1096	1314	9.01E-12	T	24-06-2023	IPR011990	Tetratricopeptide-like helical domain superfamily
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	502	715	2.33E-5	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
METD01000001.1_orf9025	e7ee522974ef826c29e85ba4ce7ff532	1423	Gene3D	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	1198	1411	2.1E-6	T	24-06-2023	IPR011990	Tetratricopeptide-like helical domain superfamily
