locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLPBCLMN_00001	CDS	1176				hypothetical protein
PLPBCLMN_00002	CDS	984	noc			Nucleoid occlusion protein
PLPBCLMN_00003	CDS	471				hypothetical protein
PLPBCLMN_00004	CDS	1119	dauA_1	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
PLPBCLMN_00005	CDS	969				hypothetical protein
PLPBCLMN_00006	CDS	651				hypothetical protein
PLPBCLMN_00007	CDS	936	arcB	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
PLPBCLMN_00008	CDS	798				hypothetical protein
PLPBCLMN_00009	CDS	843	nixA		COG3376	Nickel transporter NixA
PLPBCLMN_00010	CDS	2427	btuB_1			Vitamin B12 transporter BtuB
PLPBCLMN_00011	CDS	618				hypothetical protein
PLPBCLMN_00012	CDS	885	uup		COG0488	ABC transporter ATP-binding protein uup
PLPBCLMN_00013	CDS	246				hypothetical protein
PLPBCLMN_00014	CDS	1326				hypothetical protein
PLPBCLMN_00015	CDS	417	fitB_1	3.1.-.-		Toxin FitB
PLPBCLMN_00016	CDS	249				hypothetical protein
PLPBCLMN_00017	CDS	237				hypothetical protein
PLPBCLMN_00018	CDS	309				hypothetical protein
PLPBCLMN_00019	CDS	1311				hypothetical protein
PLPBCLMN_00020	CDS	930	gbh	3.5.3.7		Guanidinobutyrase
PLPBCLMN_00021	CDS	1125	vioD	4.2.1.145		Capreomycidine synthase
PLPBCLMN_00022	CDS	2220	btuB_2			Vitamin B12 transporter BtuB
PLPBCLMN_00023	CDS	1926	nfdA_1	3.5.1.91		N-substituted formamide deformylase
PLPBCLMN_00024	CDS	1776	nfdA_2	3.5.1.91		N-substituted formamide deformylase
PLPBCLMN_00025	CDS	882				hypothetical protein
PLPBCLMN_00026	CDS	1134	dauA_2	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
PLPBCLMN_00027	CDS	927				hypothetical protein
PLPBCLMN_00028	CDS	99				hypothetical protein
PLPBCLMN_00029	CDS	669	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
PLPBCLMN_00030	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
PLPBCLMN_00031	CDS	891				hypothetical protein
PLPBCLMN_00032	CDS	1494	rebH_1	1.14.19.9		Flavin-dependent tryptophan halogenase RebH
PLPBCLMN_00033	CDS	993				hypothetical protein
PLPBCLMN_00034	CDS	744				hypothetical protein
PLPBCLMN_00035	CDS	1563	rebH_2	1.14.19.9		Flavin-dependent tryptophan halogenase RebH
PLPBCLMN_00036	CDS	3021				hypothetical protein
PLPBCLMN_00037	CDS	171				hypothetical protein
PLPBCLMN_00038	CDS	1248			COG0520	putative protein
PLPBCLMN_00039	CDS	510				hypothetical protein
PLPBCLMN_00040	CDS	801	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PLPBCLMN_00041	CDS	585	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
PLPBCLMN_00042	CDS	906		4.3.2.3		Ureidoglycolate lyase
PLPBCLMN_00043	CDS	444				hypothetical protein
PLPBCLMN_00044	CDS	660				hypothetical protein
PLPBCLMN_00045	CDS	1341				hypothetical protein
PLPBCLMN_00046	CDS	288				hypothetical protein
PLPBCLMN_00047	CDS	339				hypothetical protein
PLPBCLMN_00048	CDS	1245	nicB	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
PLPBCLMN_00049	CDS	2259	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
PLPBCLMN_00050	CDS	480	lrp_1		COG1522	Leucine-responsive regulatory protein
PLPBCLMN_00051	CDS	2115	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
PLPBCLMN_00052	CDS	1233	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
PLPBCLMN_00053	CDS	2319	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
PLPBCLMN_00054	CDS	1296	fucP		COG0738	L-fucose-proton symporter
PLPBCLMN_00055	CDS	885				hypothetical protein
PLPBCLMN_00056	CDS	900	ampR_1			HTH-type transcriptional activator AmpR
PLPBCLMN_00057	CDS	468				hypothetical protein
PLPBCLMN_00058	CDS	2934	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
PLPBCLMN_00059	CDS	246				hypothetical protein
PLPBCLMN_00060	CDS	1263	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
PLPBCLMN_00061	CDS	597	betI_1			HTH-type transcriptional regulator BetI
PLPBCLMN_00062	CDS	1542	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
PLPBCLMN_00063	CDS	2418	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
PLPBCLMN_00064	CDS	1284	sauU_1			putative sulfoacetate transporter SauU
PLPBCLMN_00065	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
PLPBCLMN_00066	CDS	225				hypothetical protein
PLPBCLMN_00067	CDS	1710	nfdA_3	3.5.1.91		N-substituted formamide deformylase
PLPBCLMN_00068	CDS	111				hypothetical protein
PLPBCLMN_00069	CDS	3951				hypothetical protein
PLPBCLMN_00070	CDS	1866	bamA_1			Outer membrane protein assembly factor BamA
PLPBCLMN_00071	CDS	711				hypothetical protein
PLPBCLMN_00072	CDS	576				hypothetical protein
PLPBCLMN_00073	CDS	525				hypothetical protein
