	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000293.1_1	QGNH01000293.1	QGNH01000293.1	1	1	216	-1	E																				0	False	F
QGNH01000293.1_2	QGNH01000293.1	QGNH01000293.1	2	200	475	-1	E																				0	False	F
QGNH01000293.1_3	QGNH01000293.1	QGNH01000293.1	3	472	828	-1	E																				0	False	F
QGNH01000293.1_4	QGNH01000293.1	QGNH01000293.1	4	832	1494	-1	E																				0	False	F
QGNH01000293.1_5	QGNH01000293.1	QGNH01000293.1	5	1505	3058	-1	E																				0	False	F
QGNH01000293.1_6	QGNH01000293.1	QGNH01000293.1	6	3060	3305	-1	E																				0	False	F
QGNH01000293.1_7	QGNH01000293.1	QGNH01000293.1	7	3309	3839	-1	E																				0	False	F
QGNH01000293.1_8	QGNH01000293.1	QGNH01000293.1	8	3854	4825	-1	E																	VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000293.1_9	QGNH01000293.1	QGNH01000293.1	9	4828	5034	-1	E																				0	False	F
QGNH01000293.1_10	QGNH01000293.1	QGNH01000293.1	10	5039	5557	-1	E																				0	False	
QGNH01000293.1_11	QGNH01000293.1	QGNH01000293.1	11	5557	6192	-1	E																				0	False	
QGNH01000293.1_12	QGNH01000293.1	QGNH01000293.1	12	6265	6717	-1	E																				0	False	
QGNH01000293.1_13	QGNH01000293.1	QGNH01000293.1	13	6799	7959	-1	D			YP_003090181.1	YP_003090181.1 major head protein [Burkholderia phage KS9]	False	0.25	91.0	6.011e-18								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000293.1_14	QGNH01000293.1	QGNH01000293.1	14	8000	8947	-1	C	K06904	uncharacterized protein	YP_009621079.1	YP_009621079.1 major head protein [Klebsiella phage Sugarland]	False	0.277	76.0	9.311e-14	MER0323011	S78	MER0323011 - prohead peptidase (bacteriophage T5) () [S78.002]#S78#{peptidase unit: 27-188}~source YP_004306620~	False	68.0	1.052e-10	0.274	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VP
QGNH01000293.1_15	QGNH01000293.1	QGNH01000293.1	15	9041	9217	-1	E																				0	False	
QGNH01000293.1_16	QGNH01000293.1	QGNH01000293.1	16	9219	11483	-1	D			YP_009010474.1	YP_009010474.1 portal protein [Geobacillus phage GBK2]	False	0.205	132.0	7.53e-30								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xh;Xs	0	False	VF
QGNH01000293.1_17	QGNH01000293.1	QGNH01000293.1	17	11675	13171	-1	D			YP_003344808.1	YP_003344808.1 terminase large subunit [Aggregatibacter phage S1249]	False	0.392	293.0	1.21e-84								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01000293.1_18	QGNH01000293.1	QGNH01000293.1	18	13176	13730	-1	E																				0	False	F
QGNH01000293.1_19	QGNH01000293.1	QGNH01000293.1	19	13759	13959	-1	E																				0	False	F
QGNH01000293.1_20	QGNH01000293.1	QGNH01000293.1	20	13965	14201	-1	E																				0	False	F
