>strain_RW2_final_assembly
3	458	+	3	1.325744	I:	D:
455	1558	+	2	1.317581	I:	D:
1656	1958	+	3	1.312189	I:	D:
1964	2263	+	2	1.297457	I:	D:
2282	2857	+	2	1.348487	I:	D:
2976	3278	-	3	1.315147	I:	D:
3359	3613	+	2	1.292775	I:	D:
3649	5193	-	1	1.324611	I:	D:
5289	5915	+	3	1.328671	I:	D:
5957	6157	+	2	1.293148	I:	D:
6175	7368	+	1	1.318827	I:	D:
7365	7829	+	3	1.345279	I:	D:
8074	8805	+	1	1.309251	I:	D:
8912	9709	+	2	1.337678	I:	D:
9702	11207	+	3	1.318953	I:	D:
11204	12082	+	2	1.335265	I:	D:
12210	13568	+	3	1.327571	I:	D:
13750	14466	+	1	1.311584	I:	D:
14450	15679	+	2	1.310173	I:	D:
15732	16307	+	3	1.339061	I:	D:
16508	16864	+	2	1.297294	I:	D:
17027	17902	-	2	1.330093	I:	D:
17949	18872	+	3	1.333763	I:	D:
18869	19477	+	2	1.316922	I:	D:
19474	20691	+	1	1.311497	I:	D:
20748	21701	+	3	1.318683	I:	D:
21688	22275	+	1	1.316113	I:	D:
22272	22859	+	3	1.325501	I:	D:
22837	23550	+	1	1.303568	I:	D:
23543	24310	+	2	1.324000	I:	D:
24259	24591	+	1	1.362922	I:	D:
24588	24896	+	3	1.319280	I:	D:
24939	25862	-	3	1.317921	I:	D:
25953	26507	+	3	1.322920	I:	D:
26690	28330	+	2	1.340703	I:	D:
28364	29314	-	2	1.327607	I:	D:
29365	30123	-	1	1.294571	I:	D:
30248	30775	-	2	1.343933	I:	D:
30785	30913	-	2	1.312957	I:	D:
30923	31507	-	2	1.347839	I:	D:
31520	32320	-	2	1.368396	I:	D:
32564	32914	-	2	1.359655	I:	D:
32937	33419	-	3	1.368901	I:	D:
33433	33879	-	1	1.309986	I:	D:
33896	34396	-	2	1.312227	I:	D:
34537	36000	+	1	1.366376	I:	D:
36016	36444	+	1	1.336613	I:	D:
36546	36977	+	3	1.307082	I:	D:
37032	39557	+	3	1.319548	I:	D:
39562	41364	+	1	1.341725	I:	D:
41528	42196	+	2	1.319010	I:	D:
42396	43247	+	3	1.317961	I:	D:
43431	45281	+	3	1.347991	I:	D:
45259	45714	+	1	1.334778	I:	D:
45769	46587	+	1	1.336922	I:	D:
46710	47972	+	3	1.321151	I:	D:
48002	48373	+	2	1.335145	I:	D:
48394	49488	+	1	1.322381	I:	D:
49623	51050	+	3	1.333516	I:	D:
51065	52258	-	2	1.324859	I:	D:
52331	53467	+	2	1.310325	I:	D:
53454	54125	+	3	1.319754	I:	D:
54161	54910	-	2	1.305571	I:	D:
55025	55948	+	2	1.321100	I:	D:
55941	56939	+	3	1.330642	I:	D:
57119	58648	+	2	1.326595	I:	D:
58761	59621	+	3	1.321888	I:	D:
59729	60328	+	2	1.338239	I:	D:
60567	61517	+	3	1.328268	I:	D:
61530	61778	+	3	1.321485	I:	D:
61821	62333	-	3	1.346858	I:	D:
62490	63668	+	3	1.326482	I:	D:
63684	64613	+	3	1.324452	I:	D:
64610	65395	+	2	1.335197	I:	D:
65376	65765	+	3	1.316091	I:	D:
65872	67272	+	1	1.317235	I:	D:
67442	68929	+	2	1.329408	I:	D:
68944	69423	-	1	1.318747	I:	D:
69420	70214	-	3	1.338875	I:	D:
70434	71357	+	3	1.326862	I:	D:
71457	71981	+	3	1.314057	I:	D:
72008	72742	+	2	1.321799	I:	D:
72818	73936	+	2	1.316471	I:	D:
74003	74566	-	2	1.324453	I:	D:
74689	75561	+	1	1.339065	I:	D:
75562	76359	+	1	1.324062	I:	D:
