	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001633.1_1	QGNH01001633.1	QGNH01001633.1	1	1	615	1	E											0	False	F
QGNH01001633.1_2	QGNH01001633.1	QGNH01001633.1	2	680	1435	1	E											0	False	F
QGNH01001633.1_3	QGNH01001633.1	QGNH01001633.1	3	1476	1664	1	E											0	False	F
QGNH01001633.1_4	QGNH01001633.1	QGNH01001633.1	4	1653	1958	-1	E											0	False	F
QGNH01001633.1_5	QGNH01001633.1	QGNH01001633.1	5	2101	2628	1	E											0	False	F
QGNH01001633.1_6	QGNH01001633.1	QGNH01001633.1	6	2782	3174	1	E											0	False	F
QGNH01001633.1_7	QGNH01001633.1	QGNH01001633.1	7	3248	3937	1	E	YP_010356083.1	YP_010356083.1 endonuclease VII [Flavobacterium phage vB_FspP_elemoB_14-3B]	False	0.424	154.0	4.4409999999999995e-41		VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01001633.1_8	QGNH01001633.1	QGNH01001633.1	8	4111	4803	1	E											0	False	F
QGNH01001633.1_9	QGNH01001633.1	QGNH01001633.1	9	4830	5789	1	E											0	False	F
QGNH01001633.1_10	QGNH01001633.1	QGNH01001633.1	10	5921	7411	1	E	YP_009873987.1	YP_009873987.1 homing endonuclease [Tenacibaculum phage PTm1]	False	0.38	186.0	2.112e-48		VOG00102	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01001633.1_11	QGNH01001633.1	QGNH01001633.1	11	7421	7861	1	E											0	False	
QGNH01001633.1_12	QGNH01001633.1	QGNH01001633.1	12	7865	8122	1	E											0	False	
QGNH01001633.1_13	QGNH01001633.1	QGNH01001633.1	13	8122	8937	1	E											0	False	
QGNH01001633.1_14	QGNH01001633.1	QGNH01001633.1	14	8918	9601	1	E											0	False	
QGNH01001633.1_15	QGNH01001633.1	QGNH01001633.1	15	9681	10520	1	E	YP_009810948.1	YP_009810948.1 head closure Hc2 [Synechococcus phage S-T4]	False	0.327	63.0	1.242e-09					0	False	F
QGNH01001633.1_16	QGNH01001633.1	QGNH01001633.1	16	10459	11865	1	E								VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	VF
QGNH01001633.1_17	QGNH01001633.1	QGNH01001633.1	17	11868	12068	1	E											0	False	F
QGNH01001633.1_18	QGNH01001633.1	QGNH01001633.1	18	12104	12586	1	E											0	False	F
QGNH01001633.1_19	QGNH01001633.1	QGNH01001633.1	19	12650	14788	1	E											0	False	F
