locus_tag	ftype	length_bp	gene	EC_number	COG	product
PAIACHJM_00001	CDS	171				hypothetical protein
PAIACHJM_00002	CDS	279				hypothetical protein
PAIACHJM_00003	CDS	120				hypothetical protein
PAIACHJM_00004	CDS	228				hypothetical protein
PAIACHJM_00005	CDS	636				hypothetical protein
PAIACHJM_00006	CDS	327				hypothetical protein
PAIACHJM_00007	CDS	186				hypothetical protein
PAIACHJM_00008	CDS	126				hypothetical protein
PAIACHJM_00009	CDS	162				hypothetical protein
PAIACHJM_00010	CDS	225				hypothetical protein
PAIACHJM_00011	CDS	402				hypothetical protein
PAIACHJM_00012	CDS	300				hypothetical protein
PAIACHJM_00013	CDS	396				hypothetical protein
PAIACHJM_00014	CDS	2097				hypothetical protein
PAIACHJM_00015	CDS	261				hypothetical protein
PAIACHJM_00016	CDS	717				hypothetical protein
PAIACHJM_00017	CDS	228				hypothetical protein
PAIACHJM_00018	CDS	144				hypothetical protein
PAIACHJM_00019	CDS	819				hypothetical protein
PAIACHJM_00020	CDS	495				hypothetical protein
PAIACHJM_00021	CDS	1347				hypothetical protein
PAIACHJM_00022	CDS	270				hypothetical protein
PAIACHJM_00023	CDS	144				hypothetical protein
PAIACHJM_00024	CDS	288				hypothetical protein
PAIACHJM_00025	CDS	165				hypothetical protein
PAIACHJM_00026	CDS	117				hypothetical protein
PAIACHJM_00027	CDS	189				hypothetical protein
PAIACHJM_00028	CDS	2460				hypothetical protein
PAIACHJM_00029	CDS	135				hypothetical protein
PAIACHJM_00030	CDS	402				hypothetical protein
PAIACHJM_00031	CDS	633				hypothetical protein
PAIACHJM_00032	CDS	249				hypothetical protein
PAIACHJM_00033	CDS	192				hypothetical protein
PAIACHJM_00034	CDS	1557				hypothetical protein
PAIACHJM_00035	CDS	264				hypothetical protein
PAIACHJM_00036	CDS	126				hypothetical protein
PAIACHJM_00037	CDS	186				hypothetical protein
PAIACHJM_00038	CDS	414				hypothetical protein
PAIACHJM_00039	CDS	1260				hypothetical protein
PAIACHJM_00040	CDS	339				hypothetical protein
PAIACHJM_00041	CDS	228				hypothetical protein
PAIACHJM_00042	CDS	561				hypothetical protein
PAIACHJM_00043	CDS	249				hypothetical protein
PAIACHJM_00044	CDS	216				hypothetical protein
PAIACHJM_00045	CDS	240				hypothetical protein
PAIACHJM_00046	CDS	909				hypothetical protein
PAIACHJM_00047	CDS	1476				hypothetical protein
PAIACHJM_00048	CDS	387				hypothetical protein
PAIACHJM_00049	CDS	456				hypothetical protein
PAIACHJM_00050	CDS	186				hypothetical protein
PAIACHJM_00051	CDS	423				hypothetical protein
PAIACHJM_00052	CDS	303				hypothetical protein
PAIACHJM_00053	CDS	423				hypothetical protein
PAIACHJM_00054	CDS	495				hypothetical protein
PAIACHJM_00055	CDS	258				hypothetical protein
PAIACHJM_00056	CDS	543				hypothetical protein
PAIACHJM_00057	CDS	390				hypothetical protein
PAIACHJM_00058	CDS	1104				hypothetical protein
PAIACHJM_00059	CDS	228				hypothetical protein
PAIACHJM_00060	CDS	471				hypothetical protein
PAIACHJM_00061	CDS	486				hypothetical protein
PAIACHJM_00062	CDS	153				hypothetical protein
PAIACHJM_00063	CDS	1098				hypothetical protein
PAIACHJM_00064	CDS	852				hypothetical protein
PAIACHJM_00065	CDS	2775				hypothetical protein
PAIACHJM_00066	CDS	300				hypothetical protein
PAIACHJM_00067	CDS	180				hypothetical protein
