CCI88WCFB3	removeN	0:00:00.002557	FragGeneScan_RW1
CCI88WCFB3	removeN	0:00:00.006492	FragGeneScan_RW2
CCI88WCFB3	removeN	0:00:00.007982	FragGeneScan_DJ
CCI88WCFB3	removeN	0:00:00.003469	FragGeneScan_GIC31
CCI88WCFB3	removeN	0:00:00.008182	FragGeneScan_Rleg
CCI88WCFB3	findORF_fgs	0:00:00.161570	FragGeneScan_RW1
CCI88WCFB3	findORF_fgs	0:00:01.188571	FragGeneScan_RW2
CCI88WCFB3	findORF_fgs	0:00:01.864378	FragGeneScan_DJ
CCI88WCFB3	findORF_fgs	0:00:01.160446	FragGeneScan_GIC31
CCI88WCFB3	findORF_fgs	0:00:02.785520	FragGeneScan_Rleg
CCI88WCFB3	searchHMM	0:04:09.046019	FragGeneScan_RW1
CCI88WCFB3	searchHMM	0:09:13.292978	FragGeneScan_Rleg
CCI88WCFB3	searchHMM	0:09:15.281721	FragGeneScan_GIC31
CCI88WCFB3	searchHMM	0:09:17.277442	FragGeneScan_RW2
CCI88WCFB3	searchHMM	0:09:22.308472	FragGeneScan_DJ
CCI88WCFB3	filterHMM	0:00:01.977259	FragGeneScan_RW1
CCI88WCFB3	filterHMM	0:00:26.281129	FragGeneScan_GIC31
CCI88WCFB3	filterHMM	0:00:26.436909	FragGeneScan_RW2
CCI88WCFB3	filterHMM	0:00:37.229677	FragGeneScan_DJ
CCI88WCFB3	filterHMM	0:00:57.261837	FragGeneScan_Rleg
CCI88WCFB3	parseHmmer	0:00:01.431923	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	createCountTables	0:00:00.000099	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	parseHmmer	0:00:07.875374	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	createCountTables	0:00:00.000068	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	parseHmmer	0:00:08.269057	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	createCountTables	0:00:00.000088	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	parseHmmer	0:00:09.953047	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	createCountTables	0:00:00.000102	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	parseHmmer	0:00:10.116750	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	createCountTables	0:00:00.000072	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	Total_Time	0:10:38.434156	/home/jlfiguer/raw-lab/MetaCerberus/results/five_genomes/2023-06-08-PHROG
