	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000392.1_1	QGNH01000392.1	QGNH01000392.1	1	50	904	-1	E																				0	False	F
QGNH01000392.1_2	QGNH01000392.1	QGNH01000392.1	2	1029	1331	1	D																FaeA-like protein [PF04703.15]				0	False	F
QGNH01000392.1_3	QGNH01000392.1	QGNH01000392.1	3	1321	1560	1	E																				0	False	F
QGNH01000392.1_4	QGNH01000392.1	QGNH01000392.1	4	1568	2380	1	E			YP_009997494.1	YP_009997494.1 DNA topoisomerase [Xylella phage Bacata]	False	0.293	119.0	2.479e-28									VOG12693	REFSEQ DNA topoisomerase; Xu	Xu	0	False	F
QGNH01000392.1_5	QGNH01000392.1	QGNH01000392.1	5	2388	5096	1	C	K06919	putative DNA primase/helicase	YP_009829914.1	YP_009829914.1 DNA primase [Bacillus phage phi105]	False	0.276	187.0	1.668e-46								Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01000392.1_6	QGNH01000392.1	QGNH01000392.1	6	5283	5666	1	E																				0	False	
QGNH01000392.1_7	QGNH01000392.1	QGNH01000392.1	7	5656	6456	1	D			YP_008059213.1	YP_008059213.1 terminase large subunit [Halogranum tailed virus 1]	False	0.312	108.0	1.661e-24								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase large subunit, ATPase domain [PF03354.18]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000392.1_8	QGNH01000392.1	QGNH01000392.1	8	6802	8217	1	D																Apea-like HEPN [PF18739.4]				0	False	
QGNH01000392.1_9	QGNH01000392.1	QGNH01000392.1	9	8450	9187	1	E																				0	False	
QGNH01000392.1_10	QGNH01000392.1	QGNH01000392.1	10	9205	9651	1	E																				0	False	
QGNH01000392.1_11	QGNH01000392.1	QGNH01000392.1	11	9658	10221	1	E																				0	False	
QGNH01000392.1_12	QGNH01000392.1	QGNH01000392.1	12	10633	11043	1	E																				0	False	
QGNH01000392.1_13	QGNH01000392.1	QGNH01000392.1	13	11322	11486	-1	E																				0	False	
QGNH01000392.1_14	QGNH01000392.1	QGNH01000392.1	14	11843	12004	-1	E																				0	False	
QGNH01000392.1_15	QGNH01000392.1	QGNH01000392.1	15	12010	12372	1	E																				0	False	
QGNH01000392.1_16	QGNH01000392.1	QGNH01000392.1	16	12400	12936	-1	E																				0	False	
QGNH01000392.1_17	QGNH01000392.1	QGNH01000392.1	17	13714	17913	-1	D																AAA domain [PF13087.9]; AAA domain [PF13086.9]; AAA domain [PF13604.9]				0	False	
QGNH01000392.1_18	QGNH01000392.1	QGNH01000392.1	18	18300	19292	-1	D			YP_010064059.1	YP_010064059.1 esterase/lipase [Mycobacterium phage JoshKayV]	False	0.32	63.0	2.086e-09	MER0039700	S33	MER0039700 - family S33 unassigned peptidases (Flavobacterium johnsoniae) [S33.UPW]#S33#{peptidase unit: 27-288}~source YP_001194542~	False	127.0	4.8810000000000006e-30	0.279	alpha/beta hydrolase fold [PF00561.23]; Serine aminopeptidase, S33 [PF12146.11]; Alpha/beta hydrolase family [PF12697.10]; Alpha/beta hydrolase of unknown function (DUF1057) [PF06342.15]; Lipase (class 2) [PF01674.21]; Prolyl oligopeptidase family [PF00326.24]; Serine hydrolase [PF06821.16]; Esterase FrsA-like [PF06500.14]; Palmitoyl protein thioesterase [PF02089.18]				0	False	P
QGNH01000392.1_19	QGNH01000392.1	QGNH01000392.1	19	19413	20225	-1	E																				0	False	F
QGNH01000392.1_20	QGNH01000392.1	QGNH01000392.1	20	20550	20696	-1	E																				0	False	F
QGNH01000392.1_21	QGNH01000392.1	QGNH01000392.1	21	20736	21110	-1	E																				0	False	F
QGNH01000392.1_22	QGNH01000392.1	QGNH01000392.1	22	21547	21852	1	E																				0	False	F
QGNH01000392.1_23	QGNH01000392.1	QGNH01000392.1	23	22222	22392	-1	E																				0	False	F
QGNH01000392.1_24	QGNH01000392.1	QGNH01000392.1	24	22628	23260	1	C	K24915	TMEM175 potassium channel family protein														Endosomal/lysosomal potassium channel TMEM175 [PF06736.14]				0	False	F
QGNH01000392.1_25	QGNH01000392.1	QGNH01000392.1	25	23341	23832	1	E																				0	False	F
QGNH01000392.1_26	QGNH01000392.1	QGNH01000392.1	26	24027	24485	-1	E																				0	False	F
