	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_051603_1	NC_051603	NC_051603	1	1	330	1	E			YP_009951569.1	YP_009951569.1 hypothetical protein I5G82_gp001 [Mycobacterium phage Ximenita]	False	0.96	190.0	1.244e-55									VOG05797	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_051603_2	NC_051603	NC_051603	2	327	512	1	E			YP_009951570.1	YP_009951570.1 hypothetical protein I5G82_gp002 [Mycobacterium phage Ximenita]	False	0.884	115.0	2.097e-30									VOG01204	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_051603_3	NC_051603	NC_051603	3	509	769	1	E			YP_009951571.1	YP_009951571.1 hypothetical protein I5G82_gp003 [Mycobacterium phage Ximenita]	False	0.93	170.0	4.089e-49									VOG04388	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_051603_4	NC_051603	NC_051603	4	1043	1219	-1	E																				0	False	F
NC_051603_5	NC_051603	NC_051603	5	1265	1459	1	E			YP_009951573.1	YP_009951573.1 hypothetical protein I5G82_gp101 [Mycobacterium phage Ximenita]	False	0.986	136.0	1.241e-37									VOG01674	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_051603_6	NC_051603	NC_051603	6	1459	1707	1	E			YP_009951574.1	YP_009951574.1 terminase small subunit [Mycobacterium phage Ximenita]	False	0.907	158.0	6.103e-45									VOG01315	REFSEQ terminase small subunit; Xu	Xu	0	False	F
NC_051603_7	NC_051603	NC_051603	7	1691	3118	1	D			YP_009951575.1	YP_009951575.1 terminase [Mycobacterium phage Ximenita]	True	0.974	977.0	4.72e-321								Terminase large subunit, endonuclease domain [PF20441.1]	VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	F
NC_051603_8	NC_051603	NC_051603	8	3130	4680	1	D			YP_009951576.1	YP_009951576.1 portal protein [Mycobacterium phage Ximenita]	True	0.957	1040.0	0.0								Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	VF
NC_051603_9	NC_051603	NC_051603	9	4640	6121	1	E			YP_009951577.1	YP_009951577.1 head maturation protease [Mycobacterium phage Ximenita]	True	0.948	983.0	5e-323									VOG00912	sp|O64208|VG15_BPMD2 Gene 15 protein; Xu	Xu	0	False	F
NC_051603_10	NC_051603	NC_051603	10	6118	6303	1	E			YP_009951578.1	YP_009951578.1 hypothetical protein I5G82_gp096 [Mycobacterium phage Ximenita]	False	0.975	128.0	6.014e-35									VOG00140	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_051603_11	NC_051603	NC_051603	11	6410	6994	1	E			YP_009951579.1	YP_009951579.1 head scaffolding protein [Mycobacterium phage Ximenita]	True	0.894	363.0	4.575e-114									VOG08006	sp|Q05222|SCAF_BPML5 Probable capsid assembly scaffolding protein; Xs	Xs	0	False	V
NC_051603_12	NC_051603	NC_051603	12	7063	7986	1	D			YP_009951580.1	YP_009951580.1 major capsid protein [Mycobacterium phage Ximenita]	True	0.91	586.0	7.462e-189								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
NC_051603_13	NC_051603	NC_051603	13	8105	8488	1	E			YP_009951581.1	YP_009951581.1 head-to-tail adaptor [Mycobacterium phage Ximenita]	False	0.942	253.0	3.289e-77									VOG00419	sp|Q05225|VG19_BPML5 Gene 19 protein; Xu	Xu	0	False	
NC_051603_14	NC_051603	NC_051603	14	8488	8841	1	E			YP_009951582.1	YP_009951582.1 head-tail adaptor [Mycobacterium phage Ximenita]	False	1.0	252.0	5.221e-77									VOG00901	sp|O64214|VG20_BPMD2 Gene 20 protein; Xu	Xu	0	False	
NC_051603_15	NC_051603	NC_051603	15	8864	9109	1	E			YP_009951583.1	YP_009951583.1 neck protein [Mycobacterium phage Ximenita]	False	0.917	158.0	5.808e-45									VOG00560	sp|Q05227|VG21_BPML5 Gene 21 protein; Xu	Xu	0	False	
NC_051603_16	NC_051603	NC_051603	16	9106	9528	1	E			YP_009951584.1	YP_009951584.1 tail terminator [Mycobacterium phage Ximenita]	False	0.979	291.0	4.205e-90									VOG00096	sp|O64216|VG22_BPMD2 Gene 22 protein; Xu	Xu	0	False	
NC_051603_17	NC_051603	NC_051603	17	9678	10292	1	E			YP_009951585.1	YP_009951585.1 major tail protein [Mycobacterium phage Ximenita]	True	0.945	407.0	6.264e-129									VOG00135	sp|Q05229|VG23_BPML5 Major tail protein Gp23; Xs	Xs	0	False	V
NC_051603_18	NC_051603	NC_051603	18	10406	10828	1	E			YP_009951587.1	YP_009951587.1 tail assembly chaperone [Mycobacterium phage Ximenita]	False	0.967	287.0	9.885e-89									VOG08342	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
