locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDLFHOGC_00001	CDS	345				hypothetical protein
HDLFHOGC_00002	CDS	2643	alaS_1	6.1.1.7		Alanine--tRNA ligase
HDLFHOGC_00003	CDS	267				hypothetical protein
HDLFHOGC_00004	CDS	414	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
HDLFHOGC_00005	CDS	279				hypothetical protein
HDLFHOGC_00006	CDS	1071	mltG	4.2.2.-		Endolytic murein transglycosylase
HDLFHOGC_00007	CDS	642	trmR_1	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
HDLFHOGC_00008	CDS	930	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
HDLFHOGC_00009	CDS	1281				hypothetical protein
HDLFHOGC_00010	CDS	639	udk_1	2.7.1.48		Uridine kinase
HDLFHOGC_00011	CDS	477	greA		COG0782	Transcription elongation factor GreA
HDLFHOGC_00012	CDS	1755	pbpI		COG0768	Penicillin-binding protein 4B
HDLFHOGC_00013	CDS	645				hypothetical protein
HDLFHOGC_00014	CDS	216				hypothetical protein
HDLFHOGC_00015	CDS	639		2.1.1.-		putative methyltransferase
HDLFHOGC_00016	CDS	696	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HDLFHOGC_00017	CDS	924	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
HDLFHOGC_00018	CDS	1134	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
HDLFHOGC_00019	CDS	2604	adhE		COG1012	Aldehyde-alcohol dehydrogenase
HDLFHOGC_00020	CDS	228				hypothetical protein
HDLFHOGC_00021	CDS	948	isdE_1			High-affinity heme uptake system protein IsdE
HDLFHOGC_00022	CDS	1029	hmuU		COG0609	Hemin transport system permease protein HmuU
HDLFHOGC_00023	CDS	819	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
HDLFHOGC_00024	CDS	396				hypothetical protein
HDLFHOGC_00025	CDS	507		2.3.1.-	COG1670	Acetyltransferase
HDLFHOGC_00026	CDS	459				hypothetical protein
HDLFHOGC_00027	CDS	378				hypothetical protein
HDLFHOGC_00028	CDS	546	sutR_1		COG1396	HTH-type transcriptional regulator SutR
HDLFHOGC_00029	CDS	405	catD_1	1.-.-.-	COG2259	Putative oxidoreductase CatD
HDLFHOGC_00030	CDS	858	catE_1	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
HDLFHOGC_00031	CDS	315	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
HDLFHOGC_00032	CDS	1755				hypothetical protein
HDLFHOGC_00033	CDS	1239				hypothetical protein
HDLFHOGC_00034	CDS	123				hypothetical protein
HDLFHOGC_00035	CDS	339				hypothetical protein
HDLFHOGC_00036	CDS	591				hypothetical protein
HDLFHOGC_00037	CDS	537				hypothetical protein
HDLFHOGC_00038	CDS	501				hypothetical protein
HDLFHOGC_00039	CDS	885	lip3	3.1.1.3		Lipase 3
HDLFHOGC_00040	CDS	834				hypothetical protein
HDLFHOGC_00041	CDS	1386	phoB_1	3.1.3.1	COG1785	Alkaline phosphatase 3
HDLFHOGC_00042	CDS	468				hypothetical protein
HDLFHOGC_00043	CDS	651	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
HDLFHOGC_00044	CDS	624	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
HDLFHOGC_00045	CDS	150	rpmG2			50S ribosomal protein L33 2
HDLFHOGC_00046	CDS	1494				hypothetical protein
HDLFHOGC_00047	CDS	894				hypothetical protein
HDLFHOGC_00048	CDS	714	sigK			RNA polymerase sigma-28 factor
HDLFHOGC_00049	CDS	789	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
HDLFHOGC_00050	CDS	156				hypothetical protein
HDLFHOGC_00051	CDS	513				hypothetical protein
HDLFHOGC_00052	CDS	1107	yqeH		COG1161	putative protein YqeH
HDLFHOGC_00053	CDS	834	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HDLFHOGC_00054	CDS	294			COG1534	RNA-binding protein
HDLFHOGC_00055	CDS	570	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
HDLFHOGC_00056	CDS	570				hypothetical protein
HDLFHOGC_00057	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
HDLFHOGC_00058	CDS	750	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HDLFHOGC_00059	CDS	828	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
HDLFHOGC_00060	CDS	600	comEA		COG1555	ComE operon protein 1
HDLFHOGC_00061	CDS	558	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
HDLFHOGC_00062	CDS	2322	comEC		COG0658	ComE operon protein 3
HDLFHOGC_00063	CDS	135				hypothetical protein
HDLFHOGC_00064	CDS	1011	yqeN		COG1466	putative protein YqeN
HDLFHOGC_00065	CDS	258	rpsT		COG0268	30S ribosomal protein S20
HDLFHOGC_00066	CDS	1104	gpr	3.4.24.78		Germination protease
HDLFHOGC_00067	CDS	366				hypothetical protein
HDLFHOGC_00068	CDS	1824	lepA	3.6.5.-	COG0481	Elongation factor 4
HDLFHOGC_00069	CDS	375	hxlR_1		COG1733	HTH-type transcriptional activator HxlR
HDLFHOGC_00070	CDS	1140	hemW		COG0635	Heme chaperone HemW
HDLFHOGC_00071	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
