locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLLDHNPA_00001	CDS	1983				hypothetical protein
FLLDHNPA_00002	CDS	342				hypothetical protein
FLLDHNPA_00003	CDS	381				hypothetical protein
FLLDHNPA_00004	CDS	1185				hypothetical protein
FLLDHNPA_00005	CDS	270				hypothetical protein
FLLDHNPA_00006	CDS	381				hypothetical protein
FLLDHNPA_00007	CDS	258				hypothetical protein
FLLDHNPA_00008	CDS	357				hypothetical protein
FLLDHNPA_00009	CDS	273				hypothetical protein
FLLDHNPA_00010	CDS	900				hypothetical protein
FLLDHNPA_00011	CDS	978				hypothetical protein
FLLDHNPA_00012	CDS	1461				hypothetical protein
FLLDHNPA_00013	CDS	264				hypothetical protein
FLLDHNPA_00014	CDS	264				hypothetical protein
FLLDHNPA_00015	CDS	264				hypothetical protein
FLLDHNPA_00016	CDS	234				hypothetical protein
FLLDHNPA_00017	CDS	246				hypothetical protein
FLLDHNPA_00018	CDS	567				hypothetical protein
FLLDHNPA_00019	CDS	276				hypothetical protein
FLLDHNPA_00020	CDS	465				hypothetical protein
FLLDHNPA_00021	CDS	171				hypothetical protein
FLLDHNPA_00022	CDS	381				hypothetical protein
FLLDHNPA_00023	CDS	408				hypothetical protein
FLLDHNPA_00024	CDS	201				hypothetical protein
FLLDHNPA_00025	CDS	5637				hypothetical protein
FLLDHNPA_00026	CDS	1746				hypothetical protein
FLLDHNPA_00027	CDS	267				hypothetical protein
FLLDHNPA_00028	CDS	1044				hypothetical protein
FLLDHNPA_00029	CDS	585				hypothetical protein
FLLDHNPA_00030	CDS	1041				hypothetical protein
FLLDHNPA_00031	CDS	2073				hypothetical protein
FLLDHNPA_00032	CDS	687				hypothetical protein
FLLDHNPA_00033	CDS	1314				hypothetical protein
FLLDHNPA_00034	CDS	3600				hypothetical protein
FLLDHNPA_00035	CDS	426				hypothetical protein
FLLDHNPA_00036	CDS	552				hypothetical protein
FLLDHNPA_00037	CDS	591				hypothetical protein
FLLDHNPA_00038	CDS	3813				hypothetical protein
FLLDHNPA_00039	CDS	2598				hypothetical protein
FLLDHNPA_00040	CDS	669				hypothetical protein
FLLDHNPA_00041	CDS	717				hypothetical protein
FLLDHNPA_00042	CDS	678				hypothetical protein
FLLDHNPA_00043	CDS	1005				hypothetical protein
FLLDHNPA_00044	CDS	381				hypothetical protein
FLLDHNPA_00045	CDS	885				hypothetical protein
FLLDHNPA_00046	CDS	2337				hypothetical protein
FLLDHNPA_00047	CDS	474				hypothetical protein
FLLDHNPA_00048	CDS	474				hypothetical protein
FLLDHNPA_00049	CDS	1377				hypothetical protein
FLLDHNPA_00050	CDS	552				hypothetical protein
FLLDHNPA_00051	CDS	138				hypothetical protein
FLLDHNPA_00052	CDS	459				hypothetical protein
FLLDHNPA_00053	CDS	621				hypothetical protein
FLLDHNPA_00054	CDS	600				hypothetical protein
FLLDHNPA_00055	CDS	1008	ORF4			Major capsid protein
FLLDHNPA_00056	CDS	390				hypothetical protein
FLLDHNPA_00057	CDS	978				hypothetical protein
FLLDHNPA_00058	CDS	420				hypothetical protein
FLLDHNPA_00059	CDS	1467				hypothetical protein
FLLDHNPA_00060	CDS	1548				hypothetical protein
FLLDHNPA_00061	CDS	288				hypothetical protein
FLLDHNPA_00062	CDS	399				hypothetical protein
FLLDHNPA_00063	CDS	270				hypothetical protein
