	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000062.1_1	QGNH01000062.1	QGNH01000062.1	1	242	556	1	E																				0	False	F
QGNH01000062.1_2	QGNH01000062.1	QGNH01000062.1	2	403	3246	-1	C	K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_009013592.1	YP_009013592.1 DNA methyltransferase [Mycobacterium phage Dori]	False	0.264	134.0	3.2800000000000004e-30								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01000062.1_3	QGNH01000062.1	QGNH01000062.1	3	3407	3964	-1	E																				0	False	F
QGNH01000062.1_4	QGNH01000062.1	QGNH01000062.1	4	4044	5081	1	D																Replication protein [PF01446.20]				0	False	F
QGNH01000062.1_5	QGNH01000062.1	QGNH01000062.1	5	5712	6800	1	C	K14059	integrase	YP_009273359.1	YP_009273359.1 integrase [Bacillus phage vB_BhaS-171]	False	0.241	85.0	2.684e-16								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01000062.1_6	QGNH01000062.1	QGNH01000062.1	6	7225	7677	1	E																				0	False	F
QGNH01000062.1_7	QGNH01000062.1	QGNH01000062.1	7	7674	8264	1	C	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]														Fic/DOC family [PF02661.21]				0	False	F
QGNH01000062.1_8	QGNH01000062.1	QGNH01000062.1	8	8800	9075	1	E																				0	False	F
QGNH01000062.1_9	QGNH01000062.1	QGNH01000062.1	9	9129	9335	-1	E																				0	False	F
QGNH01000062.1_10	QGNH01000062.1	QGNH01000062.1	10	9593	10537	1	C	K06402	stage IV sporulation protein FB [EC:3.4.24.-]							MER0165537	M50B	MER0165537 - subfamily M50B unassigned peptidases (Chthoniobacter flavus) [M50.UPB]#M50B#{peptidase unit: 47-198}~source ZP_03131146~	False	190.0	1.457e-51	0.653	Peptidase M50B-like [PF13398.9]				0	False	MF
QGNH01000062.1_11	QGNH01000062.1	QGNH01000062.1	11	10625	11533	-1	C	K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	YP_009194062.1	YP_009194062.1 exonuclease V [Brevibacillus phage Sundance]	False	0.3	121.0	9.388999999999999e-29								ATP-dependent RecD-like DNA helicase SH3 domain [PF18335.4]; AAA domain [PF13604.9]; UvrD-like helicase C-terminal domain [PF13538.9]				0	False	F
QGNH01000062.1_12	QGNH01000062.1	QGNH01000062.1	12	11559	12287	-1	D			YP_010680395.1	YP_010680395.1 Dda-like helicase [Bacillus phage vB_BanS_Nate]	False	0.291	98.0	1.384e-21								AAA domain [PF13604.9]; Helix-hairpin-helix containing domain [PF14490.9]; AAA domain [PF13086.9]; PIF1-like helicase [PF05970.17]				0	False	F
