	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001826.1_1	QGNH01001826.1	QGNH01001826.1	1	2	1984	1	D																SNF2-related domain [PF00176.26]				0	False	F
QGNH01001826.1_2	QGNH01001826.1	QGNH01001826.1	2	2011	3162	1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	YP_009146987.1	YP_009146987.1 DNA polymerase processivity factor [Aurantimonas phage AmM-1]	False	0.185	65.0	7.344e-10								DNA polymerase III beta subunit, N-terminal domain [PF00712.22]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]	VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xh;Xr	0	False	VF
QGNH01001826.1_3	QGNH01001826.1	QGNH01001826.1	3	3144	4376	1	D			YP_010679065.1	YP_010679065.1 ATPase [Pseudomonas phage vB_PaeM_PA5oct]	False	0.267	99.0	1.759e-20								AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]				0	False	F
QGNH01001826.1_4	QGNH01001826.1	QGNH01001826.1	4	4389	5114	1	E																				0	False	F
QGNH01001826.1_5	QGNH01001826.1	QGNH01001826.1	5	5227	6249	1	D			YP_006382683.1	YP_006382683.1 DNA polymerase I [Pseudomonas phage Lu11]	False	0.225	62.0	4.004e-09								5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]	VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	VF
QGNH01001826.1_6	QGNH01001826.1	QGNH01001826.1	6	6321	8063	1	E			YP_009195022.1	YP_009195022.1 fibritin neck whisker [Citrobacter phage Margaery]	False	0.244	61.0	1.998e-08												0	False	F
QGNH01001826.1_7	QGNH01001826.1	QGNH01001826.1	7	8070	8447	1	E																				0	False	F
QGNH01001826.1_8	QGNH01001826.1	QGNH01001826.1	8	8455	9594	1	C	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]							MER0168732	A24A	MER0168732 - subfamily A24A unassigned peptidases (Pedosphaera parvula) [A24.UPA]#A24A#{peptidase unit: 43-359}~source ZP_03628524~	False	122.0	7.249000000000001e-28	0.269	Bacterial Peptidase A24 N-terminal domain [PF06750.16]				0	False	MF
QGNH01001826.1_9	QGNH01001826.1	QGNH01001826.1	9	9598	10389	1	D			YP_009612286.1	YP_009612286.1 hypothetical protein FDI40_gp621 [Agrobacterium phage Atu_ph07]	False	0.299	85.0	5.45e-17								ATP-grasp domain, R2K clade family 3 [PF14243.9]	VOG00442	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001826.1_10	QGNH01001826.1	QGNH01001826.1	10	10386	10520	1	D																AAA domain [PF13521.9]				0	False	F
