locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_034972.1_1												Hypothetical
NC_034972.1_2		K24149, K15260, K15261	COG2110			VOG27199, VOG10554, VOG10552, VOG10555, VOG10557, VOG10553, VOG27199, VOG10556, VOG04310, VOG10551, VOG27199, VOG27199	KEGG:K24149	3975	0	1172.1		pp1ab; SARS coronavirus replicase polyprotein 1ab
NC_034972.1_3		K24149	COG1112		phrog_325	VOG02933, VOG10558, VOG05870, VOG02933	KEGG:K24149	2681	0	3485.3		pp1ab; SARS coronavirus replicase polyprotein 1ab
NC_034972.1_4		K19254				VOG10559, VOG10559	KEGG:K19254	979	7.2e-277	910.8		S; Coronaviridae (excluding betacoronavirus) spike glycoprotein
NC_034972.1_5						VOG10570	VOG:VOG10570	215	7.6e-41	129.5		sp|Q6Q1S1|NS3_CVHNL Non-structural protein 3
NC_034972.1_6		K24151				VOG10560	VOG:VOG10560	79	2.4e-20	61.9		sp|P19741|VEMP_CVH22 Envelope small membrane protein
NC_034972.1_7		K24150				VOG10561	VOG:VOG10561	150	2.8e-52	166.5		sp|K9N7A1|VME1_MERS1 Membrane protein
NC_034972.1_8												Hypothetical
NC_034972.1_9		K24106				VOG10562	VOG:VOG10562	278	3.3e-44	140.7		sp|A3EXA1|NCAP_BCHK4 Nucleoprotein
NC_034972.1_10												Hypothetical
