	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000807.1_1	QGNH01000807.1	QGNH01000807.1	1	3	368	-1	D			YP_009611957.1	YP_009611957.1 ATP-dependent protease [Agrobacterium phage Atu_ph07]	False	0.365	68.0	5.404e-13	AAA domain (Cdc48 subfamily) [PF07724.17]								0	False	F
QGNH01000807.1_2	QGNH01000807.1	QGNH01000807.1	2	388	774	-1	D			YP_009153153.1	YP_009153153.1 ATP-dependent protease [Klebsiella phage K64-1]	False	0.405	66.0	4.621e-12	AAA domain (Cdc48 subfamily) [PF07724.17]								0	False	F
QGNH01000807.1_3	QGNH01000807.1	QGNH01000807.1	3	788	1267	-1	D			YP_010659784.1	YP_010659784.1 HNH endonuclease [Escherichia phage U1G]	False	0.326	90.0	5.0410000000000005e-20	NUMOD4 motif [PF07463.14]; AP2 domain [PF00847.23]								0	False	F
QGNH01000807.1_4	QGNH01000807.1	QGNH01000807.1	4	1277	1840	-1	E																	0	False	F
QGNH01000807.1_5	QGNH01000807.1	QGNH01000807.1	5	1840	2268	-1	E																	0	False	F
QGNH01000807.1_6	QGNH01000807.1	QGNH01000807.1	6	2272	2640	-1	C	K03642	rare lipoprotein A	YP_010107276.1	YP_010107276.1 septum-associated rare lipoprotein A [Agrobacterium phage OLIVR5]	False	0.501	86.0	3.867e-19	Lytic transglycolase [PF03330.21]					VOG03963	sp|Q55752|RLPA_SYNY3 Probable endolytic peptidoglycan transglycosylase RlpA; Xh	Xh	0	False	F
QGNH01000807.1_7	QGNH01000807.1	QGNH01000807.1	7	2591	2722	-1	E																	0	False	F
QGNH01000807.1_8	QGNH01000807.1	QGNH01000807.1	8	2755	3015	-1	E																	0	False	F
QGNH01000807.1_9	QGNH01000807.1	QGNH01000807.1	9	3015	3443	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009100017.1	YP_009100017.1 endolysin [Escherichia phage vB_EcoM-ep3]	False	0.547	151.0	1.601e-41	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000807.1_10	QGNH01000807.1	QGNH01000807.1	10	3419	3826	-1	E			YP_007111940.1	YP_007111940.1 HNH endonuclease [Vibrio phage vB_VpaS_MAR10]	False	0.392	79.0	1.871e-16									0	False	F
QGNH01000807.1_11	QGNH01000807.1	QGNH01000807.1	11	3943	4086	-1	E																	0	False	F
QGNH01000807.1_12	QGNH01000807.1	QGNH01000807.1	12	4086	4487	-1	E																	0	False	F
QGNH01000807.1_13	QGNH01000807.1	QGNH01000807.1	13	4629	5153	-1	E																	0	False	F
QGNH01000807.1_14	QGNH01000807.1	QGNH01000807.1	14	5174	5749	-1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_010719959.1	YP_010719959.1 hypothetical protein P6F36_gp02 [Stenotrophomonas phage vB_SM_ytsc_ply2008005c]	False	0.346	62.0	4.877e-10						VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
QGNH01000807.1_15	QGNH01000807.1	QGNH01000807.1	15	5742	6860	-1	C	K03553	recombination protein RecA	YP_009218156.1	YP_009218156.1 UvsX-like recombinase [Bacillus phage phi4J1]	False	0.431	274.0	4.65e-80	recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000807.1_16	QGNH01000807.1	QGNH01000807.1	16	6844	7269	-1	D			YP_004063973.1	YP_004063973.1 HNH endonuclease [Escherichia phage vB_EcoM_VR7]	False	0.353	85.0	1.12e-18	AP2 domain [PF00847.23]					VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000807.1_17	QGNH01000807.1	QGNH01000807.1	17	7327	7590	-1	E																	0	False	
QGNH01000807.1_18	QGNH01000807.1	QGNH01000807.1	18	7580	8011	-1	E																	0	False	
QGNH01000807.1_19	QGNH01000807.1	QGNH01000807.1	19	7965	8396	-1	E																	0	False	
QGNH01000807.1_20	QGNH01000807.1	QGNH01000807.1	20	8400	9041	-1	D			YP_009820622.1	YP_009820622.1 endonuclease VII [Gordonia phage BrutonGaster]	False	0.311	72.0	2.943e-13	Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000807.1_21	QGNH01000807.1	QGNH01000807.1	21	9007	9204	-1	E			YP_010764974.1	YP_010764974.1 hypothetical protein QE346_gp136 [Pseudomonas phage phipa10]	False	0.601	64.0	1.589e-12									0	False	
QGNH01000807.1_22	QGNH01000807.1	QGNH01000807.1	22	9256	9456	-1	E																	0	False	
QGNH01000807.1_23	QGNH01000807.1	QGNH01000807.1	23	9466	9651	-1	E																	0	False	
QGNH01000807.1_24	QGNH01000807.1	QGNH01000807.1	24	9662	11530	-1	C	K02316	DNA primase [EC:2.7.7.101]	YP_009220233.1	YP_009220233.1 primase/helicase [Synechococcus phage S-CBP42]	False	0.183	72.0	1.233e-11	DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]; Toprim domain [PF13662.9]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000807.1_25	QGNH01000807.1	QGNH01000807.1	25	11599	12189	-1	E			YP_009055461.1	YP_009055461.1 HNH endonuclease [Acinetobacter phage YMC-13-01-C62]	False	0.371	89.0	6.057e-19						VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000807.1_26	QGNH01000807.1	QGNH01000807.1	26	12199	12513	-1	E																	0	False	
QGNH01000807.1_27	QGNH01000807.1	QGNH01000807.1	27	12510	14279	-1	C	K17677	ATP-dependent helicase IRC3 [EC:5.6.2.-]	YP_164394.1	YP_164394.1 DNA helicase [Bacillus phage BCASJ1c]	False	0.298	213.0	1.917e-56	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	1	False	F
QGNH01000807.1_28	QGNH01000807.1	QGNH01000807.1	28	14293	14829	-1	E			YP_009839038.1	YP_009839038.1 HNH endonuclease [Streptomyces phage Annadreamy]	False	0.289	76.0	7.166e-15									0	False	F
QGNH01000807.1_29	QGNH01000807.1	QGNH01000807.1	29	14826	14948	-1	E																	0	False	F
QGNH01000807.1_30	QGNH01000807.1	QGNH01000807.1	30	14961	15431	-1	E																	0	False	F
QGNH01000807.1_31	QGNH01000807.1	QGNH01000807.1	31	15376	16284	-1	E			YP_009622347.1	YP_009622347.1 Mom-like DNA modification protein [Enterococcus phage PMBT2]	False	0.366	89.0	4.302e-18						VOG04476	sp|P06018|MOM_BPMU Methylcarbamoylase mom; XhXp	Xp;Xh	0	False	F
QGNH01000807.1_32	QGNH01000807.1	QGNH01000807.1	32	16384	17127	-1	E																	0	False	F
QGNH01000807.1_33	QGNH01000807.1	QGNH01000807.1	33	17140	17283	-1	D									Small zinc finger protein HVO_2753-like, Zn-binding pocket [PF07754.14]; DNA polymerase II large subunit DP2 [PF03833.16]; Double zinc ribbon [PF12773.10]; tRNA synthetases class I (K) [PF01921.21]								0	False	F
QGNH01000807.1_34	QGNH01000807.1	QGNH01000807.1	34	17394	17978	-1	D									Family of unknown function (DUF5715) [PF18979.3]								0	False	F
