	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000332.1_1	QGNH01000332.1	QGNH01000332.1	1	1	228	-1	E											0	False	F
QGNH01000332.1_2	QGNH01000332.1	QGNH01000332.1	2	446	748	1	E											0	False	F
QGNH01000332.1_3	QGNH01000332.1	QGNH01000332.1	3	745	2490	1	D	YP_512261.1	YP_512261.1 head-tail adaptor [Escherichia phage phiV10]	False	0.257	183.0	1.6390000000000002e-46	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	VF
QGNH01000332.1_4	QGNH01000332.1	QGNH01000332.1	4	2493	2873	1	E											0	False	F
QGNH01000332.1_5	QGNH01000332.1	QGNH01000332.1	5	2857	3027	1	E											0	False	F
QGNH01000332.1_6	QGNH01000332.1	QGNH01000332.1	6	3150	3911	1	E											0	False	F
QGNH01000332.1_7	QGNH01000332.1	QGNH01000332.1	7	3928	4986	1	E	YP_007237183.1	YP_007237183.1 major head protein [Pseudomonas phage AF]	False	0.296	154.0	4.309e-39		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000332.1_8	QGNH01000332.1	QGNH01000332.1	8	5072	5467	1	E											0	False	
QGNH01000332.1_9	QGNH01000332.1	QGNH01000332.1	9	5539	6198	1	E											0	False	
QGNH01000332.1_10	QGNH01000332.1	QGNH01000332.1	10	6200	6385	1	E								VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000332.1_11	QGNH01000332.1	QGNH01000332.1	11	6385	6615	1	E											0	False	
QGNH01000332.1_12	QGNH01000332.1	QGNH01000332.1	12	6612	7376	1	E											0	False	F
QGNH01000332.1_13	QGNH01000332.1	QGNH01000332.1	13	7389	8312	1	E	YP_009007078.1	YP_009007078.1 tail protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.248	82.0	1.34e-15					0	False	F
QGNH01000332.1_14	QGNH01000332.1	QGNH01000332.1	14	8263	8934	1	E											0	False	F
QGNH01000332.1_15	QGNH01000332.1	QGNH01000332.1	15	8873	10690	1	E	YP_007001985.1	YP_007001985.1 tail protein [Escherichia phage TL-2011b]	False	0.265	216.0	2.4e-57					0	False	F
QGNH01000332.1_16	QGNH01000332.1	QGNH01000332.1	16	10741	11121	1	E											0	False	F
QGNH01000332.1_17	QGNH01000332.1	QGNH01000332.1	17	11219	12304	1	E											0	False	F
