	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_041954_NC_041954_1	NC_041954	NC_041954	1	2	373	1	E				0
NC_041954_NC_041954_2	NC_041954	NC_041954	2	378	1889	1	E				0
NC_041954_NC_041954_3	NC_041954	NC_041954	3	1886	3211	1	D			Phage portal protein, SPP1 Gp6-like [PF05133.17]	0
NC_041954_NC_041954_4	NC_041954	NC_041954	4	3218	3973	1	E				0
NC_041954_NC_041954_5	NC_041954	NC_041954	5	4081	4641	1	E				0
NC_041954_NC_041954_6	NC_041954	NC_041954	6	4648	5595	1	E				0
NC_041954_NC_041954_7	NC_041954	NC_041954	7	5643	6104	1	E				0
NC_041954_NC_041954_8	NC_041954	NC_041954	8	6106	6453	1	E				0
NC_041954_NC_041954_9	NC_041954	NC_041954	9	6460	6750	1	E				0
NC_041954_NC_041954_10	NC_041954	NC_041954	10	6747	7118	1	E				0
NC_041954_NC_041954_11	NC_041954	NC_041954	11	7170	7796	1	E				0
NC_041954_NC_041954_12	NC_041954	NC_041954	12	7824	8120	1	E				0
NC_041954_NC_041954_13	NC_041954	NC_041954	13	8219	8506	1	E				0
NC_041954_NC_041954_14	NC_041954	NC_041954	14	8514	11279	1	D			Tape measure protein [PF20155.2]	0
NC_041954_NC_041954_15	NC_041954	NC_041954	15	11295	12242	1	D			Phage tail protein [PF05709.14]	0
NC_041954_NC_041954_16	NC_041954	NC_041954	16	12376	13407	1	D			Siphovirus ReqiPepy6 Gp37-like protein [PF14594.9]	0
NC_041954_NC_041954_17	NC_041954	NC_041954	17	13426	14244	1	E				0
NC_041954_NC_041954_18	NC_041954	NC_041954	18	14289	14552	1	E				0
NC_041954_NC_041954_19	NC_041954	NC_041954	19	14564	15289	1	D			Collagen triple helix repeat (20 copies) [PF01391.21]	0
NC_041954_NC_041954_20	NC_041954	NC_041954	20	15392	16198	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	N-acetylmuramoyl-L-alanine amidase [PF01510.28]	0
NC_041954_NC_041954_21	NC_041954	NC_041954	21	16205	16603	1	D			Putative lactococcus lactis phage r1t holin [PF16945.8]	0
NC_041954_NC_041954_22	NC_041954	NC_041954	22	16691	17182	-1	E				0
NC_041954_NC_041954_23	NC_041954	NC_041954	23	17187	17588	-1	E				0
NC_041954_NC_041954_24	NC_041954	NC_041954	24	17592	17876	-1	E				0
NC_041954_NC_041954_25	NC_041954	NC_041954	25	17889	18209	-1	E				0
NC_041954_NC_041954_26	NC_041954	NC_041954	26	18219	19265	-1	E				0
NC_041954_NC_041954_27	NC_041954	NC_041954	27	19262	19456	-1	E				0
NC_041954_NC_041954_28	NC_041954	NC_041954	28	19440	19994	-1	E				0
NC_041954_NC_041954_29	NC_041954	NC_041954	29	19991	20557	-1	E				0
NC_041954_NC_041954_30	NC_041954	NC_041954	30	20601	21272	-1	D			Toprim-like [PF13155.9]	0
NC_041954_NC_041954_31	NC_041954	NC_041954	31	21470	21826	-1	E				0
NC_041954_NC_041954_32	NC_041954	NC_041954	32	21826	22689	-1	D			DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]	0
NC_041954_NC_041954_33	NC_041954	NC_041954	33	22736	23206	-1	E				0
NC_041954_NC_041954_34	NC_041954	NC_041954	34	23253	23663	-1	E				0
NC_041954_NC_041954_35	NC_041954	NC_041954	35	23660	24607	-1	D			PD-(D/E)XK nuclease superfamily [PF12705.10]	0
NC_041954_NC_041954_36	NC_041954	NC_041954	36	24607	24960	-1	D			dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	0
NC_041954_NC_041954_37	NC_041954	NC_041954	37	25066	25269	-1	E				0
NC_041954_NC_041954_38	NC_041954	NC_041954	38	25266	25493	-1	E				0
NC_041954_NC_041954_39	NC_041954	NC_041954	39	25516	26049	-1	E				0
NC_041954_NC_041954_40	NC_041954	NC_041954	40	26170	26481	-1	E				0
NC_041954_NC_041954_41	NC_041954	NC_041954	41	26521	26829	-1	E				0
