	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_029066_NC_029066_1	NC_029066	NC_029066	1	1	1194	-1	C	K14059	integrase								Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF12167.11]	0
NC_029066_NC_029066_2	NC_029066	NC_029066	2	1389	1634	-1	E											0
NC_029066_NC_029066_3	NC_029066	NC_029066	3	1672	2349	-1	D										C-5 cytosine-specific DNA methylase [PF00145.20]	0
NC_029066_NC_029066_4	NC_029066	NC_029066	4	2418	2921	-1	D										R67 dihydrofolate reductase [PF06442.14]	0
NC_029066_NC_029066_5	NC_029066	NC_029066	5	2918	3010	-1	E											0
NC_029066_NC_029066_6	NC_029066	NC_029066	6	3007	3288	-1	E											0
NC_029066_NC_029066_7	NC_029066	NC_029066	7	3285	3809	-1	E											0
NC_029066_NC_029066_8	NC_029066	NC_029066	8	3806	3994	-1	E											0
NC_029066_NC_029066_9	NC_029066	NC_029066	9	4038	4490	-1	E											0
NC_029066_NC_029066_10	NC_029066	NC_029066	10	4487	4642	-1	E											0
NC_029066_NC_029066_11	NC_029066	NC_029066	11	4639	4932	-1	E											0
NC_029066_NC_029066_12	NC_029066	NC_029066	12	4983	5279	-1	E											0
NC_029066_NC_029066_13	NC_029066	NC_029066	13	5276	5905	-1	D										YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]	0
NC_029066_NC_029066_14	NC_029066	NC_029066	14	5886	6623	-1	D										RecT family [PF03837.17]	0
NC_029066_NC_029066_15	NC_029066	NC_029066	15	6650	6802	-1	E											0
NC_029066_NC_029066_16	NC_029066	NC_029066	16	6799	7098	-1	E											0
NC_029066_NC_029066_17	NC_029066	NC_029066	17	7095	7214	-1	E											0
NC_029066_NC_029066_18	NC_029066	NC_029066	18	7207	7485	-1	E											0
NC_029066_NC_029066_19	NC_029066	NC_029066	19	7485	7586	-1	E											0
NC_029066_NC_029066_20	NC_029066	NC_029066	20	7583	7822	-1	E											0
NC_029066_NC_029066_21	NC_029066	NC_029066	21	7819	8529	-1	D										HNH endonuclease [PF13392.9]	0
NC_029066_NC_029066_22	NC_029066	NC_029066	22	8526	8885	-1	E											0
NC_029066_NC_029066_23	NC_029066	NC_029066	23	9326	9688	-1	E											0
NC_029066_NC_029066_24	NC_029066	NC_029066	24	9777	10082	-1	E											0
NC_029066_NC_029066_25	NC_029066	NC_029066	25	10121	10327	-1	E											0
NC_029066_NC_029066_26	NC_029066	NC_029066	26	10387	10578	-1	E											0
NC_029066_NC_029066_27	NC_029066	NC_029066	27	10608	10976	-1	E											0
NC_029066_NC_029066_28	NC_029066	NC_029066	28	11382	11639	-1	D										Protein of unknown function (DUF1654) [PF07867.14]	0
NC_029066_NC_029066_29	NC_029066	NC_029066	29	11821	12099	-1	E											0
NC_029066_NC_029066_30	NC_029066	NC_029066	30	12092	12355	-1	E											0
NC_029066_NC_029066_31	NC_029066	NC_029066	31	12357	13058	-1	C	K22300	HTH-type transcriptional regulator, cell division transcriptional repressor	MER0066948	S24	MER0066948 - family S24 unassigned peptidases (Pseudomonas putida) [S24.UPW]#S24#{peptidase unit: 86-209}~source NP_746026~	False	170.0	3.453e-46	0.693	Peptidase S24-like [PF00717.26]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]; Cro/C1-type HTH DNA-binding domain [PF13443.9]	0
NC_029066_NC_029066_32	NC_029066	NC_029066	32	13964	15457	1	C	K19789	DNA repair protein RadD								Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]; SNF2-related domain [PF00176.26]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]	0
NC_029066_NC_029066_33	NC_029066	NC_029066	33	15454	16359	1	D										Toprim domain [PF13362.9]; Zinc-binding domain of primase-helicase [PF08273.15]; CHC2 zinc finger [PF01807.23]	0
NC_029066_NC_029066_34	NC_029066	NC_029066	34	16360	16620	1	C	K06204	DnaK suppressor protein								Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]	0
NC_029066_NC_029066_35	NC_029066	NC_029066	35	16617	17396	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]								DNA methylase [PF01555.21]	0
NC_029066_NC_029066_36	NC_029066	NC_029066	36	17389	17856	1	D										NinB protein [PF05772.15]	0
NC_029066_NC_029066_37	NC_029066	NC_029066	37	17853	18155	1	D										Recombination enhancement, RecA-dependent nuclease [PF16786.8]	0
NC_029066_NC_029066_38	NC_029066	NC_029066	38	18152	18328	1	E											0
NC_029066_NC_029066_39	NC_029066	NC_029066	39	18325	18654	1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
NC_029066_NC_029066_40	NC_029066	NC_029066	40	18691	18927	1	E											0
NC_029066_NC_029066_41	NC_029066	NC_029066	41	18924	19286	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]								Endodeoxyribonuclease RusA [PF05866.14]	0
NC_029066_NC_029066_42	NC_029066	NC_029066	42	19283	19627	1	D										Restriction alleviation protein Lar [PF14354.9]	0
NC_029066_NC_029066_43	NC_029066	NC_029066	43	19624	20166	1	E											0
NC_029066_NC_029066_44	NC_029066	NC_029066	44	20268	20792	1	D										HNH endonuclease [PF13392.9]	0
NC_029066_NC_029066_45	NC_029066	NC_029066	45	21111	21326	1	E											0
NC_029066_NC_029066_46	NC_029066	NC_029066	46	21421	21735	1	E											0
NC_029066_NC_029066_47	NC_029066	NC_029066	47	21732	21959	1	E											0
NC_029066_NC_029066_48	NC_029066	NC_029066	48	21959	22201	1	E											0
NC_029066_NC_029066_49	NC_029066	NC_029066	49	22301	22486	1	E											0
NC_029066_NC_029066_50	NC_029066	NC_029066	50	22576	23337	1	E											0
NC_029066_NC_029066_51	NC_029066	NC_029066	51	23345	23863	1	E											0
