locus_tag	ftype	length_bp	gene	EC_number	COG	product
EFCBHEHK_00001	CDS	822				hypothetical protein
EFCBHEHK_00002	CDS	783	mptE	2.7.6.3	COG1634	6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase
EFCBHEHK_00003	CDS	204				hypothetical protein
EFCBHEHK_00004	CDS	2076	rgy_1		COG1110	Reverse gyrase
EFCBHEHK_00005	CDS	249				hypothetical protein
EFCBHEHK_00006	CDS	1473	argH_1	4.3.2.1		Argininosuccinate lyase
EFCBHEHK_00007	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
EFCBHEHK_00008	CDS	1491	pqqE_1	1.21.98.4		PqqA peptide cyclase
EFCBHEHK_00009	CDS	363				hypothetical protein
EFCBHEHK_00010	CDS	480	carS	2.7.7.67	COG0575	CDP-archaeol synthase
EFCBHEHK_00011	CDS	675	radB		COG0468	DNA repair and recombination protein RadB
EFCBHEHK_00012	CDS	1284				hypothetical protein
EFCBHEHK_00013	CDS	1950		3.6.4.12	COG1199	ATP-dependent DNA helicase
EFCBHEHK_00014	CDS	1350		4.1.1.-		Phenolic acid decarboxylase
EFCBHEHK_00015	CDS	1176				hypothetical protein
EFCBHEHK_00016	CDS	417				hypothetical protein
EFCBHEHK_00017	CDS	1269				hypothetical protein
EFCBHEHK_00018	CDS	600	tmk_1	2.7.4.9	COG0125	putative thymidylate kinase
EFCBHEHK_00019	CDS	2328	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
EFCBHEHK_00020	CDS	375				hypothetical protein
EFCBHEHK_00021	CDS	264				hypothetical protein
EFCBHEHK_00022	CDS	1440	fau-1	3.1.26.-	COG1530	putative ribonuclease FAU-1
EFCBHEHK_00023	CDS	804	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
EFCBHEHK_00024	tRNA	88				tRNA-Leu(tag)
EFCBHEHK_00025	CDS	336				hypothetical protein
EFCBHEHK_00026	CDS	579	cdvB2		COG5491	Cell division protein B2
EFCBHEHK_00027	CDS	906	map	3.4.11.18	COG0024	Methionine aminopeptidase
EFCBHEHK_00028	CDS	915	dys	2.5.1.46	COG1899	putative deoxyhypusine synthase
EFCBHEHK_00029	CDS	528	dcd_1	3.5.4.13		dCTP deaminase, dUMP-forming
EFCBHEHK_00030	tRNA	75				tRNA-Thr(cgt)
EFCBHEHK_00031	CDS	987	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
EFCBHEHK_00032	CDS	1728				hypothetical protein
EFCBHEHK_00033	tRNA	77				tRNA-Lys(ctt)
EFCBHEHK_00034	CDS	801	dphB	2.1.1.98	COG1798	Diphthine synthase
EFCBHEHK_00035	CDS	285				hypothetical protein
EFCBHEHK_00036	CDS	453	ribL_1	2.7.7.2	COG0615	FAD synthase
EFCBHEHK_00037	CDS	672	ribK	2.7.1.161	COG1339	Riboflavin kinase
EFCBHEHK_00038	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
EFCBHEHK_00039	CDS	1602	sepS	6.1.1.27	COG2024	O-phosphoserine--tRNA(Cys) ligase
EFCBHEHK_00040	CDS	645				hypothetical protein
EFCBHEHK_00041	CDS	957	taw1_1	4.1.3.44	COG0731	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
EFCBHEHK_00042	CDS	747	ubaA	2.7.7.-	COG0476	SAMP-activating enzyme E1
EFCBHEHK_00043	CDS	1221	thrC_1	4.2.3.1	COG0498	Threonine synthase
EFCBHEHK_00044	tRNA	76				tRNA-Ala(ggc)
EFCBHEHK_00045	CDS	144				hypothetical protein
EFCBHEHK_00046	CDS	228			COG1958	Putative snRNP Sm-like protein
EFCBHEHK_00047	CDS	507				hypothetical protein
EFCBHEHK_00048	CDS	1923	rnj_1	3.1.-.-		Ribonuclease J
EFCBHEHK_00049	CDS	660	psmB_1	3.4.25.1	COG0638	Proteasome subunit beta
EFCBHEHK_00050	CDS	1059	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
EFCBHEHK_00051	CDS	444				hypothetical protein
