	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000608.1_1	QGNH01000608.1	QGNH01000608.1	1	3	1079	-1	C	K19789	DNA repair protein RadD	YP_010719683.1	YP_010719683.1 DNA helicase [Pseudomonas phage vB_PaeS_PAJD-1]	False	0.456	305.0	6.841e-91	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]; SWI2/SNF2 ATPase [PF18766.4]					VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	F
QGNH01000608.1_2	QGNH01000608.1	QGNH01000608.1	2	1069	1788	-1	E			YP_007673684.1	YP_007673684.1 Cas4-domain exonuclease [Salicola phage CGphi29]	False	0.319	106.0	3.641e-24						VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	F
QGNH01000608.1_3	QGNH01000608.1	QGNH01000608.1	3	1850	2371	-1	D			YP_009126577.1	YP_009126577.1 single strand DNA binding protein [Vibrio phage VpKK5]	False	0.407	98.0	2.169e-22	Protein of unknown function (DUF669) [PF05037.16]					VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	F
QGNH01000608.1_4	QGNH01000608.1	QGNH01000608.1	4	2371	3162	-1	D			YP_007007089.1	YP_007007089.1 Sak4-like ssDNA annealing protein [Bdellovibrio phage phi1422]	False	0.401	168.0	2.713e-45	AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	F
QGNH01000608.1_5	QGNH01000608.1	QGNH01000608.1	5	3178	3588	-1	E																	0	False	F
QGNH01000608.1_6	QGNH01000608.1	QGNH01000608.1	6	3688	3843	1	E																	0	False	F
QGNH01000608.1_7	QGNH01000608.1	QGNH01000608.1	7	3968	4711	1	D			YP_009819109.1	YP_009819109.1 methyltransferase [Gordonia phage Asapag]	False	0.465	168.0	2.071e-45	DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01000608.1_8	QGNH01000608.1	QGNH01000608.1	8	4738	6885	1	D			YP_010655260.1	YP_010655260.1 putative bifunctional DNA primase/polymerase [Pseudoalteromonas phage vB_PspS-H40/1]	False	0.208	174.0	5.5400000000000006e-43	Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 2 (PriCT-2) [PF08707.14]; Protein of unknown function (DUF3987) [PF13148.9]					VOG00911	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01000608.1_9	QGNH01000608.1	QGNH01000608.1	9	7117	7512	1	E																	0	False	
QGNH01000608.1_10	QGNH01000608.1	QGNH01000608.1	10	7653	7772	1	E																	0	False	
