locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPOCGLNJ_00001	CDS	552				hypothetical protein
LPOCGLNJ_00002	CDS	777				hypothetical protein
LPOCGLNJ_00003	CDS	264				hypothetical protein
LPOCGLNJ_00004	CDS	108				hypothetical protein
LPOCGLNJ_00005	CDS	195				hypothetical protein
LPOCGLNJ_00006	CDS	207				hypothetical protein
LPOCGLNJ_00007	tRNA	72				tRNA-Pro(tgg)
LPOCGLNJ_00008	CDS	1698				hypothetical protein
LPOCGLNJ_00009	CDS	1440				hypothetical protein
LPOCGLNJ_00010	CDS	291				hypothetical protein
LPOCGLNJ_00011	CDS	762				hypothetical protein
LPOCGLNJ_00012	CDS	432				hypothetical protein
LPOCGLNJ_00013	CDS	516				hypothetical protein
LPOCGLNJ_00014	CDS	957				hypothetical protein
LPOCGLNJ_00015	CDS	441				hypothetical protein
LPOCGLNJ_00016	CDS	345				hypothetical protein
LPOCGLNJ_00017	CDS	3114				hypothetical protein
LPOCGLNJ_00018	CDS	222				hypothetical protein
LPOCGLNJ_00019	CDS	510				hypothetical protein
LPOCGLNJ_00020	CDS	1293				hypothetical protein
LPOCGLNJ_00021	CDS	546				hypothetical protein
LPOCGLNJ_00022	CDS	471				hypothetical protein
LPOCGLNJ_00023	CDS	237				hypothetical protein
LPOCGLNJ_00024	CDS	1821				hypothetical protein
LPOCGLNJ_00025	CDS	564				hypothetical protein
LPOCGLNJ_00026	CDS	1434				hypothetical protein
LPOCGLNJ_00027	CDS	441				hypothetical protein
LPOCGLNJ_00028	CDS	363				hypothetical protein
LPOCGLNJ_00029	CDS	327				hypothetical protein
LPOCGLNJ_00030	CDS	1236				hypothetical protein
LPOCGLNJ_00031	CDS	654				hypothetical protein
LPOCGLNJ_00032	CDS	1410				hypothetical protein
LPOCGLNJ_00033	CDS	1206				hypothetical protein
LPOCGLNJ_00034	CDS	384				hypothetical protein
LPOCGLNJ_00035	CDS	492				hypothetical protein
LPOCGLNJ_00036	CDS	837				hypothetical protein
LPOCGLNJ_00037	CDS	126				hypothetical protein
LPOCGLNJ_00038	CDS	2418				hypothetical protein
LPOCGLNJ_00039	CDS	189				hypothetical protein
LPOCGLNJ_00040	CDS	1161				hypothetical protein
LPOCGLNJ_00041	CDS	459				hypothetical protein
LPOCGLNJ_00042	CDS	291				hypothetical protein
LPOCGLNJ_00043	CDS	1365				hypothetical protein
LPOCGLNJ_00044	CDS	213				hypothetical protein
LPOCGLNJ_00045	CDS	189				hypothetical protein
LPOCGLNJ_00046	CDS	213				hypothetical protein
LPOCGLNJ_00047	CDS	432				hypothetical protein
LPOCGLNJ_00048	CDS	549				hypothetical protein
LPOCGLNJ_00049	CDS	705				hypothetical protein
LPOCGLNJ_00050	CDS	189				hypothetical protein
LPOCGLNJ_00051	CDS	165				hypothetical protein
LPOCGLNJ_00052	CDS	381				hypothetical protein
LPOCGLNJ_00053	CDS	99				hypothetical protein
LPOCGLNJ_00054	CDS	177				hypothetical protein
LPOCGLNJ_00055	CDS	2565				hypothetical protein
LPOCGLNJ_00056	CDS	474				hypothetical protein
LPOCGLNJ_00057	CDS	915				hypothetical protein
LPOCGLNJ_00058	CDS	174				hypothetical protein
LPOCGLNJ_00059	CDS	129				hypothetical protein
LPOCGLNJ_00060	CDS	201				hypothetical protein
LPOCGLNJ_00061	CDS	213				hypothetical protein
LPOCGLNJ_00062	CDS	180				hypothetical protein
LPOCGLNJ_00063	CDS	129				hypothetical protein
LPOCGLNJ_00064	CDS	1017				hypothetical protein
LPOCGLNJ_00065	CDS	171				hypothetical protein
LPOCGLNJ_00066	CDS	162				hypothetical protein
LPOCGLNJ_00067	CDS	282				hypothetical protein
LPOCGLNJ_00068	CDS	387				hypothetical protein
LPOCGLNJ_00069	CDS	351				hypothetical protein
LPOCGLNJ_00070	CDS	426				hypothetical protein
LPOCGLNJ_00071	CDS	1179				hypothetical protein
LPOCGLNJ_00072	CDS	1239				hypothetical protein
LPOCGLNJ_00073	CDS	1485				hypothetical protein
LPOCGLNJ_00074	CDS	246				hypothetical protein
LPOCGLNJ_00075	CDS	954				hypothetical protein
LPOCGLNJ_00076	tRNA	70				tRNA-Tyr(gta)
LPOCGLNJ_00077	tRNA	74				tRNA-Asn(gtt)
LPOCGLNJ_00078	CDS	210				hypothetical protein
LPOCGLNJ_00079	CDS	132				hypothetical protein
LPOCGLNJ_00080	CDS	408				hypothetical protein
LPOCGLNJ_00081	tRNA	73				tRNA-Gly(tcc)
LPOCGLNJ_00082	CDS	135				hypothetical protein
