	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334493.1_1	MZ334493	MZ334493.1	1	2	238	1	E																				0	False	F
MZ334493.1_2	MZ334493	MZ334493.1	2	388	939	-1	D			YP_008058567.1	YP_008058567.1 hypothetical protein M192_gp001 [Halorubrum tailed phage 8]	True	0.972	377.0	5.964e-119								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334493.1_3	MZ334493	MZ334493.1	3	1299	2075	1	E			YP_008058568.1	YP_008058568.1 terminase small subunit [Halorubrum tailed phage 8]	True	0.962	524.0	1.701e-168									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334493.1_4	MZ334493	MZ334493.1	4	2068	2331	1	E			YP_010357600.1	YP_010357600.1 hypothetical protein M1M33_gp003 [Haloarcula virus HJTV-2]	False	0.945	175.0	7.032999999999999e-51									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334493.1_5	MZ334493	MZ334493.1	5	2442	2549	1	E			YP_008058570.1	YP_008058570.1 hypothetical protein M192_gp004 [Halorubrum tailed phage 8]	False	0.937	71.0	7.938e-16									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334493.1_6	MZ334493	MZ334493.1	6	2552	2746	1	E			YP_008058571.1	YP_008058571.1 hypothetical protein M192_gp005 [Halorubrum tailed phage 8]	False	1.0	139.0	5.224e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334493.1_7	MZ334493	MZ334493.1	7	2783	2989	1	E			YP_008058572.1	YP_008058572.1 hypothetical protein M192_gp006 [Halorubrum tailed phage 8]	False	1.0	151.0	9.026e-43									VOG23914	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334493.1_8	MZ334493	MZ334493.1	8	3082	4779	1	E			YP_008058573.1	YP_008058573.1 terminase large subunit [Halorubrum tailed phage 8]	True	0.945	1122.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334493.1_9	MZ334493	MZ334493.1	9	4794	6233	1	E			YP_008058574.1	YP_008058574.1 portal protein [Halorubrum tailed phage 8]	True	0.956	964.0	9.907e-317									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334493.1_10	MZ334493	MZ334493.1	10	6233	6523	1	E			YP_008058575.1	YP_008058575.1 hypothetical protein M192_gp122 [Halorubrum tailed phage 8]	False	0.895	181.0	6.943999999999999e-53									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_11	MZ334493	MZ334493.1	11	6520	7281	1	E			YP_008058576.1	YP_008058576.1 head maturation protease [Halorubrum tailed phage 8]	True	0.968	518.0	2.085e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334493.1_12	MZ334493	MZ334493.1	12	7288	7719	1	E			YP_008058577.1	YP_008058577.1 hypothetical protein M192_gp120 [Halorubrum tailed phage 8]	False	0.868	260.0	3.302e-79												0	False	
MZ334493.1_13	MZ334493	MZ334493.1	13	7743	8258	1	E			YP_008058578.1	YP_008058578.1 hypothetical protein M192_gp119 [Halorubrum tailed phage 8]	True	0.976	354.0	2.982e-111									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_14	MZ334493	MZ334493.1	14	8300	9256	1	E			YP_008058579.1	YP_008058579.1 major head protein [Halorubrum tailed phage 8]	True	0.976	656.0	5.410000000000001e-213									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334493.1_15	MZ334493	MZ334493.1	15	9301	9741	1	E			YP_008058580.1	YP_008058580.1 hypothetical protein M192_gp117 [Halorubrum tailed phage 8]	False	0.938	289.0	1.984e-89									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_16	MZ334493	MZ334493.1	16	9741	10085	1	E			YP_008058581.1	YP_008058581.1 hypothetical protein M192_gp116 [Halorubrum tailed phage 8]	False	0.993	241.0	2.284e-73									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
MZ334493.1_17	MZ334493	MZ334493.1	17	10088	13201	1	E			YP_008058582.1	YP_008058582.1 hypothetical protein M192_gp115 [Halorubrum tailed phage 8]	True	0.97	2120.0	0.0									VOG23916	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_18	MZ334493	MZ334493.1	18	13203	13424	1	E			YP_008058583.1	YP_008058583.1 hypothetical protein M192_gp114 [Halorubrum tailed phage 8]	False	1.0	165.0	1.3069999999999998e-47									VOG05018	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_19	MZ334493	MZ334493.1	19	13461	13970	1	E			YP_008058584.1	YP_008058584.1 tail tube protein [Halorubrum tailed phage 8]	False	0.963	345.0	3.846e-108									VOG04913	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334493.1_20	MZ334493	MZ334493.1	20	13980	15272	1	E			YP_008058585.1	YP_008058585.1 tail sheath [Halorubrum tailed phage 8]	True	0.901	809.0	5.898e-264									VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
MZ334493.1_21	MZ334493	MZ334493.1	21	15301	15846	1	E			YP_010357618.1	YP_010357618.1 tail tube protein [Haloarcula virus HJTV-2]	False	0.878	332.0	1.2039999999999998e-103									VOG14384	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334493.1_22	MZ334493	MZ334493.1	22	15901	16371	1	E			YP_008058587.1	YP_008058587.1 tail assembly chaperone [Halorubrum tailed phage 8]	False	0.91	299.0	2.249e-92									VOG04953	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
MZ334493.1_23	MZ334493	MZ334493.1	23	16448	16684	1	E			YP_008058588.1	YP_008058588.1 tail assembly chaperone [Halorubrum tailed phage 8]	False	0.909	151.0	1.491e-42												0	False	
MZ334493.1_24	MZ334493	MZ334493.1	24	16687	18507	1	E			YP_008058589.1	YP_008058589.1 tail length tape measure protein [Halorubrum tailed phage 8]	True	0.904	1144.0	0.0									VOG14385	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
MZ334493.1_25	MZ334493	MZ334493.1	25	18508	19071	1	E			YP_008058590.1	YP_008058590.1 hypothetical protein M192_gp107 [Halorubrum tailed phage 8]	True	0.982	389.0	2.9770000000000004e-123									VOG14386	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_26	MZ334493	MZ334493.1	26	19068	20501	1	E			YP_008058591.1	YP_008058591.1 hypothetical protein M192_gp106 [Halorubrum tailed phage 8]	True	0.983	991.0	0.0									VOG14388	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_27	MZ334493	MZ334493.1	27	20504	20944	1	E			YP_008058592.1	YP_008058592.1 hypothetical protein M192_gp105 [Halorubrum tailed phage 8]	False	0.932	287.0	9.618e-89									VOG14387	REFSEQ baseplate assembly protein V; Xu	Xu	0	False	
MZ334493.1_28	MZ334493	MZ334493.1	28	20941	21303	1	E			YP_008058593.1	YP_008058593.1 hypothetical protein M192_gp104 [Halorubrum tailed phage 8]	False	0.95	242.0	2.23e-73									VOG14389	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_29	MZ334493	MZ334493.1	29	21368	21694	1	E			YP_008058594.1	YP_008058594.1 hypothetical protein M192_gp103 [Halorubrum tailed phage 8]	False	0.939	215.0	2.668e-64												0	False	
MZ334493.1_30	MZ334493	MZ334493.1	30	21691	22926	1	D			YP_008058595.1	YP_008058595.1 baseplate wedge subunit [Halorubrum tailed phage 8]	True	0.91	783.0	3.585e-255								Baseplate J-like protein [PF04865.17]	VOG00735	REFSEQ baseplate wedge subunit; Xu	Xu	0	False	
MZ334493.1_31	MZ334493	MZ334493.1	31	22931	23584	1	E			YP_008058596.1	YP_008058596.1 baseplate protein [Halorubrum tailed phage 8]	True	0.959	440.0	3.617e-140												0	False	
MZ334493.1_32	MZ334493	MZ334493.1	32	23585	24994	1	E			YP_010358475.1	YP_010358475.1 putative tail fiber protein [Halorubrum sodomense tailed virus 4]	True	0.958	944.0	5.899e-310									VOG14390	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_33	MZ334493	MZ334493.1	33	25009	26226	1	E			YP_010358476.1	YP_010358476.1 putative adhesin [Halorubrum sodomense tailed virus 4]	True	0.634	506.0	2.553e-159									VOG14392	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334493.1_34	MZ334493	MZ334493.1	34	26228	26608	1	E			YP_008058481.1	YP_008058481.1 hypothetical protein M194_gp092 [Halorubrum tailed phage 5]	False	0.713	184.0	2.328e-53									VOG14394	REFSEQ hypothetical protein; Xu	Xu	0	False	
