locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000042.1_1_1												Hypothetical
QGNH01000042.1_1_2												Hypothetical
QGNH01000042.1_1_3												Hypothetical
QGNH01000042.1_1_4												Hypothetical
QGNH01000042.1_1_5												Hypothetical
QGNH01000042.1_1_6												Hypothetical
QGNH01000042.1_1_7												Hypothetical
QGNH01000042.1_1_8		K06909	COG1783		phrog_36964, phrog_19299	VOG00428	VOG:VOG00428	903	1.7e-56	182.0		sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein
QGNH01000042.1_1_9			COG4695		phrog_2662	VOG00344	VOG:VOG00344	544	1.2e-34	109.5		sp|Q6QGD5|PORTL_BPT5 Portal protein
QGNH01000042.1_1_10												Hypothetical
QGNH01000042.1_1_11												Hypothetical
QGNH01000042.1_1_12					phrog_207	VOG00647	VOG:VOG00647	418	5.6e-11	32.2		sp|P06807|PCPP_BPT4 Prohead core protein protease
QGNH01000042.1_2_1												Hypothetical
QGNH01000042.1_2_2					phrog_752		PHROG:phrog_752	252	5e-10	29.1		major head protein
QGNH01000042.1_3_1												Hypothetical
QGNH01000042.1_4_1												Hypothetical
QGNH01000042.1_4_2												Hypothetical
QGNH01000042.1_4_3												Hypothetical
QGNH01000042.1_4_4			COG5005				COG:COG5005	298	2.6e-10	29.8		gpG; 
QGNH01000042.1_4_5												Hypothetical
QGNH01000042.1_4_6												Hypothetical
QGNH01000042.1_4_7		K06907	COG3497		phrog_17610	VOG00168	COG:COG3497	517	2.8e-54	175.1		; 
QGNH01000042.1_4_8												Hypothetical
QGNH01000042.1_5_1												Hypothetical
QGNH01000042.1_5_2												Hypothetical
QGNH01000042.1_5_3												Hypothetical
QGNH01000042.1_6_1												Hypothetical
