	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000069.1_1	QGNH01000069.1	QGNH01000069.1	1	2	142	-1	E											0	False	F
QGNH01000069.1_2	QGNH01000069.1	QGNH01000069.1	2	135	614	-1	D	YP_009021022.1	YP_009021022.1 hypothetical protein DVVG_00038 [Dunaliella viridis virus SI2]	False	0.565	170.0	8.97e-48	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01000069.1_3	QGNH01000069.1	QGNH01000069.1	3	793	1119	-1	D	YP_010582144.1	YP_010582144.1 hypothetical protein PF617_gp37 [Salmonella phage St162]	False	0.63	131.0	3.424e-35	Domain of unknown function (DUF4406) [PF14359.9]				0	False	F
QGNH01000069.1_4	QGNH01000069.1	QGNH01000069.1	4	1132	1803	-1	D	YP_001994815.1	YP_001994815.1 DNA methyltransferase [Mycobacterium phage DD5]	False	0.407	155.0	2.594e-41	C-5 cytosine-specific DNA methylase [PF00145.20]; RNA cap guanine-N2 methyltransferase [PF09445.13]; Methyltransferase domain [PF13489.9]				0	False	F
QGNH01000069.1_5	QGNH01000069.1	QGNH01000069.1	5	1800	2087	-1	E											0	False	F
QGNH01000069.1_6	QGNH01000069.1	QGNH01000069.1	6	2084	2320	-1	E											0	False	F
QGNH01000069.1_7	QGNH01000069.1	QGNH01000069.1	7	2328	2606	-1	D	YP_010662557.1	YP_010662557.1 UPF0335 protein [Rhizobium phage RL38J1]	False	0.565	80.0	1.232e-17	Uncharacterized protein conserved in bacteria (DUF2312) [PF10073.12]	VOG02322	sp|B9JS29|Y3695_AGRVS UPF0335 protein Avi_3695; Xu	Xu	0	False	F
QGNH01000069.1_8	QGNH01000069.1	QGNH01000069.1	8	2603	2803	-1	E											0	False	F
QGNH01000069.1_9	QGNH01000069.1	QGNH01000069.1	9	2896	3162	-1	E											0	False	F
QGNH01000069.1_10	QGNH01000069.1	QGNH01000069.1	10	3174	3803	-1	D	YP_009847989.1	YP_009847989.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Corynebacterium phage StAB]	False	0.267	72.0	4.923e-13	Protein of unknown function (DUF2815) [PF10991.11]	VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01000069.1_11	QGNH01000069.1	QGNH01000069.1	11	3820	5121	-1	D	YP_009216660.1	YP_009216660.1 exonuclease (endogenous virus) [Clostridium phage phiCT453A]	False	0.249	127.0	1.566e-29	Protein of unknown function (DUF2800) [PF10926.11]	VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01000069.1_12	QGNH01000069.1	QGNH01000069.1	12	5118	6188	-1	E											0	False	F
QGNH01000069.1_13	QGNH01000069.1	QGNH01000069.1	13	6185	7372	-1	D	YP_009810423.1	YP_009810423.1 DNA helicase [Caulobacter phage CcrSC]	False	0.189	88.0	3.765e-17	SNF2-related domain [PF00176.26]				0	False	F
QGNH01000069.1_14	QGNH01000069.1	QGNH01000069.1	14	7509	7760	-1	E											0	False	F
QGNH01000069.1_15	QGNH01000069.1	QGNH01000069.1	15	7757	7990	-1	E											0	False	F
QGNH01000069.1_16	QGNH01000069.1	QGNH01000069.1	16	8038	8529	-1	E	YP_004957392.1	YP_004957392.1 Holliday junction resolvase [Planktothrix phage PaV-LD]	False	0.4	106.0	1.513e-25		VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	F
QGNH01000069.1_17	QGNH01000069.1	QGNH01000069.1	17	8526	8753	-1	E											0	False	F
QGNH01000069.1_18	QGNH01000069.1	QGNH01000069.1	18	8837	9067	1	E											0	False	F
QGNH01000069.1_19	QGNH01000069.1	QGNH01000069.1	19	9145	9807	1	E											0	False	F
QGNH01000069.1_20	QGNH01000069.1	QGNH01000069.1	20	10451	10645	-1	E											0	False	F
