	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001491.1_1	QGNH01001491.1	QGNH01001491.1	1	1	198	1	D																Phage integrase family [PF00589.25]				0	False	F
QGNH01001491.1_2	QGNH01001491.1	QGNH01001491.1	2	309	677	1	E																				0	False	F
QGNH01001491.1_3	QGNH01001491.1	QGNH01001491.1	3	1003	1191	1	E																				0	False	F
QGNH01001491.1_4	QGNH01001491.1	QGNH01001491.1	4	1184	1402	1	E																				0	False	F
QGNH01001491.1_5	QGNH01001491.1	QGNH01001491.1	5	1386	1655	1	E			YP_009596097.1	YP_009596097.1 F-box domain protein [Acinetobacter phage vB_AbaM_ME3]	False	0.575	77.0	9.903e-17									VOG00780	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001491.1_6	QGNH01001491.1	QGNH01001491.1	6	1642	2793	1	E																				0	False	F
QGNH01001491.1_7	QGNH01001491.1	QGNH01001491.1	7	2883	3386	1	E																				0	False	F
QGNH01001491.1_8	QGNH01001491.1	QGNH01001491.1	8	3421	3708	1	E																				0	False	F
QGNH01001491.1_9	QGNH01001491.1	QGNH01001491.1	9	3785	4804	1	D			YP_009225884.1	YP_009225884.1 RNA ligase and tail fiber protein attachment catalyst [Streptomyces phage Jay2Jay]	False	0.308	113.0	1.78e-25								RNA ligase [PF09511.13]	VOG05989	sp|P14358|ICP46_FRG3G Immediate-early protein ICP-46; Xh	Xh	0	False	F
QGNH01001491.1_10	QGNH01001491.1	QGNH01001491.1	10	4801	5367	1	E																				0	False	F
QGNH01001491.1_11	QGNH01001491.1	QGNH01001491.1	11	5345	6013	1	E																				0	False	
QGNH01001491.1_12	QGNH01001491.1	QGNH01001491.1	12	6138	6320	1	E																				0	False	
QGNH01001491.1_13	QGNH01001491.1	QGNH01001491.1	13	6427	6669	1	D																HNH endonuclease [PF01844.26]				1	False	
QGNH01001491.1_14	QGNH01001491.1	QGNH01001491.1	14	6666	7031	1	E																				0	False	
QGNH01001491.1_15	QGNH01001491.1	QGNH01001491.1	15	7031	8656	1	C	K17677	ATP-dependent helicase IRC3 [EC:5.6.2.-]	YP_010080208.1	YP_010080208.1 DNA helicase [Paenibacillus phage Dragolir]	False	0.345	213.0	9.064e-57								Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; SWI2/SNF2 ATPase [PF18766.4]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001491.1_16	QGNH01001491.1	QGNH01001491.1	16	8658	8840	1	E																				0	False	
QGNH01001491.1_17	QGNH01001491.1	QGNH01001491.1	17	8840	11089	1	D			YP_010761691.1	YP_010761691.1 putative RNA ligase [Pseudomonas phage EM]	False	0.328	85.0	2.343e-15	MER0195111	N10	MER0195111 - family N10 unassigned peptide lyases (Mycobacterium fallax) [N10.UPW]#N10#{peptidase unit: 10-138, 300-373}~source CAC09589~	False	0.268	65.0	4.457e-09	LAGLIDADG DNA endonuclease family [PF03161.16]; RNA ligase [PF09414.13]; Pretoxin HINT domain [PF07591.14]	VOG00409	sp|Q9F417|RECA_MYCCI Protein RecA (Fragment); XhXr	Xr;Xh	0	False	V
QGNH01001491.1_18	QGNH01001491.1	QGNH01001491.1	18	11297	11419	1	E																				0	False	
QGNH01001491.1_19	QGNH01001491.1	QGNH01001491.1	19	11420	12163	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_010747605.1	YP_010747605.1 adenine-specific methyltransferase [Salmonella phage S100]	False	0.589	272.0	2.0689999999999998e-81								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01001491.1_20	QGNH01001491.1	QGNH01001491.1	20	12291	14348	1	D			YP_007111555.1	YP_007111555.1 toprim domain-containing protein [Enterobacteria phage mEp043 c-1]	False	0.226	98.0	2.076e-19								Toprim-like [PF13155.9]; Toprim domain [PF13662.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001491.1_21	QGNH01001491.1	QGNH01001491.1	21	14345	14869	1	E																				0	False	
QGNH01001491.1_22	QGNH01001491.1	QGNH01001491.1	22	15231	15653	1	E																				0	False	
QGNH01001491.1_23	QGNH01001491.1	QGNH01001491.1	23	15709	15885	1	E																				0	False	
QGNH01001491.1_24	QGNH01001491.1	QGNH01001491.1	24	15882	15983	1	E																				0	False	
QGNH01001491.1_25	QGNH01001491.1	QGNH01001491.1	25	16297	18504	1	C	K03553	recombination protein RecA	YP_009218156.1	YP_009218156.1 UvsX-like recombinase [Bacillus phage phi4J1]	False	0.531	209.0	3.2009999999999996e-54	MER0195064	N10	MER0195064 - family N10 unassigned peptide lyases (Mycobacterium flavescens) [N10.UPW]#N10#{peptidase unit: 10-136, 301-374}~source CAC09590~	False	0.538	131.0	2.991e-29	recA bacterial DNA recombination protein [PF00154.24]; LAGLIDADG DNA endonuclease family [PF03161.16]; Rad51 [PF08423.14]; Hint module [PF01079.23]; Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]; KaiC [PF06745.16]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
QGNH01001491.1_26	QGNH01001491.1	QGNH01001491.1	26	18515	18760	1	E																				0	False	F
QGNH01001491.1_27	QGNH01001491.1	QGNH01001491.1	27	18891	19259	1	E																				0	False	F
QGNH01001491.1_28	QGNH01001491.1	QGNH01001491.1	28	19222	19557	1	E																				0	False	F
QGNH01001491.1_29	QGNH01001491.1	QGNH01001491.1	29	19554	19727	1	E																				0	False	F
QGNH01001491.1_30	QGNH01001491.1	QGNH01001491.1	30	19724	20599	1	C	K07097	uncharacterized protein	YP_006988304.1	YP_006988304.1 DHH phosphoesterase [Caulobacter phage CcrColossus]	False	0.375	192.0	7.391999999999999e-53									VOG00581	sp|Q5UPH8|YR106_MIMIV Uncharacterized protein R106; Xu	Xu	0	False	F
QGNH01001491.1_31	QGNH01001491.1	QGNH01001491.1	31	20583	20927	1	D			YP_009217978.1	YP_009217978.1 MazG-like pyrophosphatase [Streptomyces phage phiSAJS1]	False	0.466	95.0	1.4100000000000001e-22								MazG nucleotide pyrophosphohydrolase domain [PF03819.20]				0	False	F
QGNH01001491.1_32	QGNH01001491.1	QGNH01001491.1	32	20927	21139	1	E																				0	False	F
QGNH01001491.1_33	QGNH01001491.1	QGNH01001491.1	33	21136	21363	1	E																				0	False	F
QGNH01001491.1_34	QGNH01001491.1	QGNH01001491.1	34	21349	21477	-1	E																				0	False	F
