	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000279.1_1	QGNH01000279.1	QGNH01000279.1	1	58	318	-1	E													0	False	F
QGNH01000279.1_2	QGNH01000279.1	QGNH01000279.1	2	315	998	-1	E													0	False	F
QGNH01000279.1_3	QGNH01000279.1	QGNH01000279.1	3	1141	1323	-1	E													0	False	F
QGNH01000279.1_4	QGNH01000279.1	QGNH01000279.1	4	1316	1492	-1	E													0	False	F
QGNH01000279.1_5	QGNH01000279.1	QGNH01000279.1	5	1994	2722	-1	E													0	False	F
QGNH01000279.1_6	QGNH01000279.1	QGNH01000279.1	6	2840	3103	-1	E													0	False	F
QGNH01000279.1_7	QGNH01000279.1	QGNH01000279.1	7	3384	3950	1	E													0	False	F
QGNH01000279.1_8	QGNH01000279.1	QGNH01000279.1	8	3952	4821	1	D			YP_010755422.1	YP_010755422.1 helix-turn-helix DNA binding domain protein [Microbacterium phage Shocker]	False	0.317	78.0	1.453e-14	Helix-turn-helix of insertion element transposase [PF13022.9]	VOG29412	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000279.1_9	QGNH01000279.1	QGNH01000279.1	9	4834	5016	1	E													0	False	F
QGNH01000279.1_10	QGNH01000279.1	QGNH01000279.1	10	5013	5708	1	E													0	False	
QGNH01000279.1_11	QGNH01000279.1	QGNH01000279.1	11	5708	6013	1	E			YP_010755426.1	YP_010755426.1 hypothetical protein QEH45_gp16 [Microbacterium phage Shocker]	False	0.428	79.0	2.514e-17		VOG29415	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000279.1_12	QGNH01000279.1	QGNH01000279.1	12	6071	6292	1	E													0	False	
QGNH01000279.1_13	QGNH01000279.1	QGNH01000279.1	13	6672	7973	1	C	K06909	phage terminase large subunit	YP_009594300.1	YP_009594300.1 terminase large subunit [Arthrobacter phage Jasmine]	True	0.491	352.0	8.236e-106	Terminase RNAseH like domain [PF17288.5]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000279.1_14	QGNH01000279.1	QGNH01000279.1	14	7961	8395	1	E													0	False	
QGNH01000279.1_15	QGNH01000279.1	QGNH01000279.1	15	8400	8963	1	E													0	False	
QGNH01000279.1_16	QGNH01000279.1	QGNH01000279.1	16	9047	9748	1	E			YP_010755430.1	YP_010755430.1 portal protein [Microbacterium phage Shocker]	False	0.39	127.0	1.597e-31					0	False	
QGNH01000279.1_17	QGNH01000279.1	QGNH01000279.1	17	9717	11252	1	E			YP_010755430.1	YP_010755430.1 portal protein [Microbacterium phage Shocker]	False	0.412	331.0	2.116e-97		VOG06990	REFSEQ portal protein; Xu	Xu	0	False	F
QGNH01000279.1_18	QGNH01000279.1	QGNH01000279.1	18	11255	11470	1	D			YP_009952993.1	YP_009952993.1 DUF2829 domain-containing protein [Mycobacterium phage Curiosium]	False	0.465	61.0	2.699e-11	Protein of unknown function (DUF2829) [PF11195.11]				0	False	F
QGNH01000279.1_19	QGNH01000279.1	QGNH01000279.1	19	11481	11735	1	E													0	False	F
QGNH01000279.1_20	QGNH01000279.1	QGNH01000279.1	20	11813	12754	1	E			YP_010755432.1	YP_010755432.1 hypothetical protein QEH45_gp22 [Microbacterium phage Shocker]	False	0.234	79.0	8.625e-15		VOG29418	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000279.1_21	QGNH01000279.1	QGNH01000279.1	21	12767	13963	1	E			YP_010755433.1	YP_010755433.1 major capsid protein [Microbacterium phage Shocker]	False	0.439	316.0	4.999e-94		VOG29419	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000279.1_22	QGNH01000279.1	QGNH01000279.1	22	14040	14411	1	E													0	False	F
QGNH01000279.1_23	QGNH01000279.1	QGNH01000279.1	23	14408	14836	1	E			YP_010755441.1	YP_010755441.1 hypothetical protein QEH45_gp31 [Microbacterium phage Shocker]	False	0.313	76.0	2.182e-15					0	False	F
QGNH01000279.1_24	QGNH01000279.1	QGNH01000279.1	24	14846	15370	1	D			YP_010755442.1	YP_010755442.1 tail tube protein [Microbacterium phage Shocker]	False	0.427	134.0	4.741e-35	Family of unknown function (DUF6682) [PF20387.1]				0	False	F
