	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000522.1_1	QGNH01000522.1	QGNH01000522.1	1	3	557	-1	E																				0	False	F
QGNH01000522.1_2	QGNH01000522.1	QGNH01000522.1	2	1105	2289	1	C	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]														Thiolase, N-terminal domain [PF00108.26]; Thiolase, C-terminal domain [PF02803.21]				0	False	MKF
QGNH01000522.1_3	QGNH01000522.1	QGNH01000522.1	3	2378	3838	1	C	K24451	modification methylase	YP_009301717.1	YP_009301717.1 DNA methylase [Cyanophage S-RIM32]	False	0.37	152.0	3.811e-37								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01000522.1_4	QGNH01000522.1	QGNH01000522.1	4	3845	4879	1	E																				0	False	F
QGNH01000522.1_5	QGNH01000522.1	QGNH01000522.1	5	4895	5494	-1	C	K06187	recombination protein RecR														Toprim domain [PF13662.9]; RecR protein [PF02132.18]				0	False	F
QGNH01000522.1_6	QGNH01000522.1	QGNH01000522.1	6	5500	7419	-1	C	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	YP_009830374.1	YP_009830374.1 clamp loader of DNA polymerase [Nodularia phage vB_NpeS-2AV2]	False	0.345	198.0	3.005e-51								DNA polymerase III, delta subunit [PF13177.9]; DNA polymerase III subunits gamma and tau domain III [PF12169.11]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain [PF13604.9]	VOG02490	sp|Q58294|RFCL_METJA Replication factor C large subunit; XhXr	Xr;Xh	0	False	V
QGNH01000522.1_7	QGNH01000522.1	QGNH01000522.1	7	7874	8296	1	C	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]														MafB19-like deaminase [PF14437.9]; Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]				0	False	
QGNH01000522.1_8	QGNH01000522.1	QGNH01000522.1	8	8458	8874	1	E																				0	False	
QGNH01000522.1_9	QGNH01000522.1	QGNH01000522.1	9	9175	9279	1	E																				0	False	
QGNH01000522.1_10	QGNH01000522.1	QGNH01000522.1	10	9752	9952	1	E																				0	False	
