	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000306.1_1	QGNH01000306.1	QGNH01000306.1	1	2	1018	-1	E																				0	False	F
QGNH01000306.1_2	QGNH01000306.1	QGNH01000306.1	2	1019	1243	-1	E																				0	False	F
QGNH01000306.1_3	QGNH01000306.1	QGNH01000306.1	3	1336	1632	-1	E																				0	False	F
QGNH01000306.1_4	QGNH01000306.1	QGNH01000306.1	4	1686	2096	-1	D																Phage tail tube protein [PF06199.14]				0	False	F
QGNH01000306.1_5	QGNH01000306.1	QGNH01000306.1	5	2107	2517	-1	D																Phage tail tube protein [PF06199.14]				0	False	F
QGNH01000306.1_6	QGNH01000306.1	QGNH01000306.1	6	2519	3241	-1	E																				0	False	F
QGNH01000306.1_7	QGNH01000306.1	QGNH01000306.1	7	3238	3702	-1	E																	VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01000306.1_8	QGNH01000306.1	QGNH01000306.1	8	3699	4025	-1	D																Phage head-tail joining protein [PF05521.14]				0	False	F
QGNH01000306.1_9	QGNH01000306.1	QGNH01000306.1	9	4027	4620	-1	D			YP_002117567.1	YP_002117567.1 head-tail connector protein [Rhizobium phage 16-3]	False	0.273	68.0	4.237e-12								Phage gp6-like head-tail connector protein [PF05135.16]	VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	VF
QGNH01000306.1_10	QGNH01000306.1	QGNH01000306.1	10	4617	4868	-1	E																				0	False	F
QGNH01000306.1_11	QGNH01000306.1	QGNH01000306.1	11	4928	6037	-1	D			NP_599037.1	NP_599037.1 major head protein [Enterobacteria phage SfV]	False	0.327	173.0	1.993e-45								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000306.1_12	QGNH01000306.1	QGNH01000306.1	12	6216	6839	-1	C	K06904	uncharacterized protein	YP_010082066.1	YP_010082066.1 head maturation protease [Ralstonia phage Dina]	False	0.338	113.0	2.6489999999999998e-27	MER0154489	S78	MER0154489 - family S78 unassigned peptidases (Agrobacterium tumefaciens) [S78.UPW]#S78#{peptidase unit: 14-166}~source ACM26519~	False	107.0	7.176e-25	0.383	Caudovirus prohead serine protease [PF04586.20]				0	False	P
QGNH01000306.1_13	QGNH01000306.1	QGNH01000306.1	13	6829	8235	-1	D			YP_010754216.1	YP_010754216.1 portal protein [Streptomyces phage Chymera]	False	0.331	204.0	8.951e-55								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xr;Xp;Xh	0	False	V
QGNH01000306.1_14	QGNH01000306.1	QGNH01000306.1	14	8290	8520	-1	E																				0	False	F
QGNH01000306.1_15	QGNH01000306.1	QGNH01000306.1	15	8517	9230	-1	E																				0	False	F
QGNH01000306.1_16	QGNH01000306.1	QGNH01000306.1	16	9227	9832	-1	E																				0	False	F
QGNH01000306.1_17	QGNH01000306.1	QGNH01000306.1	17	9816	10265	-1	E																				0	False	F
QGNH01000306.1_18	QGNH01000306.1	QGNH01000306.1	18	10262	10915	-1	E																				0	False	F
QGNH01000306.1_19	QGNH01000306.1	QGNH01000306.1	19	10912	12612	-1	D			YP_010773295.1	YP_010773295.1 terminase large subunit [Pseudomonas phage PP9W2]	False	0.375	337.0	1.265e-98								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000306.1_20	QGNH01000306.1	QGNH01000306.1	20	12714	13163	-1	E																	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01000306.1_21	QGNH01000306.1	QGNH01000306.1	21	13239	13310	-1	E																				0	False	F
