	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000560.1_1	QGNH01000560.1	QGNH01000560.1	1	1	168	1	E																	0	False	F
QGNH01000560.1_2	QGNH01000560.1	QGNH01000560.1	2	165	449	1	E																	0	False	F
QGNH01000560.1_3	QGNH01000560.1	QGNH01000560.1	3	472	696	1	E																	0	False	F
QGNH01000560.1_4	QGNH01000560.1	QGNH01000560.1	4	693	1406	1	E																	0	False	F
QGNH01000560.1_5	QGNH01000560.1	QGNH01000560.1	5	1407	2807	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.202	99.0	2.283e-20	Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000560.1_6	QGNH01000560.1	QGNH01000560.1	6	2807	3580	1	E																	0	False	F
QGNH01000560.1_7	QGNH01000560.1	QGNH01000560.1	7	3593	4921	1	E																	0	False	F
QGNH01000560.1_8	QGNH01000560.1	QGNH01000560.1	8	4924	6213	1	E																	0	False	F
QGNH01000560.1_9	QGNH01000560.1	QGNH01000560.1	9	6210	10871	1	D									PcfJ-like protein [PF14284.9]								0	False	
QGNH01000560.1_10	QGNH01000560.1	QGNH01000560.1	10	10868	12142	1	D									Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]; Phosphoribosylglycinamide synthetase, C domain [PF02843.19]								0	False	
QGNH01000560.1_11	QGNH01000560.1	QGNH01000560.1	11	12135	12662	1	E																	0	False	
QGNH01000560.1_12	QGNH01000560.1	QGNH01000560.1	12	12659	13000	1	E																	0	False	
QGNH01000560.1_13	QGNH01000560.1	QGNH01000560.1	13	12997	13431	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009191752.1	YP_009191752.1 endolysin [Salmonella phage SEN5]	False	0.491	133.0	3.514e-35	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01000560.1_14	QGNH01000560.1	QGNH01000560.1	14	13442	13624	1	E																	0	False	
QGNH01000560.1_15	QGNH01000560.1	QGNH01000560.1	15	13621	14136	1	E																	0	False	
QGNH01000560.1_16	QGNH01000560.1	QGNH01000560.1	16	14344	15420	-1	D									Protein of unknown function (DUF3987) [PF13148.9]					VOG01267	REFSEQ helicase; Xu	Xu	0	False	
QGNH01000560.1_17	QGNH01000560.1	QGNH01000560.1	17	15548	16996	-1	D									DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
