	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000629.1_1	QGNH01000629.1	QGNH01000629.1	1	388	618	-1	E													0	False	F
QGNH01000629.1_2	QGNH01000629.1	QGNH01000629.1	2	731	883	-1	E													0	False	F
QGNH01000629.1_3	QGNH01000629.1	QGNH01000629.1	3	885	1148	-1	E													0	False	F
QGNH01000629.1_4	QGNH01000629.1	QGNH01000629.1	4	1151	1288	-1	E													0	False	F
QGNH01000629.1_5	QGNH01000629.1	QGNH01000629.1	5	2323	3669	1	C	K06919	putative DNA primase/helicase	YP_009286329.1	YP_009286329.1 DNA primase family protein [Lactococcus phage 98201]	False	0.23	75.0	9.091e-13	Family of unknown function (DUF5906) [PF19263.2]	VOG00749	sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase; XhXr	Xh;Xr	0	False	VF
QGNH01000629.1_6	QGNH01000629.1	QGNH01000629.1	6	3629	4144	1	E													0	False	F
QGNH01000629.1_7	QGNH01000629.1	QGNH01000629.1	7	4134	5594	1	C	K06909	phage terminase large subunit	YP_009613234.1	YP_009613234.1 terminase [Arthrobacter phage Adat]	False	0.214	110.0	1.167e-23	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000629.1_8	QGNH01000629.1	QGNH01000629.1	8	5599	5871	1	E													0	False	
QGNH01000629.1_9	QGNH01000629.1	QGNH01000629.1	9	5917	6204	1	E													0	False	
QGNH01000629.1_10	QGNH01000629.1	QGNH01000629.1	10	6191	8410	1	E													0	False	
QGNH01000629.1_11	QGNH01000629.1	QGNH01000629.1	11	8394	8696	1	E													0	False	
QGNH01000629.1_12	QGNH01000629.1	QGNH01000629.1	12	8663	8890	1	E													0	False	
QGNH01000629.1_13	QGNH01000629.1	QGNH01000629.1	13	8900	9130	1	E													0	False	
QGNH01000629.1_14	QGNH01000629.1	QGNH01000629.1	14	9143	9361	1	E													0	False	
QGNH01000629.1_15	QGNH01000629.1	QGNH01000629.1	15	9361	9600	1	E													0	False	
QGNH01000629.1_16	QGNH01000629.1	QGNH01000629.1	16	9640	10272	1	D			YP_010670200.1	YP_010670200.1 endonuclease VII [Synechococcus phage S-SRM01]	False	0.337	79.0	1.497e-15	Recombination endonuclease VII [PF02945.18]				0	False	
QGNH01000629.1_17	QGNH01000629.1	QGNH01000629.1	17	10291	10491	1	E													0	False	
QGNH01000629.1_18	QGNH01000629.1	QGNH01000629.1	18	10589	11380	1	E													0	False	
QGNH01000629.1_19	QGNH01000629.1	QGNH01000629.1	19	11423	12265	1	D			YP_008240327.1	YP_008240327.1 major head protein [Thermus phage phi OH2]	False	0.479	243.0	1.399e-70	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
QGNH01000629.1_20	QGNH01000629.1	QGNH01000629.1	20	12322	12990	1	D			YP_009215605.1	YP_009215605.1 hypothetical protein PBI_CHEETOBRO_6 [Mycobacterium phage Cheetobro]	False	0.328	120.0	2.2e-29	Stealth protein CR2, conserved region 2 [PF11380.11]	VOG17647	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000629.1_21	QGNH01000629.1	QGNH01000629.1	21	13387	14244	1	C	K06320	spore maturation protein CgeB							Glycosyl transferases group 1 [PF13524.9]; DUF based on E. rectale Gene description (DUF3880) [PF12996.10]				0	False	
QGNH01000629.1_22	QGNH01000629.1	QGNH01000629.1	22	14241	14930	1	E													0	False	
QGNH01000629.1_23	QGNH01000629.1	QGNH01000629.1	23	14927	15982	1	D									Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	VOG00164	sp|Q8QL20|Y356_SIRV1 Uncharacterized protein 356; Xu	Xu	0	False	MK
QGNH01000629.1_24	QGNH01000629.1	QGNH01000629.1	24	16062	17102	1	E													0	False	
QGNH01000629.1_25	QGNH01000629.1	QGNH01000629.1	25	17120	21025	1	E													0	False	
QGNH01000629.1_26	QGNH01000629.1	QGNH01000629.1	26	21022	21777	1	E													0	False	
QGNH01000629.1_27	QGNH01000629.1	QGNH01000629.1	27	21781	23850	1	E													0	False	
QGNH01000629.1_28	QGNH01000629.1	QGNH01000629.1	28	23859	24671	1	E													0	False	
QGNH01000629.1_29	QGNH01000629.1	QGNH01000629.1	29	24692	25060	1	D									BppU N-terminal domain [PF10651.12]	VOG00069	sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132; XhXs	Xh;Xs	0	False	V
QGNH01000629.1_30	QGNH01000629.1	QGNH01000629.1	30	25073	25252	1	E													0	False	
QGNH01000629.1_31	QGNH01000629.1	QGNH01000629.1	31	25254	25706	1	E													0	False	
QGNH01000629.1_32	QGNH01000629.1	QGNH01000629.1	32	25720	26880	1	E													0	False	
QGNH01000629.1_33	QGNH01000629.1	QGNH01000629.1	33	26971	27588	1	E													0	False	
QGNH01000629.1_34	QGNH01000629.1	QGNH01000629.1	34	27592	28053	1	E													0	False	
QGNH01000629.1_35	QGNH01000629.1	QGNH01000629.1	35	28083	28400	1	E													0	False	
QGNH01000629.1_36	QGNH01000629.1	QGNH01000629.1	36	28393	28761	1	E													0	False	
QGNH01000629.1_37	QGNH01000629.1	QGNH01000629.1	37	28780	29640	1	E													0	False	
QGNH01000629.1_38	QGNH01000629.1	QGNH01000629.1	38	29642	29830	1	E													0	False	
QGNH01000629.1_39	QGNH01000629.1	QGNH01000629.1	39	29904	30077	1	E													0	False	
QGNH01000629.1_40	QGNH01000629.1	QGNH01000629.1	40	30116	30376	-1	E													0	False	
QGNH01000629.1_41	QGNH01000629.1	QGNH01000629.1	41	30639	30926	-1	E													0	False	
