	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000999.1_1	QGNH01000999.1	QGNH01000999.1	1	3	1631	-1	C	K06400	site-specific DNA recombinase	YP_010739988.1	YP_010739988.1 site-specific recombinase [Bacillus phage z1a]	False	0.255	136.0	8.017000000000001e-32								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]; Domain of unknown function (DUF4368) [PF14287.9]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01000999.1_2	QGNH01000999.1	QGNH01000999.1	2	1645	1866	-1	D																Transposon-encoded protein TnpW [PF14202.9]				0	False	F
QGNH01000999.1_3	QGNH01000999.1	QGNH01000999.1	3	2031	2201	1	E																				0	False	F
QGNH01000999.1_4	QGNH01000999.1	QGNH01000999.1	4	2396	3724	-1	D																Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; His Kinase A (phospho-acceptor) domain [PF00512.28]; HAMP domain [PF00672.28]; GHKL domain [PF14501.9]				0	False	F
QGNH01000999.1_5	QGNH01000999.1	QGNH01000999.1	5	3718	4392	-1	D																Response regulator receiver domain [PF00072.27]; Transcriptional regulatory protein, C terminal [PF00486.31]				0	False	F
QGNH01000999.1_6	QGNH01000999.1	QGNH01000999.1	6	4455	4787	-1	E																				0	False	F
QGNH01000999.1_7	QGNH01000999.1	QGNH01000999.1	7	4826	6094	-1	C	K02004	putative ABC transport system permease protein														MacB-like periplasmic core domain [PF12704.10]; FtsX-like permease family [PF02687.24]				0	False	MF
QGNH01000999.1_8	QGNH01000999.1	QGNH01000999.1	8	6091	6798	-1	C	K02003	putative ABC transport system ATP-binding protein	YP_004957306.1	YP_004957306.1 ABC transporter [Planktothrix phage PaV-LD]	False	0.407	160.0	9.484e-43								ABC transporter [PF00005.30]; RecF/RecN/SMC N terminal domain [PF02463.22]	VOG06047	sp|G0SEV9|RLI1_CHATD Translation initiation factor RLI1; Xh	Xh	0	False	M
QGNH01000999.1_9	QGNH01000999.1	QGNH01000999.1	9	6800	8155	-1	C	K02005	HlyD family secretion protein														Barrel-sandwich domain of CusB or HlyD membrane-fusion [PF16576.8]; HlyD family secretion protein [PF13437.9]				0	False	F
QGNH01000999.1_10	QGNH01000999.1	QGNH01000999.1	10	8364	8456	1	E																				0	False	F
QGNH01000999.1_11	QGNH01000999.1	QGNH01000999.1	11	8437	9423	1	D			NP_077550.1	NP_077550.1 EsV-1-65 [Ectocarpus siliculosus virus 1]	False	0.259	83.0	7.527e-16								Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; His Kinase A (phospho-acceptor) domain [PF00512.28]	VOG05556	REFSEQ putative sensor histidine kinase; Xu	Xu	0	False	F
QGNH01000999.1_12	QGNH01000999.1	QGNH01000999.1	12	9571	10209	1	D									MER0220589	M38	MER0220589 - family M38 non-peptidase homologues (Amycolatopsis mediterranei) [M38.UNW]#M38#{peptidase unit: 6-395}~source YP_003767509~	False	172.0	3.164e-47	0.511	Amidohydrolase family [PF07969.14]				0	False	MKPF
QGNH01000999.1_13	QGNH01000999.1	QGNH01000999.1	13	10104	10919	-1	C	K06400	site-specific DNA recombinase	YP_007010946.1	YP_007010946.1 integrase [Deep-sea thermophilic phage D6E]	False	0.27	95.0	3.319e-20								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01000999.1_14	QGNH01000999.1	QGNH01000999.1	14	10949	11149	-1	D																Transposon-encoded protein TnpW [PF14202.9]				0	False	F
QGNH01000999.1_15	QGNH01000999.1	QGNH01000999.1	15	11333	11656	1	D																Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]				0	False	F
QGNH01000999.1_16	QGNH01000999.1	QGNH01000999.1	16	11720	12010	-1	E																				0	False	F
