	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000566.1_1	QGNH01000566.1	QGNH01000566.1	1	117	314	1	E													0	False	F
QGNH01000566.1_2	QGNH01000566.1	QGNH01000566.1	2	387	644	1	E													0	False	F
QGNH01000566.1_3	QGNH01000566.1	QGNH01000566.1	3	729	1016	1	E													0	False	F
QGNH01000566.1_4	QGNH01000566.1	QGNH01000566.1	4	1178	1672	-1	E													0	False	F
QGNH01000566.1_5	QGNH01000566.1	QGNH01000566.1	5	1662	1826	-1	E													0	False	F
QGNH01000566.1_6	QGNH01000566.1	QGNH01000566.1	6	1907	2551	1	E													0	False	F
QGNH01000566.1_7	QGNH01000566.1	QGNH01000566.1	7	2551	2757	1	E													0	False	F
QGNH01000566.1_8	QGNH01000566.1	QGNH01000566.1	8	2797	2994	1	E													0	False	F
QGNH01000566.1_9	QGNH01000566.1	QGNH01000566.1	9	3396	3749	1	E													0	False	F
QGNH01000566.1_10	QGNH01000566.1	QGNH01000566.1	10	3849	4058	1	E													0	False	F
QGNH01000566.1_11	QGNH01000566.1	QGNH01000566.1	11	4348	5214	1	E										VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000566.1_12	QGNH01000566.1	QGNH01000566.1	12	5808	6638	-1	E										VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000566.1_13	QGNH01000566.1	QGNH01000566.1	13	6710	7183	1	E													0	False	
QGNH01000566.1_14	QGNH01000566.1	QGNH01000566.1	14	7199	8410	1	E													0	False	
QGNH01000566.1_15	QGNH01000566.1	QGNH01000566.1	15	8483	8914	1	E													0	False	
QGNH01000566.1_16	QGNH01000566.1	QGNH01000566.1	16	8921	9505	1	E													0	False	
QGNH01000566.1_17	QGNH01000566.1	QGNH01000566.1	17	9505	9786	1	E													0	False	
QGNH01000566.1_18	QGNH01000566.1	QGNH01000566.1	18	9786	10988	1	E													0	False	
QGNH01000566.1_19	QGNH01000566.1	QGNH01000566.1	19	10985	11611	1	E													0	False	
QGNH01000566.1_20	QGNH01000566.1	QGNH01000566.1	20	11618	14587	1	D									Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
