	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001690.1_1	QGNH01001690.1	QGNH01001690.1	1	3	425	-1	E																	0	False	F
QGNH01001690.1_2	QGNH01001690.1	QGNH01001690.1	2	376	2007	-1	E																	0	False	F
QGNH01001690.1_3	QGNH01001690.1	QGNH01001690.1	3	2142	2555	-1	E																	0	False	F
QGNH01001690.1_4	QGNH01001690.1	QGNH01001690.1	4	2560	3030	-1	E																	0	False	F
QGNH01001690.1_5	QGNH01001690.1	QGNH01001690.1	5	3050	3238	-1	E																	0	False	F
QGNH01001690.1_6	QGNH01001690.1	QGNH01001690.1	6	3265	3675	-1	E																	0	False	F
QGNH01001690.1_7	QGNH01001690.1	QGNH01001690.1	7	3675	4151	-1	D									Bacteriophage HK97-gp10, putative tail-component [PF04883.15]								0	False	F
QGNH01001690.1_8	QGNH01001690.1	QGNH01001690.1	8	4156	4566	-1	D									Phage Mu protein F like protein [PF04233.17]								0	False	F
QGNH01001690.1_9	QGNH01001690.1	QGNH01001690.1	9	4593	4811	-1	E																	0	False	F
QGNH01001690.1_10	QGNH01001690.1	QGNH01001690.1	10	4811	5509	-1	C	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	YP_009199756.1	YP_009199756.1 DNA endonuclease [Mycobacterium phage Seagreen]	False	0.34	66.0	4.16e-11	Protein of unknown function (DUF559) [PF04480.15]; REase_MTES_1575 [PF18741.4]; DNA mismatch endonuclease Vsr [PF03852.18]								0	False	F
QGNH01001690.1_11	QGNH01001690.1	QGNH01001690.1	11	5520	5888	-1	E																	0	False	
QGNH01001690.1_12	QGNH01001690.1	QGNH01001690.1	12	5888	6871	-1	E																	0	False	
QGNH01001690.1_13	QGNH01001690.1	QGNH01001690.1	13	6882	7562	-1	D			YP_010104806.1	YP_010104806.1 glycosyltransferase [Streptomyces phage Daubenski]	False	0.298	94.0	1.931e-20	Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]; Glycogen synthase [PF05693.16]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG00164	sp|Q8QL20|Y356_SIRV1 Uncharacterized protein 356; Xu	Xu	0	False	MK
QGNH01001690.1_14	QGNH01001690.1	QGNH01001690.1	14	7589	8056	-1	E																	0	False	
QGNH01001690.1_15	QGNH01001690.1	QGNH01001690.1	15	8143	9189	-1	E																	0	False	F
QGNH01001690.1_16	QGNH01001690.1	QGNH01001690.1	16	9291	10955	-1	D									Caudovirus prohead serine protease [PF04586.20]								0	False	F
QGNH01001690.1_17	QGNH01001690.1	QGNH01001690.1	17	10946	11479	-1	C	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]							Protein of unknown function (DUF559) [PF04480.15]; REase_MTES_1575 [PF18741.4]; DNA mismatch endonuclease Vsr [PF03852.18]								0	False	F
QGNH01001690.1_18	QGNH01001690.1	QGNH01001690.1	18	11469	11906	-1	E																	0	False	F
QGNH01001690.1_19	QGNH01001690.1	QGNH01001690.1	19	12041	12298	-1	E																	0	False	F
QGNH01001690.1_20	QGNH01001690.1	QGNH01001690.1	20	12300	13328	-1	E																	0	False	F
