locus_tag	ftype	length_bp	gene	EC_number	COG	product
KPFMFKOG_00001	CDS	537				hypothetical protein
KPFMFKOG_00002	CDS	804				hypothetical protein
KPFMFKOG_00003	CDS	528			COG3039	IS5 family transposase ISBli8
KPFMFKOG_00004	CDS	282			COG3039	IS5 family transposase ISBli8
KPFMFKOG_00005	CDS	279				hypothetical protein
KPFMFKOG_00006	CDS	372			COG3039	IS5 family transposase ISBli8
KPFMFKOG_00007	CDS	729				IS481 family transposase IS1121
KPFMFKOG_00008	CDS	1053				IS481 family transposase ISArsp2
KPFMFKOG_00009	CDS	1071				IS110 family transposase ISAar29
KPFMFKOG_00010	CDS	1311				ISL3 family transposase ISAar42
KPFMFKOG_00011	CDS	1191				IS1182 family transposase ISNml3
KPFMFKOG_00012	CDS	669				hypothetical protein
KPFMFKOG_00013	CDS	693				hypothetical protein
KPFMFKOG_00014	CDS	1113				IS110 family transposase ISMtsp6
KPFMFKOG_00015	rRNA	1827				23S ribosomal RNA (partial)
KPFMFKOG_00016	CDS	93				hypothetical protein
KPFMFKOG_00017	CDS	273				hypothetical protein
KPFMFKOG_00018	CDS	441	lrp_1		COG1522	Leucine-responsive regulatory protein
KPFMFKOG_00019	CDS	738				hypothetical protein
KPFMFKOG_00020	CDS	324				hypothetical protein
KPFMFKOG_00021	CDS	933	pstC2		COG0573	Phosphate transport system permease protein PstC 2
KPFMFKOG_00022	CDS	1110	pstA1		COG0581	Phosphate transport system permease protein PstA 1
KPFMFKOG_00023	CDS	780	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
KPFMFKOG_00024	CDS	837				hypothetical protein
KPFMFKOG_00025	CDS	1218	tolB			Tol-Pal system protein TolB
KPFMFKOG_00026	CDS	348	ytrA		COG1725	HTH-type transcriptional repressor YtrA
KPFMFKOG_00027	CDS	426				hypothetical protein
KPFMFKOG_00028	CDS	201				hypothetical protein
KPFMFKOG_00029	CDS	810				hypothetical protein
KPFMFKOG_00030	CDS	1209	ydhP_1		COG2814	Inner membrane transport protein YdhP
KPFMFKOG_00031	CDS	435	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
KPFMFKOG_00032	CDS	1131				hypothetical protein
KPFMFKOG_00033	CDS	633	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
KPFMFKOG_00034	CDS	636			COG2968	26 kDa periplasmic immunogenic protein
KPFMFKOG_00035	CDS	453				hypothetical protein
KPFMFKOG_00036	CDS	411				hypothetical protein
KPFMFKOG_00037	CDS	528				hypothetical protein
KPFMFKOG_00038	CDS	417				hypothetical protein
KPFMFKOG_00039	CDS	249				hypothetical protein
KPFMFKOG_00040	CDS	942				hypothetical protein
KPFMFKOG_00041	CDS	858				hypothetical protein
KPFMFKOG_00042	CDS	1224				hypothetical protein
KPFMFKOG_00043	CDS	264				hypothetical protein
KPFMFKOG_00044	CDS	627				hypothetical protein
KPFMFKOG_00045	CDS	771				hypothetical protein
KPFMFKOG_00046	CDS	1041				hypothetical protein
KPFMFKOG_00047	CDS	246				hypothetical protein
KPFMFKOG_00048	CDS	1521			COG2200	putative signaling protein
KPFMFKOG_00049	CDS	414				hypothetical protein
KPFMFKOG_00050	CDS	795				hypothetical protein
KPFMFKOG_00051	tRNA	74				tRNA-Arg(cct)
KPFMFKOG_00052	CDS	444				hypothetical protein
KPFMFKOG_00053	CDS	399				hypothetical protein
KPFMFKOG_00054	CDS	834	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
KPFMFKOG_00055	CDS	666	tcyB_1		COG0765	L-cystine transport system permease protein TcyB
KPFMFKOG_00056	CDS	822	tcyA_1		COG0834	L-cystine-binding protein TcyA
KPFMFKOG_00057	CDS	702				hypothetical protein
KPFMFKOG_00058	CDS	723				hypothetical protein
KPFMFKOG_00059	CDS	1668	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
KPFMFKOG_00060	CDS	1914			COG1132	putative ABC transporter ATP-binding protein
KPFMFKOG_00061	CDS	1191	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KPFMFKOG_00062	CDS	1122	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KPFMFKOG_00063	CDS	762				hypothetical protein
KPFMFKOG_00064	CDS	894				hypothetical protein
KPFMFKOG_00065	CDS	963	sugA_1		COG1175	Trehalose transport system permease protein SugA
KPFMFKOG_00066	CDS	1323				hypothetical protein
KPFMFKOG_00067	CDS	831				hypothetical protein
KPFMFKOG_00068	CDS	1092	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KPFMFKOG_00069	CDS	1095	ccpA_1		COG1609	Catabolite control protein A
KPFMFKOG_00070	CDS	360				hypothetical protein
KPFMFKOG_00071	CDS	795				hypothetical protein
KPFMFKOG_00072	CDS	1887	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KPFMFKOG_00073	CDS	960	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
KPFMFKOG_00074	CDS	1356				hypothetical protein
KPFMFKOG_00075	CDS	750	pxpA_1	3.5.2.9		5-oxoprolinase subunit A
KPFMFKOG_00076	CDS	807				hypothetical protein
KPFMFKOG_00077	CDS	150				hypothetical protein
KPFMFKOG_00078	CDS	615				hypothetical protein
KPFMFKOG_00079	CDS	1380	entS_1			Enterobactin exporter EntS
KPFMFKOG_00080	CDS	591	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
KPFMFKOG_00081	CDS	849				hypothetical protein
KPFMFKOG_00082	CDS	267				hypothetical protein
KPFMFKOG_00083	tRNA	75				tRNA-Lys(ttt)
KPFMFKOG_00084	CDS	660				hypothetical protein
KPFMFKOG_00085	CDS	618				hypothetical protein
KPFMFKOG_00086	CDS	1017				hypothetical protein
KPFMFKOG_00087	CDS	900	sigJ			ECF RNA polymerase sigma factor SigJ
KPFMFKOG_00088	CDS	609				hypothetical protein
KPFMFKOG_00089	CDS	705	citT		COG4565	Transcriptional regulatory protein CitT
KPFMFKOG_00090	CDS	1749	citS	2.7.13.3	COG3290	Sensor protein CitS
KPFMFKOG_00091	CDS	1011				hypothetical protein
KPFMFKOG_00092	CDS	516				hypothetical protein
KPFMFKOG_00093	CDS	1530				hypothetical protein
KPFMFKOG_00094	CDS	603				IS3 family transposase ISBli34
KPFMFKOG_00095	CDS	480	ftpA		COG0783	Fine tangled pili major subunit
KPFMFKOG_00096	CDS	438				hypothetical protein
KPFMFKOG_00097	CDS	324				hypothetical protein
KPFMFKOG_00098	CDS	507				hypothetical protein
KPFMFKOG_00099	CDS	663				hypothetical protein
KPFMFKOG_00100	CDS	906	ku		COG1273	Non-homologous end joining protein Ku
KPFMFKOG_00101	CDS	2523	ligD		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
KPFMFKOG_00102	CDS	669				hypothetical protein
KPFMFKOG_00103	CDS	1074	thrB_1	2.7.1.39		Homoserine kinase
KPFMFKOG_00104	CDS	1359	davT_1	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
KPFMFKOG_00105	CDS	927				hypothetical protein
KPFMFKOG_00106	CDS	1149				hypothetical protein
KPFMFKOG_00107	CDS	2244	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KPFMFKOG_00108	CDS	270	rpsO			30S ribosomal protein S15
KPFMFKOG_00109	CDS	855	kynA_1	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
KPFMFKOG_00110	CDS	1011	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
KPFMFKOG_00111	CDS	468				hypothetical protein
KPFMFKOG_00112	CDS	354				hypothetical protein
KPFMFKOG_00113	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
KPFMFKOG_00114	CDS	477	guaD_1	3.5.4.3	COG0590	Guanine deaminase
KPFMFKOG_00115	CDS	510	rbfA			Ribosome-binding factor A
KPFMFKOG_00116	CDS	2829	infB			Translation initiation factor IF-2
KPFMFKOG_00117	CDS	354				hypothetical protein
KPFMFKOG_00118	CDS	981	nusA		COG0195	Transcription termination/antitermination protein NusA
KPFMFKOG_00119	CDS	609	rimP		COG0779	Ribosome maturation factor RimP
KPFMFKOG_00120	CDS	1074				hypothetical protein
KPFMFKOG_00121	CDS	729				hypothetical protein
KPFMFKOG_00122	CDS	786				hypothetical protein
KPFMFKOG_00123	CDS	1023				hypothetical protein
KPFMFKOG_00124	CDS	693				hypothetical protein
KPFMFKOG_00125	CDS	897	catM_1			HTH-type transcriptional regulator CatM
KPFMFKOG_00126	CDS	855	rhtA		COG5006	Threonine/homoserine exporter RhtA
