	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334516.1_1	MZ334516	MZ334516.1	1	1	297	1	E																				0	False	F
MZ334516.1_2	MZ334516	MZ334516.1	2	372	911	-1	D			YP_010357598.1	YP_010357598.1 HalOD1 domain-containing protein [Haloarcula virus HJTV-2]	True	1.0	383.0	4.3360000000000005e-121								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334516.1_3	MZ334516	MZ334516.1	3	1269	2036	1	E			YP_010357599.1	YP_010357599.1 terminase small subunit [Haloarcula virus HJTV-2]	True	0.927	505.0	7.559e-162									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334516.1_4	MZ334516	MZ334516.1	4	2029	2292	1	E			YP_010357600.1	YP_010357600.1 hypothetical protein M1M33_gp003 [Haloarcula virus HJTV-2]	False	0.972	181.0	8.393e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334516.1_5	MZ334516	MZ334516.1	5	2403	2510	1	E			YP_010357601.1	YP_010357601.1 hypothetical protein M1M33_gp004 [Haloarcula virus HJTV-2]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334516.1_6	MZ334516	MZ334516.1	6	2744	2950	1	E			YP_010357603.1	YP_010357603.1 hypothetical protein M1M33_gp006 [Haloarcula virus HJTV-2]	False	1.0	150.0	1.7e-42									VOG23914	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334516.1_7	MZ334516	MZ334516.1	7	3042	4733	1	E			YP_010357604.1	YP_010357604.1 terminase large subunit [Haloarcula virus HJTV-2]	True	0.946	1120.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334516.1_8	MZ334516	MZ334516.1	8	4748	6187	1	E			YP_010357605.1	YP_010357605.1 portal protein [Haloarcula virus HJTV-2]	True	0.957	966.0	3.85e-317									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334516.1_9	MZ334516	MZ334516.1	9	6190	6480	1	E			YP_010357606.1	YP_010357606.1 hypothetical protein M1M33_gp138 [Haloarcula virus HJTV-2]	False	0.886	179.0	3.375e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334516.1_10	MZ334516	MZ334516.1	10	6477	7238	1	E			YP_010357607.1	YP_010357607.1 head maturation protease [Haloarcula virus HJTV-2]	True	0.967	517.0	3.917e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334516.1_11	MZ334516	MZ334516.1	11	7245	7673	1	E			YP_010357608.1	YP_010357608.1 hypothetical protein M1M33_gp136 [Haloarcula virus HJTV-2]	False	0.872	259.0	4.317e-79												0	False	
MZ334516.1_12	MZ334516	MZ334516.1	12	7697	8212	1	E			YP_010357609.1	YP_010357609.1 putative lambda gpD-like head decoration protein [Haloarcula virus HJTV-2]	False	0.961	348.0	3.39e-109									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334516.1_13	MZ334516	MZ334516.1	13	8254	9210	1	E			YP_010357610.1	YP_010357610.1 major head protein [Haloarcula virus HJTV-2]	True	0.973	654.0	1.908e-212									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334516.1_14	MZ334516	MZ334516.1	14	9256	9696	1	E			YP_010357611.1	YP_010357611.1 hypothetical protein M1M33_gp133 [Haloarcula virus HJTV-2]	False	0.945	292.0	2.985e-90									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334516.1_15	MZ334516	MZ334516.1	15	9696	10040	1	E			YP_010357612.1	YP_010357612.1 SPP1 gp16-like head completion protein [Haloarcula virus HJTV-2]	False	0.999	243.0	6.454e-74									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
MZ334516.1_16	MZ334516	MZ334516.1	16	10043	12511	1	E			YP_010357613.1	YP_010357613.1 hypothetical protein M1M33_gp131 [Haloarcula virus HJTV-2]	True	0.933	1609.0	0.0												0	False	
MZ334516.1_17	MZ334516	MZ334516.1	17	12508	12807	1	E			YP_010357614.1	YP_010357614.1 hypothetical protein M1M33_gp130 [Haloarcula virus HJTV-2]	False	0.979	207.0	1.311e-61												0	False	
MZ334516.1_18	MZ334516	MZ334516.1	18	12813	13034	1	E			YP_010357615.1	YP_010357615.1 hypothetical protein M1M33_gp129 [Haloarcula virus HJTV-2]	False	1.0	160.0	5.8299999999999995e-46									VOG05018	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334516.1_19	MZ334516	MZ334516.1	19	13071	13577	1	E			YP_010357616.1	YP_010357616.1 tail tube protein [Haloarcula virus HJTV-2]	False	0.955	340.0	2.218e-106									VOG04913	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334516.1_20	MZ334516	MZ334516.1	20	13587	14879	1	E			YP_008058585.1	YP_008058585.1 tail sheath [Halorubrum tailed phage 8]	True	0.924	833.0	3.653e-272									VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
MZ334516.1_21	MZ334516	MZ334516.1	21	14908	15453	1	E			YP_008058586.1	YP_008058586.1 tail tube protein [Halorubrum tailed phage 8]	False	0.899	342.0	8.495e-107									VOG14384	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334516.1_22	MZ334516	MZ334516.1	22	15508	15978	1	E			YP_010357620.1	YP_010357620.1 tail assembly chaperone [Haloarcula virus HJTV-2]	False	0.914	300.0	6.364e-93									VOG04953	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
MZ334516.1_23	MZ334516	MZ334516.1	23	16055	16291	1	E			YP_010357619.1	YP_010357619.1 tail assembly chaperone [Haloarcula virus HJTV-2]	False	0.905	150.0	2.808e-42												0	False	
MZ334516.1_24	MZ334516	MZ334516.1	24	16294	18114	1	E			YP_010357621.1	YP_010357621.1 tail length tape measure protein [Haloarcula virus HJTV-2]	True	0.898	1136.0	0.0									VOG14385	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
MZ334516.1_25	MZ334516	MZ334516.1	25	18115	18681	1	E			YP_010357622.1	YP_010357622.1 hypothetical protein M1M33_gp122 [Haloarcula virus HJTV-2]	True	0.959	381.0	1.717e-120									VOG14386	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334516.1_26	MZ334516	MZ334516.1	26	18678	20120	1	E			YP_010357623.1	YP_010357623.1 baseplate hub [Haloarcula virus HJTV-2]	True	1.0	1018.0	0.0									VOG14388	REFSEQ hypothetical protein; Xu	Xu	0	False	
