	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001317.1_1	QGNH01001317.1	QGNH01001317.1	1	1	1806	-1	E													0	False	F
QGNH01001317.1_2	QGNH01001317.1	QGNH01001317.1	2	1808	2143	-1	E													0	False	F
QGNH01001317.1_3	QGNH01001317.1	QGNH01001317.1	3	2154	2987	-1	E													0	False	F
QGNH01001317.1_4	QGNH01001317.1	QGNH01001317.1	4	3140	3415	1	E													0	False	F
QGNH01001317.1_5	QGNH01001317.1	QGNH01001317.1	5	3417	3602	1	E													0	False	F
QGNH01001317.1_6	QGNH01001317.1	QGNH01001317.1	6	3676	6693	-1	E													0	False	F
QGNH01001317.1_7	QGNH01001317.1	QGNH01001317.1	7	6697	7377	-1	E													0	False	
QGNH01001317.1_8	QGNH01001317.1	QGNH01001317.1	8	7380	7871	-1	E													0	False	
QGNH01001317.1_9	QGNH01001317.1	QGNH01001317.1	9	7868	10039	-1	E													0	False	
QGNH01001317.1_10	QGNH01001317.1	QGNH01001317.1	10	10039	10728	-1	E													0	False	
QGNH01001317.1_11	QGNH01001317.1	QGNH01001317.1	11	10735	11871	-1	E													0	False	
QGNH01001317.1_12	QGNH01001317.1	QGNH01001317.1	12	11871	12251	-1	E													0	False	
QGNH01001317.1_13	QGNH01001317.1	QGNH01001317.1	13	12259	12666	-1	E													0	False	
QGNH01001317.1_14	QGNH01001317.1	QGNH01001317.1	14	12735	13802	-1	E													0	False	
QGNH01001317.1_15	QGNH01001317.1	QGNH01001317.1	15	13814	14764	-1	E													0	False	
QGNH01001317.1_16	QGNH01001317.1	QGNH01001317.1	16	14777	15460	-1	E													0	False	
QGNH01001317.1_17	QGNH01001317.1	QGNH01001317.1	17	15566	15967	-1	E													0	False	
QGNH01001317.1_18	QGNH01001317.1	QGNH01001317.1	18	15964	16191	-1	E													0	False	
QGNH01001317.1_19	QGNH01001317.1	QGNH01001317.1	19	16483	17130	1	C	K07096	uncharacterized protein	YP_010114451.1	YP_010114451.1 metallo-phosphoesterase [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.34	122.0	4.9780000000000005e-30	Metallophosphoesterase, calcineurin superfamily [PF14582.9]; Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]	VOG00211	sp|Q5UQ73|YL509_MIMIV Uncharacterized protein L509; Xu	Xu	0	False	
QGNH01001317.1_20	QGNH01001317.1	QGNH01001317.1	20	17127	18095	1	D			YP_009143149.1	YP_009143149.1 RNA ligase [Sinorhizobium phage phiM12]	False	0.296	121.0	2.1e-28	RNA ligase [PF09414.13]	VOG00459	sp|P32277|RLIG2_BPT4 RNA ligase 2; Xh	Xh	0	False	
QGNH01001317.1_21	QGNH01001317.1	QGNH01001317.1	21	18097	18315	1	E													0	False	
QGNH01001317.1_22	QGNH01001317.1	QGNH01001317.1	22	18302	18628	1	E													0	False	
QGNH01001317.1_23	QGNH01001317.1	QGNH01001317.1	23	18618	18824	1	D			YP_010114499.1	YP_010114499.1 protein of unknown function DUF3310 [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.608	76.0	6.983e-17	Protein of unknwon function (DUF3310) [PF11753.11]	VOG01392	REFSEQ nucleotide kinase; Xu	Xu	0	False	
QGNH01001317.1_24	QGNH01001317.1	QGNH01001317.1	24	18814	18987	1	E													0	False	
QGNH01001317.1_25	QGNH01001317.1	QGNH01001317.1	25	18977	19141	1	E													0	False	
QGNH01001317.1_26	QGNH01001317.1	QGNH01001317.1	26	19187	19804	1	E			YP_009810391.1	YP_009810391.1 ATPase [Caulobacter phage CcrSC]	False	0.3	93.0	2.633e-20					0	False	
QGNH01001317.1_27	QGNH01001317.1	QGNH01001317.1	27	19788	19973	1	E													0	False	
QGNH01001317.1_28	QGNH01001317.1	QGNH01001317.1	28	19976	20233	1	E													0	False	
QGNH01001317.1_29	QGNH01001317.1	QGNH01001317.1	29	20230	20481	1	E													0	False	
QGNH01001317.1_30	QGNH01001317.1	QGNH01001317.1	30	20695	22722	-1	E										VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xh;Xp;Xr;Xs	0	False	V
QGNH01001317.1_31	QGNH01001317.1	QGNH01001317.1	31	22795	23010	-1	E													0	False	
QGNH01001317.1_32	QGNH01001317.1	QGNH01001317.1	32	23316	23498	-1	E													0	False	
QGNH01001317.1_33	QGNH01001317.1	QGNH01001317.1	33	23503	23697	-1	E													0	False	
QGNH01001317.1_34	QGNH01001317.1	QGNH01001317.1	34	23697	23885	-1	E													0	False	
QGNH01001317.1_35	QGNH01001317.1	QGNH01001317.1	35	24100	24285	-1	E													0	False	
QGNH01001317.1_36	QGNH01001317.1	QGNH01001317.1	36	24275	25591	-1	C	K06909	phage terminase large subunit	YP_010668053.1	YP_010668053.1 terminase large subunit [Alteromonas phage ZP6]	False	0.384	281.0	2.457e-81		VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001317.1_37	QGNH01001317.1	QGNH01001317.1	37	25576	25866	-1	E													0	False	
QGNH01001317.1_38	QGNH01001317.1	QGNH01001317.1	38	25905	26108	-1	D									Protein of unknown function (DUF551) [PF04448.15]				0	False	
