	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000124.1_1	QGNH01000124.1	QGNH01000124.1	1	3	332	1	D																Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; FR47-like protein [PF08445.13]; Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) domain [PF13420.10]	VOG00123	sp|C7IZ16|GNA2_ORYSJ Probable glucosamine 6-phosphate N-acetyltransferase 2; Xh	Xh	0	False	F
QGNH01000124.1_2	QGNH01000124.1	QGNH01000124.1	2	572	1768	1	D			NP_852561.1	NP_852561.1 DNA integration/recombination/invertion protein [Bacillus phage phBC6A52]	False	0.227	61.0	1.791e-08								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000124.1_3	QGNH01000124.1	QGNH01000124.1	3	1875	2141	-1	E																				0	False	F
QGNH01000124.1_4	QGNH01000124.1	QGNH01000124.1	4	2144	2557	-1	D																Cell Wall Hydrolase [PF07486.15]				0	False	F
QGNH01000124.1_5	QGNH01000124.1	QGNH01000124.1	5	2562	3053	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]							MER1320718	S14	MER1320718 - family S14 unassigned peptidases (Denitrovibrio sp.) [S14.UPW]#S14#{peptidase unit: 5-194}~source PLX70678~	False	0.304	62.0	4.365e-10	Clp protease [PF00574.26]				0	False	PF
QGNH01000124.1_6	QGNH01000124.1	QGNH01000124.1	6	3050	3562	-1	E																				0	False	F
QGNH01000124.1_7	QGNH01000124.1	QGNH01000124.1	7	3777	4544	1	D																D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]				0	False	F
QGNH01000124.1_8	QGNH01000124.1	QGNH01000124.1	8	4792	5085	1	E																				0	False	F
QGNH01000124.1_9	QGNH01000124.1	QGNH01000124.1	9	5095	5349	1	E																				0	False	
QGNH01000124.1_10	QGNH01000124.1	QGNH01000124.1	10	5731	5895	-1	E																				0	False	
QGNH01000124.1_11	QGNH01000124.1	QGNH01000124.1	11	5895	6383	-1	E																				0	False	
QGNH01000124.1_12	QGNH01000124.1	QGNH01000124.1	12	6454	6687	-1	D																Winged helix-turn-helix DNA-binding [PF13412.9]				0	False	
QGNH01000124.1_13	QGNH01000124.1	QGNH01000124.1	13	6678	6857	-1	E																				0	False	
QGNH01000124.1_14	QGNH01000124.1	QGNH01000124.1	14	7035	7412	1	E																				0	False	
QGNH01000124.1_15	QGNH01000124.1	QGNH01000124.1	15	7576	8088	1	E																				0	False	
QGNH01000124.1_16	QGNH01000124.1	QGNH01000124.1	16	8078	8995	1	D																Helix-turn-helix domain [PF13730.9]				0	False	
QGNH01000124.1_17	QGNH01000124.1	QGNH01000124.1	17	9004	9681	1	E																				0	False	
QGNH01000124.1_18	QGNH01000124.1	QGNH01000124.1	18	9768	9935	-1	E																				0	False	
QGNH01000124.1_19	QGNH01000124.1	QGNH01000124.1	19	10185	10355	1	E																				0	False	
QGNH01000124.1_20	QGNH01000124.1	QGNH01000124.1	20	10352	10603	1	E																				0	False	
QGNH01000124.1_21	QGNH01000124.1	QGNH01000124.1	21	10647	10829	-1	E																				0	False	
QGNH01000124.1_22	QGNH01000124.1	QGNH01000124.1	22	10849	11058	-1	E																				0	False	
QGNH01000124.1_23	QGNH01000124.1	QGNH01000124.1	23	11085	11246	-1	E																				0	False	
QGNH01000124.1_24	QGNH01000124.1	QGNH01000124.1	24	11322	11753	-1	E																				0	False	
