locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBHHPHKD_00001	CDS	918				hypothetical protein
MBHHPHKD_00002	CDS	186				hypothetical protein
MBHHPHKD_00003	CDS	720				hypothetical protein
MBHHPHKD_00004	CDS	789				hypothetical protein
MBHHPHKD_00005	CDS	213				hypothetical protein
MBHHPHKD_00006	CDS	465				hypothetical protein
MBHHPHKD_00007	CDS	954				hypothetical protein
MBHHPHKD_00008	CDS	1083				hypothetical protein
MBHHPHKD_00009	CDS	195				hypothetical protein
MBHHPHKD_00010	CDS	333				hypothetical protein
MBHHPHKD_00011	CDS	360				hypothetical protein
MBHHPHKD_00012	CDS	243				hypothetical protein
MBHHPHKD_00013	CDS	747				hypothetical protein
MBHHPHKD_00014	CDS	492				hypothetical protein
MBHHPHKD_00015	CDS	435				hypothetical protein
MBHHPHKD_00016	CDS	519				hypothetical protein
MBHHPHKD_00017	CDS	267				hypothetical protein
MBHHPHKD_00018	CDS	336				hypothetical protein
MBHHPHKD_00019	CDS	345				hypothetical protein
MBHHPHKD_00020	CDS	423				hypothetical protein
MBHHPHKD_00021	CDS	567				hypothetical protein
MBHHPHKD_00022	CDS	213				hypothetical protein
MBHHPHKD_00023	CDS	372				hypothetical protein
MBHHPHKD_00024	CDS	327				hypothetical protein
MBHHPHKD_00025	CDS	249				hypothetical protein
MBHHPHKD_00026	CDS	1020		2.7.7.-		Integrase
MBHHPHKD_00027	CDS	195				hypothetical protein
MBHHPHKD_00028	CDS	930				hypothetical protein
MBHHPHKD_00029	CDS	324				hypothetical protein
MBHHPHKD_00030	CDS	336				hypothetical protein
MBHHPHKD_00031	CDS	777				hypothetical protein
MBHHPHKD_00032	CDS	243				hypothetical protein
MBHHPHKD_00033	CDS	993				hypothetical protein
MBHHPHKD_00034	CDS	648				hypothetical protein
