	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001453.1_1	QGNH01001453.1	QGNH01001453.1	1	1	1038	-1	E													0	False	F
QGNH01001453.1_2	QGNH01001453.1	QGNH01001453.1	2	1096	1566	1	E													0	False	F
QGNH01001453.1_3	QGNH01001453.1	QGNH01001453.1	3	1573	2067	1	E													0	False	F
QGNH01001453.1_4	QGNH01001453.1	QGNH01001453.1	4	2064	2636	-1	E			YP_009611739.1	YP_009611739.1 DNA polymerase [Agrobacterium phage Atu_ph07]	False	0.536	168.0	3.045e-46		VOG11624	REFSEQ DNA polymerase; Xu	Xu	0	False	F
QGNH01001453.1_5	QGNH01001453.1	QGNH01001453.1	5	2659	3555	-1	E													0	False	F
QGNH01001453.1_6	QGNH01001453.1	QGNH01001453.1	6	3558	7388	-1	D			YP_009323099.1	YP_009323099.1 hypothetical protein BOW86_gp166 [Synechococcus phage S-CAM7]	False	0.509	102.0	3.693e-20	Chaperone of endosialidase [PF13884.9]	VOG00494	sp|P07067|FIB37_BPT2 Long tail fiber protein p37; XpXs	Xs;Xp	0	False	VF
QGNH01001453.1_7	QGNH01001453.1	QGNH01001453.1	7	7423	9114	-1	E													0	False	
QGNH01001453.1_8	QGNH01001453.1	QGNH01001453.1	8	9119	11467	-1	E			YP_009010904.1	YP_009010904.1 hypothetical protein IIV22A_143R [Invertebrate iridescent virus 22]	False	0.205	71.0	4.049e-11					0	False	
QGNH01001453.1_9	QGNH01001453.1	QGNH01001453.1	9	11519	12889	-1	E										VOG05382	sp|Q91FV2|VF219_IIV6 Uncharacterized protein 219L; Xu	Xu	0	False	
QGNH01001453.1_10	QGNH01001453.1	QGNH01001453.1	10	12919	13596	-1	E										VOG11621	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001453.1_11	QGNH01001453.1	QGNH01001453.1	11	13593	14072	-1	E										VOG03870	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001453.1_12	QGNH01001453.1	QGNH01001453.1	12	14065	14562	-1	E													0	False	
QGNH01001453.1_13	QGNH01001453.1	QGNH01001453.1	13	14571	14912	-1	E													0	False	
