	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000164.1_1	QGNH01000164.1	QGNH01000164.1	1	217	528	1	E																		0	False	F
QGNH01000164.1_2	QGNH01000164.1	QGNH01000164.1	2	648	1751	1	D	YP_010671610.1	YP_010671610.1 hypothetical protein PQC19_gp21 [Pseudomonas phage Itty13]	True	0.553	385.0	2.157e-118								Protein of unknown function (DUF4043) [PF13252.9]	VOG00920	sp|I7H0H9|ORF14_BPKHP Major structural protein ORF14; Xu	Xu	0	False	F
QGNH01000164.1_3	QGNH01000164.1	QGNH01000164.1	3	1822	2265	1	E																		0	False	F
QGNH01000164.1_4	QGNH01000164.1	QGNH01000164.1	4	2354	2776	1	E																		0	False	F
QGNH01000164.1_5	QGNH01000164.1	QGNH01000164.1	5	2776	3414	1	E																		0	False	F
QGNH01000164.1_6	QGNH01000164.1	QGNH01000164.1	6	3414	4655	1	E	YP_009638969.1	YP_009638969.1 head closure Hc3 [Pseudomonas phage H66]	False	0.184	68.0	1.209e-10									VOG17472	REFSEQ head closure Hc3; Xu	Xu	0	False	F
QGNH01000164.1_7	QGNH01000164.1	QGNH01000164.1	7	4801	5397	1	E															VOG17470	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000164.1_8	QGNH01000164.1	QGNH01000164.1	8	5464	5997	1	E																		0	False	
QGNH01000164.1_9	QGNH01000164.1	QGNH01000164.1	9	6007	6177	1	D														Protein of unknown function (DUF3309) [PF11752.11]				0	False	
QGNH01000164.1_10	QGNH01000164.1	QGNH01000164.1	10	6177	6569	1	D	YP_010719972.1	YP_010719972.1 L alanyl D glutamate peptidase endolysin [Stenotrophomonas phage vB_SM_ytsc_ply2008005c]	False	0.459	112.0	3.5360000000000003e-28	MER0121827	M15X	MER0121827 - family M15 unassigned peptidases (Chloroherpeton thalassium) [M15.UPW]#M15X#{peptidase unit: 3-128}~source ACF12746~	False	146.0	1.05e-39	0.589					0	False	
QGNH01000164.1_11	QGNH01000164.1	QGNH01000164.1	11	6580	6780	1	E																		0	False	
QGNH01000164.1_12	QGNH01000164.1	QGNH01000164.1	12	6939	7391	1	E																		0	False	
QGNH01000164.1_13	QGNH01000164.1	QGNH01000164.1	13	7454	8140	1	E																		0	False	
QGNH01000164.1_14	QGNH01000164.1	QGNH01000164.1	14	8159	8554	1	E	YP_009609786.1	YP_009609786.1 hypothetical protein FDI24_gp186 [Acidovorax phage ACP17]	False	0.32	62.0	8.655e-11												0	False	
QGNH01000164.1_15	QGNH01000164.1	QGNH01000164.1	15	8551	8802	1	E																		0	False	
QGNH01000164.1_16	QGNH01000164.1	QGNH01000164.1	16	8741	9802	1	D	YP_007673458.1	YP_007673458.1 hydrolase [Cellulophaga phage phiST]	False	0.347	128.0	1.825e-30								Major tropism determinant N-terminal domain [PF18454.4]; Collagen triple helix repeat (20 copies) [PF01391.21]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
QGNH01000164.1_17	QGNH01000164.1	QGNH01000164.1	17	9814	11424	1	E																		0	False	
QGNH01000164.1_18	QGNH01000164.1	QGNH01000164.1	18	11435	11641	1	E																		0	False	
QGNH01000164.1_19	QGNH01000164.1	QGNH01000164.1	19	11658	14624	1	E																		0	False	
QGNH01000164.1_20	QGNH01000164.1	QGNH01000164.1	20	14633	16771	1	E																		0	False	
QGNH01000164.1_21	QGNH01000164.1	QGNH01000164.1	21	16774	17955	1	E																		0	False	
QGNH01000164.1_22	QGNH01000164.1	QGNH01000164.1	22	17955	19193	1	E																		0	False	
QGNH01000164.1_23	QGNH01000164.1	QGNH01000164.1	23	19201	19743	1	E																		0	False	
QGNH01000164.1_24	QGNH01000164.1	QGNH01000164.1	24	19747	21396	1	E																		0	False	
QGNH01000164.1_25	QGNH01000164.1	QGNH01000164.1	25	21409	23022	1	E																		0	False	
QGNH01000164.1_26	QGNH01000164.1	QGNH01000164.1	26	23019	24443	1	E																		0	False	
QGNH01000164.1_27	QGNH01000164.1	QGNH01000164.1	27	24440	25471	1	E																		0	False	
QGNH01000164.1_28	QGNH01000164.1	QGNH01000164.1	28	25494	32330	1	E																		0	False	F
