	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000714.1_1	QGNH01000714.1	QGNH01000714.1	1	3	122	-1	E											0	False	F
QGNH01000714.1_2	QGNH01000714.1	QGNH01000714.1	2	196	420	-1	E											0	False	F
QGNH01000714.1_3	QGNH01000714.1	QGNH01000714.1	3	501	1292	-1	E											0	False	F
QGNH01000714.1_4	QGNH01000714.1	QGNH01000714.1	4	1378	1680	-1	E											0	False	F
QGNH01000714.1_5	QGNH01000714.1	QGNH01000714.1	5	1677	2114	-1	E											0	False	F
QGNH01000714.1_6	QGNH01000714.1	QGNH01000714.1	6	2181	2543	-1	E											0	False	F
QGNH01000714.1_7	QGNH01000714.1	QGNH01000714.1	7	2551	3795	-1	E	YP_004063877.1	YP_004063877.1 tail fiber protein [Escherichia phage vB_EcoM_VR7]	False	0.395	62.0	6.294e-09					0	False	F
QGNH01000714.1_8	QGNH01000714.1	QGNH01000714.1	8	3799	5529	-1	E	YP_009819691.1	YP_009819691.1 minor tail protein [Arthrobacter phage Sonali]	False	0.195	74.0	2.683e-12					0	False	F
QGNH01000714.1_9	QGNH01000714.1	QGNH01000714.1	9	5531	6901	-1	E											0	False	
QGNH01000714.1_10	QGNH01000714.1	QGNH01000714.1	10	6903	9497	-1	E	YP_009602511.1	YP_009602511.1 tail length tape measure protein [Arthrobacter phage DrRobert]	False	0.278	79.0	1.861e-13					0	False	
QGNH01000714.1_11	QGNH01000714.1	QGNH01000714.1	11	9514	9882	-1	E	YP_009885095.1	YP_009885095.1 minor capsid protein [Arthrobacter phage Mufasa8]	False	0.415	60.0	4.151e-10					0	False	
QGNH01000714.1_12	QGNH01000714.1	QGNH01000714.1	12	9967	10506	-1	E								VOG33564	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000714.1_13	QGNH01000714.1	QGNH01000714.1	13	10529	11932	-1	E	YP_009885092.1	YP_009885092.1 major tail protein [Arthrobacter phage Mufasa8]	False	0.234	67.0	2.082e-10					0	False	
QGNH01000714.1_14	QGNH01000714.1	QGNH01000714.1	14	11976	12491	-1	E											0	False	
QGNH01000714.1_15	QGNH01000714.1	QGNH01000714.1	15	12620	13606	-1	E	YP_006546297.1	YP_006546297.1 hypothetical protein Tsac_2856 [Thermoanaerobacterium phage THSA-485A]	False	0.282	123.0	7.172e-29		VOG10790	REFSEQ head-to-tail adaptor; Xu	Xu	0	False	
QGNH01000714.1_16	QGNH01000714.1	QGNH01000714.1	16	13610	13921	-1	E											0	False	
QGNH01000714.1_17	QGNH01000714.1	QGNH01000714.1	17	14048	15544	-1	E	YP_009885086.1	YP_009885086.1 major capsid protein [Arthrobacter phage Mufasa8]	False	0.371	307.0	2.324e-89		VOG10791	REFSEQ major capsid protein; Xu	Xu	0	False	
QGNH01000714.1_18	QGNH01000714.1	QGNH01000714.1	18	15598	17496	-1	D							Family of unknown function (DUF6582) [PF20223.1]				0	False	
QGNH01000714.1_19	QGNH01000714.1	QGNH01000714.1	19	17503	18030	-1	D	YP_009819678.1	YP_009819678.1 head maturation protease [Arthrobacter phage Sonali]	False	0.524	128.0	1.033e-32	Putative phage serine protease XkdF [PF14550.9]				0	False	
QGNH01000714.1_20	QGNH01000714.1	QGNH01000714.1	20	18027	18656	-1	E											0	False	
QGNH01000714.1_21	QGNH01000714.1	QGNH01000714.1	21	18663	19052	-1	E											0	False	
QGNH01000714.1_22	QGNH01000714.1	QGNH01000714.1	22	19056	19400	-1	E											0	False	
QGNH01000714.1_23	QGNH01000714.1	QGNH01000714.1	23	19419	23030	-1	D	YP_009885083.1	YP_009885083.1 MutT/NUDIX hydrolase [Arthrobacter phage Mufasa8]	True	0.292	409.0	4.69e-116	Phage Mu protein F like protein [PF04233.17]	VOG00441	sp|P32271|Y06L_BPT4 Uncharacterized 17.7 kDa protein in e-segB intergenic region; Xu	Xu	0	False	F
QGNH01000714.1_24	QGNH01000714.1	QGNH01000714.1	24	23162	23638	1	E											0	False	F
QGNH01000714.1_25	QGNH01000714.1	QGNH01000714.1	25	23844	24587	1	E	NP_818322.1	NP_818322.1 transposase [Mycobacterium phage Omega]	False	0.331	132.0	4.449e-33		VOG15677	REFSEQ transposase; Xu	Xu	0	False	F
QGNH01000714.1_26	QGNH01000714.1	QGNH01000714.1	26	24726	25463	-1	D	YP_579204.1	YP_579204.1 terminase large subunit [Streptomyces phage mu1/6]	False	0.488	152.0	7.089e-40	Terminase RNaseH-like domain [PF17289.5]				0	False	F
QGNH01000714.1_27	QGNH01000714.1	QGNH01000714.1	27	25460	25726	-1	E											0	False	F
QGNH01000714.1_28	QGNH01000714.1	QGNH01000714.1	28	25754	26518	-1	E											0	False	F
QGNH01000714.1_29	QGNH01000714.1	QGNH01000714.1	29	26515	26748	-1	E											0	False	F
QGNH01000714.1_30	QGNH01000714.1	QGNH01000714.1	30	26762	27067	-1	E											0	False	F
