	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001591.1_1	QGNH01001591.1	QGNH01001591.1	1	1	132	1	D									Helix-turn-helix domain [PF12844.10]				0	False	F
QGNH01001591.1_2	QGNH01001591.1	QGNH01001591.1	2	160	387	-1	E													0	False	F
QGNH01001591.1_3	QGNH01001591.1	QGNH01001591.1	3	980	1516	1	C	K07474	phage terminase small subunit	YP_009210036.1	YP_009210036.1 terminase small subunit [Bacillus phage Palmer]	False	0.346	102.0	1.133e-23	Terminase small subunit [PF03592.19]	VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	VF
QGNH01001591.1_4	QGNH01001591.1	QGNH01001591.1	4	1513	2985	1	E			YP_007237177.1	YP_007237177.1 putative terminase large subunit [Pseudomonas phage AF]	True	0.468	398.0	1.735e-120		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001591.1_5	QGNH01001591.1	QGNH01001591.1	5	2987	3184	1	E			YP_009152175.1	YP_009152175.1 hypothetical protein ACQ44_gp74 [Escherichia phage Pollock]	False	0.524	64.0	1.155e-12		VOG12668	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001591.1_6	QGNH01001591.1	QGNH01001591.1	6	3185	3601	1	E													0	False	F
QGNH01001591.1_7	QGNH01001591.1	QGNH01001591.1	7	3601	3741	1	E													0	False	F
QGNH01001591.1_8	QGNH01001591.1	QGNH01001591.1	8	3731	4210	1	E													1	False	F
QGNH01001591.1_9	QGNH01001591.1	QGNH01001591.1	9	4210	6342	1	D			YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	False	0.244	200.0	2.582e-51	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xs;Xr	0	False	VF
QGNH01001591.1_10	QGNH01001591.1	QGNH01001591.1	10	6368	6859	1	E													0	False	
QGNH01001591.1_11	QGNH01001591.1	QGNH01001591.1	11	6913	7911	1	E													0	False	
QGNH01001591.1_12	QGNH01001591.1	QGNH01001591.1	12	7915	9153	1	D									P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	V
QGNH01001591.1_13	QGNH01001591.1	QGNH01001591.1	13	9196	9732	1	E			YP_009218350.1	YP_009218350.1 HNH endonuclease [Enterococcus phage EFDG1]	False	0.544	171.0	1.485e-47		VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001591.1_14	QGNH01001591.1	QGNH01001591.1	14	9732	10199	1	E													0	False	
QGNH01001591.1_15	QGNH01001591.1	QGNH01001591.1	15	10250	10693	1	E													0	False	
QGNH01001591.1_16	QGNH01001591.1	QGNH01001591.1	16	10807	11241	1	E													0	False	F
QGNH01001591.1_17	QGNH01001591.1	QGNH01001591.1	17	11242	12000	1	E			YP_007518350.1	YP_007518350.1 hypothetical protein I904_gp08 [Vibrio phage VvAW1]	False	0.272	83.0	1.952e-16		VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001591.1_18	QGNH01001591.1	QGNH01001591.1	18	11997	14399	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.363	214.0	2.124e-55	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01001591.1_19	QGNH01001591.1	QGNH01001591.1	19	14396	15136	1	E													0	False	F
QGNH01001591.1_20	QGNH01001591.1	QGNH01001591.1	20	15137	16015	1	E													0	False	F
