	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001666.1_1	QGNH01001666.1	QGNH01001666.1	1	3	422	-1	E													0	False	F
QGNH01001666.1_2	QGNH01001666.1	QGNH01001666.1	2	407	616	-1	E													0	False	F
QGNH01001666.1_3	QGNH01001666.1	QGNH01001666.1	3	555	767	-1	E													0	False	F
QGNH01001666.1_4	QGNH01001666.1	QGNH01001666.1	4	778	1056	-1	E													0	False	F
QGNH01001666.1_5	QGNH01001666.1	QGNH01001666.1	5	1068	3122	-1	E			YP_010082619.1	YP_010082619.1 terminase large subunit [Arthrobacter phage Salgado]	False	0.266	173.0	9.774e-43		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001666.1_6	QGNH01001666.1	QGNH01001666.1	6	3119	4087	-1	E													0	False	F
QGNH01001666.1_7	QGNH01001666.1	QGNH01001666.1	7	4089	4655	-1	E													0	False	F
QGNH01001666.1_8	QGNH01001666.1	QGNH01001666.1	8	4702	5073	-1	E													0	False	F
QGNH01001666.1_9	QGNH01001666.1	QGNH01001666.1	9	5070	5498	-1	E													0	False	
QGNH01001666.1_10	QGNH01001666.1	QGNH01001666.1	10	5495	5701	-1	E													0	False	
QGNH01001666.1_11	QGNH01001666.1	QGNH01001666.1	11	5698	5898	-1	E													0	False	
QGNH01001666.1_12	QGNH01001666.1	QGNH01001666.1	12	5895	6161	-1	E													0	False	
QGNH01001666.1_13	QGNH01001666.1	QGNH01001666.1	13	6137	8428	-1	C	K06919	putative DNA primase/helicase	YP_009829914.1	YP_009829914.1 DNA primase [Bacillus phage phi105]	False	0.26	198.0	2.042e-50	D5 N terminal like [PF08706.14]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Family of unknown function (DUF5906) [PF19263.2]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	
QGNH01001666.1_14	QGNH01001666.1	QGNH01001666.1	14	8425	8856	-1	E													0	False	F
QGNH01001666.1_15	QGNH01001666.1	QGNH01001666.1	15	8853	9227	-1	E													0	False	F
QGNH01001666.1_16	QGNH01001666.1	QGNH01001666.1	16	9224	9448	-1	E													1	False	F
QGNH01001666.1_17	QGNH01001666.1	QGNH01001666.1	17	9445	9768	-1	E													0	False	F
QGNH01001666.1_18	QGNH01001666.1	QGNH01001666.1	18	9835	10650	-1	E													0	False	F
QGNH01001666.1_19	QGNH01001666.1	QGNH01001666.1	19	10643	10849	-1	E													0	False	F
QGNH01001666.1_20	QGNH01001666.1	QGNH01001666.1	20	10968	11732	1	E													0	False	F
QGNH01001666.1_21	QGNH01001666.1	QGNH01001666.1	21	11836	12489	1	D			YP_001686769.1	YP_001686769.1 ParA-like partition protein [Halomonas phage phiHAP-1]	False	0.283	88.0	1.528e-18	VirC1 protein [PF07015.14]; AAA domain [PF13614.9]; ATPase MipZ [PF09140.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]	VOG01428	sp|P07620|PARA_ECOLX Plasmid partition protein A; Xh	Xh	0	False	F
QGNH01001666.1_22	QGNH01001666.1	QGNH01001666.1	22	12482	12721	1	E													0	False	F
QGNH01001666.1_23	QGNH01001666.1	QGNH01001666.1	23	12740	13738	-1	D									Plasmid encoded RepA protein [PF04796.15]				0	False	F
