	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000599.1_1	QGNH01000599.1	QGNH01000599.1	1	1	267	1	E																	0	False	F
QGNH01000599.1_2	QGNH01000599.1	QGNH01000599.1	2	317	1192	1	E			YP_009217915.1	YP_009217915.1 radical SAM domain protein (endogenous virus) [Clostridium phage phiCT453B]	True	0.625	358.0	2.238e-110									0	False	F
QGNH01000599.1_3	QGNH01000599.1	QGNH01000599.1	3	1214	1693	1	D			YP_010679405.1	YP_010679405.1 HNH endonuclease [Bacillus phage PBC2]	False	0.535	71.0	2.261e-13	HNH endonuclease [PF01844.26]								1	False	F
QGNH01000599.1_4	QGNH01000599.1	QGNH01000599.1	4	1680	2480	1	D			YP_003358837.1	YP_003358837.1 replisome organizer [Enterococcus phage phiEf11]	False	0.447	214.0	5.171e-61	N-terminal phage replisome organiser (Phage_rep_org_N) [PF09681.13]					VOG34769	REFSEQ DnaD-like helicase loader; Xu	Xu	0	False	F
QGNH01000599.1_5	QGNH01000599.1	QGNH01000599.1	5	2507	3814	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	NP_795382.1	NP_795382.1 putative DNA polymerase III delta prime subunit [Streptococcus phage 315.1]	False	0.325	213.0	4.189e-58	DnaB-like helicase C terminal domain [PF03796.18]; DnaB-like helicase N terminal domain [PF00772.24]; AAA domain [PF13481.9]; KaiC [PF06745.16]					VOG00297	sp|Q8X5V3|DNAB_ECO57 Replicative DNA helicase; XhXr	Xh;Xr	0	False	VF
QGNH01000599.1_6	QGNH01000599.1	QGNH01000599.1	6	3768	3956	1	E																	0	False	F
QGNH01000599.1_7	QGNH01000599.1	QGNH01000599.1	7	4077	4388	1	E																	0	False	F
QGNH01000599.1_8	QGNH01000599.1	QGNH01000599.1	8	4520	4876	1	E																	0	False	F
QGNH01000599.1_9	QGNH01000599.1	QGNH01000599.1	9	5030	5422	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009797034.1	YP_009797034.1 RusA-like Holliday junction resolvase [Faecalibacterium phage FP_Brigit]	False	0.393	91.0	8.861e-21	Endodeoxyribonuclease RusA [PF05866.14]								0	False	
QGNH01000599.1_10	QGNH01000599.1	QGNH01000599.1	10	5458	5775	1	E			YP_009797462.1	YP_009797462.1 hypothetical protein HOS68_gp25 [Faecalibacterium phage FP_Toutatis]	False	0.389	63.0	1.754e-11									0	False	
QGNH01000599.1_11	QGNH01000599.1	QGNH01000599.1	11	5765	5938	1	E																	0	False	
QGNH01000599.1_12	QGNH01000599.1	QGNH01000599.1	12	5935	6990	1	D									Calcineurin-like phosphoesterase superfamily domain [PF12850.10]								0	False	
QGNH01000599.1_13	QGNH01000599.1	QGNH01000599.1	13	7055	7213	1	E																	0	False	
QGNH01000599.1_14	QGNH01000599.1	QGNH01000599.1	14	7222	7527	1	E																	0	False	
QGNH01000599.1_15	QGNH01000599.1	QGNH01000599.1	15	7530	7775	1	E																	0	False	
QGNH01000599.1_16	QGNH01000599.1	QGNH01000599.1	16	7765	8346	1	E																	0	False	
QGNH01000599.1_17	QGNH01000599.1	QGNH01000599.1	17	8392	8700	1	E																	0	False	
QGNH01000599.1_18	QGNH01000599.1	QGNH01000599.1	18	8693	8812	1	E																	0	False	
