locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_004065.1_1												Hypothetical
NC_004065.1_2												Hypothetical
NC_004065.1_3												Hypothetical
NC_004065.1_4												Hypothetical
NC_004065.1_5												Hypothetical
NC_004065.1_6												Hypothetical
NC_004065.1_7		K20413				VOG09044	VOG:VOG09044	357	3.7e-09	28.7		REFSEQ hypothetical protein
NC_004065.1_8												Hypothetical
NC_004065.1_9												Hypothetical
NC_004065.1_10												Hypothetical
NC_004065.1_11												Hypothetical
NC_004065.1_12												Hypothetical
NC_004065.1_13												Hypothetical
NC_004065.1_14												Hypothetical
NC_004065.1_15												Hypothetical
NC_004065.1_16						VOG05444	VOG:VOG05444	401	1.4e-90	297.4		REFSEQ Member of MGP family m145
NC_004065.1_17												Hypothetical
NC_004065.1_18						VOG24885	VOG:VOG24885	748	0	1469.7		REFSEQ e20
NC_004065.1_19						VOG00026	VOG:VOG00026	392	4.7e-44	143.9		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_20		K22788				VOG00026	VOG:VOG00026	324	3.8e-47	154.3		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_21		K20047				VOG05848	VOG:VOG05848	848	4e-203	669.4		sp|F5HGJ4|PP85_HCMVM Phosphoprotein 85
NC_004065.1_22		K22788				VOG00026	VOG:VOG00026	428	4.2e-67	220.2		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_23						VOG00026	VOG:VOG00026	324	1.9e-45	148.5		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_24		K22780				VOG05678	VOG:VOG05678	193	5.1e-81	264.4		sp|F5HGG3|UL26_HCMVM Tegument protein UL26
NC_004065.1_25						VOG03062	VOG:VOG03062	683	6.1e-196	645.4		sp|P16763|UL27_HCMVA Protein UL27
NC_004065.1_26						VOG00026	VOG:VOG00026	431	1.7e-38	125.4		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_27						VOG08615	VOG:VOG08615	184	3.6e-93	303.9		REFSEQ e29.1
NC_004065.1_28						VOG08549	VOG:VOG08549	517	1.5e-141	465.6		sp|P52524|VU10_HHV7J U10 protein
NC_004065.1_29						VOG08549	VOG:VOG08549	47	3.4e-11	35.6		sp|P52524|VU10_HHV7J U10 protein
NC_004065.1_30						VOG03003	VOG:VOG03003	719	6.9e-303	999.8		REFSEQ pR32
NC_004065.1_31												Hypothetical
NC_004065.1_32		K22782				VOG00177	KEGG:K22782	360	1.2e-133	439.1		UL33; Cytomegalovirus G-protein coupled receptor UL33
NC_004065.1_33												Hypothetical
NC_004065.1_34						VOG08553	VOG:VOG08553	640	1.5e-185	611.7		sp|B9VXK4|UL34_HCMVT Transcriptional regulator UL34
NC_004065.1_35						VOG08552	VOG:VOG08552	520	6.5e-183	602.4		sp|F5HE12|UL35_HCMVM Tegument protein UL35
NC_004065.1_36		K22788				VOG00026	VOG:VOG00026	422	2.5e-59	194.4		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_37		K22788				VOG00026	VOG:VOG00026	110	3.2e-09	28.7		sp|C0H677|UL298_HCMVA Protein UL29/UL28
NC_004065.1_38		K22789				VOG05736	VOG:VOG05736	346	3.3e-93	304.9		sp|Q6SW94|VGLI_HCMVM UL37 immediate early glycoprotein
NC_004065.1_39		K22776				VOG08554	VOG:VOG08554	585	1.2e-119	392.4		sp|F5HG98|UL38_HCMVM Apoptosis inhibitor UL38
NC_004065.1_40						VOG26193	VOG:VOG26193	239	9.9e-21	48.6		REFSEQ e39
NC_004065.1_41						VOG24886	VOG:VOG24886	122	1.2e-69	225.2		REFSEQ e40
NC_004065.1_42						VOG24888	VOG:VOG24888	91	2.4e-52	170.1		REFSEQ e41
NC_004065.1_43												Hypothetical
