	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001199.1_1	QGNH01001199.1	QGNH01001199.1	1	2	310	-1	E																		0	False	F
QGNH01001199.1_2	QGNH01001199.1	QGNH01001199.1	2	310	804	-1	E																		0	False	F
QGNH01001199.1_3	QGNH01001199.1	QGNH01001199.1	3	828	1241	-1	E																		0	False	F
QGNH01001199.1_4	QGNH01001199.1	QGNH01001199.1	4	1300	2031	-1	E																		0	False	F
QGNH01001199.1_5	QGNH01001199.1	QGNH01001199.1	5	2028	2396	-1	E																		0	False	F
QGNH01001199.1_6	QGNH01001199.1	QGNH01001199.1	6	2695	3156	-1	E																		0	False	F
QGNH01001199.1_7	QGNH01001199.1	QGNH01001199.1	7	3153	3764	-1	E	YP_005087322.1	YP_005087322.1 hypothetical protein RoPhREQ1_gp70 [Rhodococcus phage REQ1]	False	0.269	61.0	2.148e-09												0	False	F
QGNH01001199.1_8	QGNH01001199.1	QGNH01001199.1	8	3761	4468	-1	E																		0	False	F
QGNH01001199.1_9	QGNH01001199.1	QGNH01001199.1	9	4471	4743	-1	E																		0	False	F
QGNH01001199.1_10	QGNH01001199.1	QGNH01001199.1	10	4740	5456	-1	D														Glycosyltransferase like family 2 [PF13641.9]				0	False	F
QGNH01001199.1_11	QGNH01001199.1	QGNH01001199.1	11	5453	6109	-1	D	YP_010059833.1	YP_010059833.1 galactosyl transferase [Mycobacterium phage Phrappuccino]	False	0.334	109.0	1.602e-25								Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]	VOG03982	REFSEQ galactosyl transferase; Xu	Xu	0	False	
QGNH01001199.1_12	QGNH01001199.1	QGNH01001199.1	12	6113	6520	-1	E																		0	False	
QGNH01001199.1_13	QGNH01001199.1	QGNH01001199.1	13	6625	9024	-1	D	YP_001700678.1	YP_001700678.1 bacteriophage Clp protease involved in capsid processing [Phage Gifsy-2]	False	0.21	102.0	1.323e-20	MER0253184	S14	MER0253184 - family S14 unassigned peptidases (Cupriavidus necator) [S14.UPW]#S14#{peptidase unit: 217-678}~source YP_004685026~	False	100.0	7.416000000000001e-20	0.241					0	False	PF
QGNH01001199.1_14	QGNH01001199.1	QGNH01001199.1	14	9011	10546	-1	E																		0	False	F
QGNH01001199.1_15	QGNH01001199.1	QGNH01001199.1	15	10561	12186	-1	D	YP_010754214.1	YP_010754214.1 terminase large subunit [Streptomyces phage Chymera]	True	0.49	482.0	1.038e-148								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
